CDU/CSU,SPD,AfD,B90,FDP,LINKE,Sonstige,BSW
334,141,183,139,55,42,65,41
316,142,168,166,51,42,69,46
324,148,197,140,51,35,65,39
338,150,183,147,31,43,67,41
328,131,197,154,44,41,58,45
334,144,185,152,44,37,66,39
329,136,189,157,39,36,62,54
345,142,172,132,53,47,69,40
316,150,192,153,46,43,58,42
333,144,179,151,42,44,59,47
316,142,193,163,43,38,60,46
336,130,190,155,50,42,61,37
335,141,195,153,40,36,55,45
317,140,184,171,44,41,67,37
318,142,182,157,39,47,66,48
343,125,192,156,43,35,62,43
349,134,180,149,44,46,63,35
332,140,186,146,46,43,67,40
332,147,179,150,45,39,65,44
334,139,183,162,54,33,61,35
327,139,184,146,45,44,70,45
331,148,174,144,49,38,62,54
322,136,196,160,44,44,64,34
320,140,181,162,58,44,63,32
295,157,187,137,55,41,68,59
301,146,186,164,51,45,59,48
340,135,186,130,53,44,68,45
334,141,198,139,41,35,61,50
334,135,176,168,44,38,74,32
332,124,200,143,53,47,64,37
316,140,185,164,47,41,70,35
335,121,188,170,60,36,62,29
327,130,189,158,46,42,65,43
328,134,201,142,47,44,54,50
325,136,203,146,39,44,64,42
329,142,174,155,48,40,61,52
335,144,185,127,55,43,60,50
324,141,185,166,38,41,66,40
341,139,179,155,45,37,66,37
327,140,200,142,52,41,62,36
335,132,194,157,41,37,66,38
340,142,186,147,37,38,69,41
345,138,186,146,41,40,63,42
340,130,194,128,56,37,74,40
328,142,194,148,48,40,59,40
328,130,209,141,49,45,65,33
314,147,196,150,42,45,69,36
323,138,177,156,45,39,61,60
335,138,183,154,45,44,64,37
333,138,183,146,41,38,67,52
321,149,178,161,42,39,68,42
326,138,179,151,49,45,69,42
329,138,183,155,49,37,66,42
318,132,200,167,55,37,60,31
321,148,195,156,45,38,53,44
321,145,178,168,46,42,66,35
318,134,195,163,45,40,62,43
323,138,198,154,43,40,62,42
320,139,184,165,50,36,68,39
335,140,177,155,56,35,73,28
322,139,177,160,55,44,64,40
335,129,201,143,39,48,59,46
326,136,190,163,47,38,62,38
325,137,191,147,45,40,62,52
316,141,193,157,60,40,58,35
328,141,207,142,40,42,61,37
329,144,192,164,41,30,63,37
345,131,178,165,39,33,73,38
322,143,188,162,39,38,70,38
330,138,167,157,54,43,75,35
325,141,187,151,46,35,63,51
328,131,190,166,43,40,69,33
328,140,203,145,51,36,65,31
326,143,190,157,33,37,69,46
315,147,196,147,44,33,63,54
328,128,190,161,47,40,63,44
328,128,192,148,40,42,63,58
326,132,165,174,48,41,69,44
318,140,191,161,45,36,67,43
317,146,199,145,52,40,54,47
322,148,166,165,41,48,66,44
330,135,185,161,40,37,59,53
337,132,167,156,59,39,71,40
332,127,187,171,39,46,67,32
332,140,185,155,44,42,62,40
315,137,187,167,46,41,59,48
321,147,186,134,59,44,68,40
339,129,187,164,43,34,64,40
324,134,198,163,27,40,67,48
317,143,189,166,46,38,63,38
322,146,187,150,45,44,71,35
326,142,187,143,43,48,63,47
326,147,187,153,44,34,66,42
333,136,197,139,56,39,59,41
324,141,194,150,50,40,58,43
340,137,192,136,40,42,66,46
320,154,182,159,41,42,69,33
315,158,185,164,37,35,68,37
330,140,197,155,40,40,61,36
338,143,173,152,48,35,66,44
343,144,175,161,39,39,58,42
316,146,195,150,38,43,71,40
336,145,181,142,47,44,73,33
339,145,177,155,51,38,64,29
326,150,201,133,45,41,63,41
315,149,179,165,57,39,57,38
325,134,194,150,51,47,63,36
329,139,188,142,53,41,63,44
326,137,188,150,56,45,59,39
315,143,176,155,57,38,70,47
324,152,168,150,53,40,72,41
323,143,191,145,40,44,71,43
325,140,205,140,50,42,56,42
306,144,184,159,55,43,69,39
329,139,178,164,42,33,62,52
329,144,179,157,40,40,65,47
317,137,200,139,46,43,73,46
326,135,176,167,50,47,63,36
334,142,191,153,36,47,58,40
328,139,181,160,41,40,65,48
305,143,183,162,47,44,69,48
339,128,195,140,41,49,51,58
311,155,188,151,54,37,54,50
314,149,210,149,44,44,51,39
332,138,186,142,51,43,65,43
310,153,198,168,43,41,55,31
328,132,186,158,45,42,62,47
332,150,189,141,42,38,63,45
333,142,172,157,46,44,66,40
327,142,193,145,45,41,66,42
337,131,192,157,36,41,68,38
322,143,175,176,36,40,63,46
318,145,181,162,40,39,71,44
335,147,172,154,40,46,76,29
310,151,190,164,35,41,73,37
330,135,196,144,47,41,60,46
321,154,196,145,41,42,58,43
321,149,182,152,47,41,67,41
331,127,194,156,44,42,61,46
307,151,184,156,50,38,72,43
337,131,183,159,51,37,62,40
328,143,193,151,52,40,59,35
325,140,200,140,44,38,63,50
328,146,183,147,45,38,56,58
318,138,190,154,47,43,67,42
322,150,168,158,47,40,77,38
312,133,196,164,53,37,64,41
313,141,198,156,47,39,71,35
341,136,194,151,40,35,63,39
328,146,196,149,41,40,62,37
310,150,208,163,38,44,52,34
329,143,177,163,42,43,62,40
332,133,201,166,37,39,57,34
318,152,181,160,43,39,65,41
316,141,166,171,53,42,70,41
349,132,189,150,36,38,68,38
320,153,180,156,37,48,75,32
338,145,184,145,40,35,72,41
316,137,179,162,52,42,63,49
326,132,177,172,51,38,72,33
338,156,189,148,38,39,62,28
330,146,201,142,36,33,66,46
330,138,183,158,54,41,62,35
340,140,185,148,46,38,61,41
323,133,202,154,48,41,64,35
341,135,193,150,35,43,58,46
336,144,182,148,49,42,63,37
316,144,202,147,43,45,61,41
326,147,175,157,41,40,59,55
330,133,192,150,48,38,63,45
335,141,185,149,47,38,60,44
322,148,180,157,39,39,69,45
312,157,195,153,38,43,61,41
316,147,196,151,36,36,65,52
326,140,187,160,46,35,65,41
335,130,187,155,46,40,68,39
331,144,185,149,47,43,62,39
326,135,191,150,35,42,76,44
316,147,195,140,56,35,66,45
329,138,172,150,48,46,62,55
310,140,197,162,40,44,58,48
313,141,204,132,60,42,63,45
336,142,190,149,39,34,66,45
321,137,175,170,40,45,58,54
314,156,192,163,40,44,59,32
320,140,183,162,43,38,71,43
325,146,185,146,44,50,55,48
335,142,183,156,43,38,68,35
305,154,202,161,31,26,65,54
328,133,185,155,41,43,65,49
331,138,195,147,43,38,60,49
313,139,192,155,46,47,63,45
312,143,177,156,55,44,63,51
308,140,179,169,50,45,69,40
339,139,186,150,54,37,59,35
300,143,201,158,44,40,66,48
316,144,203,152,43,39,58,45
318,144,176,170,44,38,65,44
350,136,188,136,48,36,72,34
313,150,185,157,45,40,68,42
330,134,191,145,51,42,64,42
323,145,202,131,62,36,71,31
327,145,181,155,45,45,62,40
333,132,183,160,45,42,65,40
328,143,209,148,41,39,55,38
314,145,186,167,50,31,64,44
299,157,183,157,41,50,57,55
324,144,177,159,47,39,69,41
318,144,199,142,41,44,64,48
327,143,198,152,36,42,59,43
334,149,179,149,47,34,62,47
341,144,183,134,44,40,70,45
315,146,191,154,44,35,67,48
332,149,182,156,48,44,57,32
327,143,186,147,47,44,62,45
326,146,196,150,44,33,67,38
336,139,176,153,50,40,74,33
324,146,194,146,44,44,66,37
311,136,210,158,35,41,64,46
327,146,188,150,48,37,65,40
329,140,196,160,35,40,63,36
328,153,185,148,39,43,65,40
335,150,173,141,47,52,67,36
328,137,185,152,40,42,66,50
328,134,179,160,51,42,60,45
340,131,200,138,42,41,71,37
320,134,184,167,41,41,65,49
333,138,183,139,57,37,66,47
331,129,194,160,49,37,59,41
325,154,188,138,54,39,58,44
331,124,193,153,45,35,62,56
312,139,184,163,49,48,57,48
329,148,181,137,56,44,66,40
308,157,185,153,42,43,67,46
322,141,199,152,48,31,66,41
307,155,189,150,46,42,69,41
334,141,199,137,54,30,70,35
336,129,177,160,42,38,68,51
313,142,185,170,48,40,66,37
329,141,180,150,52,36,61,51
326,136,190,157,45,35,69,41
311,145,202,158,37,44,65,39
315,131,183,158,54,39,76,44
323,137,193,169,35,42,69,32
310,146,191,159,45,47,59,42
352,144,182,126,55,44,52,44
311,149,196,158,38,38,66,44
327,140,175,151,51,39,70,47
342,135,183,156,34,45,72,33
323,134,180,161,45,38,58,62
329,146,188,154,37,39,59,48
323,137,182,156,46,35,74,46
331,154,196,140,44,36,61,39
321,136,196,160,41,44,61,41
342,143,190,134,50,40,69,33
331,138,185,156,46,37,63,45
328,156,185,140,43,35,67,45
327,140,185,161,42,43,64,38
324,151,200,148,42,38,63,33
327,141,184,140,58,41,67,42
328,126,186,157,48,40,67,47
335,129,184,158,47,36,59,51
333,140,169,158,46,39,64,50
309,160,196,143,50,36,59,47
323,139,178,152,49,44,70,44
336,141,186,143,36,45,73,41
317,155,169,148,58,42,67,45
337,137,183,157,32,37,72,44
326,145,178,146,43,38,73,50
336,139,182,147,45,45,67,40
334,133,177,151,54,40,71,39
314,153,186,158,46,43,68,32
333,148,186,132,41,47,63,50
325,143,185,147,50,38,72,40
325,140,186,141,44,45,70,49
320,139,192,156,49,44,69,32
325,146,176,155,45,45,77,32
325,143,193,154,50,30,64,41
301,140,202,159,42,39,65,52
325,139,184,159,43,41,70,39
334,137,178,154,46,39,63,50
329,135,196,164,40,36,60,41
348,131,187,143,42,41,67,42
328,157,184,144,38,34,67,49
326,143,191,154,32,38,64,51
301,157,187,158,47,35,63,51
338,144,186,147,46,38,63,38
317,149,187,155,45,34,62,52
321,147,197,154,36,39,64,41
322,141,193,152,49,39,61,42
324,157,195,142,40,39,65,37
341,140,179,152,52,44,58,34
305,147,191,153,59,38,60,47
330,139,192,167,38,39,59,37
331,145,178,148,49,39,71,40
334,136,180,148,58,42,60,43
312,151,194,152,42,39,58,52
323,138,172,163,51,40,73,40
335,140,179,153,44,42,71,36
321,155,174,152,42,45,70,41
341,136,205,134,45,32,64,44
334,135,196,154,32,43,60,46
322,144,194,142,40,42,61,54
316,158,186,145,40,43,65,47
319,131,198,173,46,37,62,34
314,152,168,159,48,39,67,52
319,143,183,175,50,35,64,30
309,145,186,167,42,40,66,45
332,144,187,151,49,40,56,41
324,137,193,159,42,40,56,48
319,143,182,161,42,45,67,41
327,143,173,155,37,37,73,55
325,148,173,153,40,39,69,54
329,142,182,145,48,44,62,48
339,132,186,152,45,40,61,45
341,137,172,158,44,36,72,39
325,137,198,149,42,38,68,44
330,146,164,151,59,38,71,42
356,144,179,131,44,34,71,40
319,154,171,163,46,41,59,46
314,140,164,168,55,47,71,40
332,141,189,141,57,40,57,43
332,148,167,143,62,42,72,34
353,121,191,146,45,35,61,48
318,149,179,146,52,41,68,47
329,147,185,150,51,44,66,28
339,145,177,154,37,43,57,50
318,142,188,159,40,43,66,45
310,145,198,145,47,40,75,40
322,147,192,153,45,36,63,41
323,154,176,145,43,39,76,44
320,148,192,153,37,43,66,40
336,140,181,152,49,35,60,47
322,143,181,164,41,38,62,50
317,143,198,151,52,37,69,33
315,151,196,146,38,40,59,57
327,128,199,157,33,38,65,53
343,136,188,157,38,40,60,39
324,136,176,156,53,46,63,46
333,143,190,133,53,43,61,44
307,150,176,167,48,39,71,42
308,145,196,150,50,38,66,46
335,139,203,132,47,42,66,37
331,131,204,152,43,38,59,42
308,148,212,166,38,42,60,27
338,140,197,135,45,42,68,34
323,139,191,152,35,47,70,43
318,135,189,153,51,36,66,52
314,137,197,151,43,49,64,45
322,153,190,141,43,46,67,40
330,150,174,146,62,45,59,35
329,130,184,157,53,38,67,40
325,147,194,161,39,39,47,47
303,137,189,175,49,39,65,44
322,133,182,171,43,37,69,43
331,140,178,148,45,44,66,47
332,129,187,163,45,39,63,43
321,148,200,150,44,38,60,40
310,149,195,178,42,36,54,35
336,143,189,146,47,39,59,41
333,140,175,155,45,40,61,52
330,138,207,153,38,35,62,38
325,136,174,162,42,43,71,46
308,154,182,163,41,35,71,47
330,143,187,162,41,36,64,37
321,132,188,170,44,37,61,47
321,135,192,166,41,48,66,32
335,148,176,150,46,40,72,33
298,152,196,157,53,44,64,36
315,139,184,148,52,42,64,56
315,158,191,158,42,34,61,40
316,157,176,161,36,38,69,47
313,150,192,137,56,40,67,45
329,142,191,150,36,35,67,50
310,144,172,168,51,44,63,49
326,136,183,144,56,43,66,45
330,147,185,130,51,39,72,46
332,138,195,147,45,42,65,36
322,148,191,152,34,39,69,44
325,140,173,166,46,43,63,44
318,142,184,165,44,47,59,41
328,147,194,151,44,43,66,26
330,149,199,141,31,29,65,55
324,146,178,161,36,43,67,45
331,148,178,152,50,38,67,38
314,147,180,149,57,41,69,41
312,141,205,160,47,41,62,32
336,139,197,143,29,44,62,51
331,145,199,142,37,41,70,36
325,149,177,152,47,34,69,46
325,145,190,151,40,39,70,41
307,144,188,170,43,38,62,47
315,136,210,155,34,41,69,40
336,127,185,151,43,39,69,50
323,142,179,167,32,36,76,45
307,144,194,153,43,45,70,44
346,141,174,149,45,42,61,43
330,136,177,155,50,41,66,46
342,137,178,146,54,38,62,43
338,133,164,156,48,43,71,47
333,157,174,151,43,41,64,37
342,141,170,158,43,38,69,39
332,138,190,143,50,36,70,41
321,139,190,158,41,38,67,46
347,127,173,149,51,39,67,46
318,154,198,145,55,42,53,36
324,138,187,159,47,39,67,39
318,152,176,163,50,39,69,33
333,144,179,156,43,40,63,41
328,159,175,146,39,43,69,40
342,140,173,150,47,38,61,50
338,150,177,148,46,46,62,33
325,134,178,153,48,47,68,47
302,141,180,177,51,37,64,49
345,144,165,136,44,46,71,49
328,140,177,149,50,37,67,53
330,147,185,160,30,47,50,49
318,141,192,151,55,42,63,38
336,144,186,152,43,39,63,38
325,145,185,146,47,30,71,50
355,124,192,129,48,33,72,46
342,136,192,146,39,41,63,41
313,136,192,169,46,45,65,34
336,126,181,158,50,34,67,47
319,143,204,135,57,41,62,39
326,139,195,150,48,40,64,38
322,144,188,149,44,43,72,37
348,137,183,148,35,37,61,50
317,154,189,150,44,36,70,39
328,145,175,153,52,33,68,46
315,149,166,157,53,46,68,44
323,141,174,159,43,46,72,43
336,141,192,143,43,37,64,44
335,144,184,140,42,38,73,43
324,152,175,150,43,43,70,44
328,134,191,153,37,42,68,48
314,154,172,153,52,34,65,56
327,136,193,161,37,36,63,47
319,136,189,162,52,38,59,44
329,140,188,140,57,47,71,28
321,144,181,149,53,49,66,38
315,149,181,161,41,47,66,40
340,136,191,146,45,44,63,34
308,141,190,165,45,46,59,46
319,140,186,155,47,34,75,43
334,146,170,148,38,45,67,51
319,139,189,158,45,42,70,37
322,146,178,158,53,39,65,38
327,139,177,158,45,46,71,37
327,136,194,155,42,39,62,44
308,155,191,148,45,43,60,50
322,153,176,159,40,36,68,47
330,139,207,144,49,31,59,41
328,134,186,170,41,41,65,35
324,138,198,166,40,40,55,39
323,130,179,156,48,49,75,41
321,142,180,163,54,39,69,32
334,143,184,144,51,39,67,39
334,136,198,147,39,40,67,40
340,128,173,154,46,40,72,46
319,147,174,158,48,39,68,47
322,134,184,170,40,39,65,47
319,145,194,140,48,47,57,50
333,139,187,142,46,41,63,49
319,146,191,161,43,42,70,28
340,137,179,155,48,45,60,35
322,138,200,155,46,35,65,39
332,137,180,155,46,45,64,42
333,144,164,150,56,44,71,38
316,152,179,173,40,41,60,39
336,141,192,144,46,40,56,45
320,131,184,156,54,44,63,48
344,137,174,158,42,37,68,39
331,142,180,154,52,37,69,35
313,148,190,157,43,42,61,46
318,151,188,151,39,36,62,55
332,146,189,144,46,41,57,45
334,151,184,133,40,41,69,47
332,147,180,158,43,38,61,41
337,137,172,161,44,41,64,44
331,140,179,144,52,44,69,41
344,133,189,151,44,39,65,35
317,137,192,164,48,38,70,35
324,135,200,152,45,34,61,48
326,146,174,163,46,40,66,39
324,134,182,171,41,40,62,46
330,145,185,143,43,45,61,48
334,150,177,148,36,44,65,45
321,152,176,159,38,40,57,58
332,148,188,141,51,42,63,33
326,131,186,153,51,45,77,31
317,146,179,146,63,42,65,42
334,131,186,146,45,41,68,49
328,144,206,138,43,34,62,44
337,138,161,153,53,46,66,45
321,147,185,139,54,40,60,53
329,150,171,133,49,41,71,56
335,139,179,156,47,35,68,42
323,142,187,154,43,40,66,44
328,129,191,162,50,43,63,35
334,141,170,161,49,34,65,46
325,138,190,155,39,42,67,43
323,134,189,160,57,40,63,34
325,141,185,150,58,45,59,36
317,157,183,156,35,43,66,43
321,139,186,160,40,40,64,50
336,133,182,152,47,43,68,40
313,145,189,159,51,36,69,38
336,137,183,140,46,49,67,41
319,146,188,148,43,38,61,56
329,135,184,144,46,44,68,50
315,142,185,168,50,41,65,34
334,137,189,150,39,44,63,44
320,146,192,152,41,47,67,35
330,136,196,135,46,41,65,52
327,142,177,168,35,39,65,48
316,150,197,148,51,40,63,35
322,143,194,152,47,42,56,43
305,147,174,157,64,43,71,40
333,136,168,169,38,41,72,43
319,147,190,157,41,44,55,47
337,145,188,143,45,35,56,51
341,132,178,157,47,43,71,31
320,136,203,139,47,29,68,57
327,148,178,162,49,36,66,34
321,145,189,164,37,33,70,41
326,134,178,165,49,45,57,45
332,137,182,154,40,44,70,40
332,135,179,157,51,46,55,45
324,148,186,151,50,37,67,38
326,146,190,149,41,44,66,39
331,130,190,159,45,37,64,44
342,134,182,150,49,38,67,39
327,143,189,155,38,36,61,51
314,142,179,159,48,40,66,52
335,142,179,144,52,40,64,44
323,152,181,145,49,36,69,46
311,146,182,179,43,39,66,35
312,166,165,146,52,44,75,40
350,143,186,131,49,35,62,44
327,152,169,157,39,47,71,39
317,144,195,163,38,40,57,47
307,146,189,160,40,34,69,54
331,147,192,138,44,35,64,50
335,132,200,135,51,40,53,54
311,132,197,168,42,46,57,46
333,138,192,136,42,34,72,53
324,133,190,167,56,42,58,29
337,147,179,145,44,47,62,38
351,136,178,135,46,43,70,42
322,147,182,149,52,38,68,43
333,131,196,150,48,39,65,37
340,138,189,147,41,39,67,40
326,150,178,154,41,43,68,41
318,146,198,145,50,40,59,44
319,156,177,151,48,31,61,58
340,148,187,142,41,38,69,37
331,146,182,134,47,36,70,54
320,147,197,135,49,41,66,44
323,142,195,157,45,38,64,36
318,140,177,155,61,49,72,29
314,156,184,154,43,40,72,39
321,145,176,153,46,43,72,44
324,145,186,148,50,42,52,53
324,139,192,159,39,30,62,55
347,128,186,135,38,40,73,53
317,151,174,146,49,36,75,52
316,130,178,168,46,46,73,43
346,135,184,138,54,44,60,39
330,146,178,153,50,45,59,38
329,143,194,138,52,37,57,50
322,146,185,149,50,41,61,47
328,141,198,145,41,44,60,42
324,136,182,153,49,43,66,46
320,147,174,164,44,42,68,40
336,130,177,155,51,43,74,34
326,148,172,155,45,39,72,43
323,132,175,173,50,34,69,44
322,138,184,149,55,36,69,47
317,138,182,151,55,40,65,51
325,131,187,158,46,45,61,46
321,133,189,160,46,38,62,50
338,154,180,151,40,35,70,31
323,139,185,160,46,40,68,39
308,158,182,159,55,41,59,38
337,148,187,149,43,41,64,32
328,135,189,146,45,43,63,50
306,143,182,168,41,47,76,38
333,136,172,156,54,38,62,50
329,148,182,148,44,44,61,45
325,144,178,150,50,39,75,38
325,150,195,136,42,41,62,50
336,142,182,145,34,43,67,51
342,140,196,142,38,42,68,32
326,149,191,132,41,41,73,48
323,146,197,152,39,36,64,43
340,141,191,145,43,41,61,39
321,132,193,167,42,43,59,43
315,152,197,135,49,41,60,50
321,140,204,159,39,37,62,39
317,136,194,170,43,39,63,38
322,149,185,150,57,33,69,34
344,134,187,161,39,37,58,39
324,150,185,149,44,39,67,42
316,142,212,148,38,37,64,44
309,145,193,155,40,48,73,37
336,139,199,149,39,43,65,32
328,147,199,151,38,34,60,44
307,148,199,146,42,39,57,62
323,136,181,165,44,43,65,43
324,141,182,155,45,47,70,37
335,140,192,156,35,43,61,38
310,154,184,160,55,39,52,47
336,137,192,145,37,47,59,47
320,141,194,150,38,42,63,53
324,146,175,152,36,38,70,58
323,141,194,138,50,45,68,40
337,137,188,149,40,39,66,43
331,146,179,143,51,41,72,36
321,147,192,156,35,37,65,46
327,144,179,146,51,42,62,49
308,138,198,160,54,42,64,37
314,143,182,161,40,42,68,51
310,143,175,162,46,45,73,45
332,139,183,155,48,38,68,38
315,151,183,161,46,40,69,35
340,135,185,153,41,34,66,45
327,144,201,137,41,43,60,48
334,133,188,150,41,38,67,48
323,143,175,146,43,41,69,61
337,145,185,143,45,37,65,43
321,139,197,139,54,36,67,46
327,139,176,146,49,40,76,46
333,146,191,151,42,35,58,43
324,134,178,147,60,38,68,50
323,142,181,151,48,39,59,57
331,146,206,143,46,35,63,30
319,149,178,155,49,44,70,36
323,137,182,160,53,40,65,40
323,133,198,155,49,38,71,35
312,142,197,160,39,39,68,44
340,149,169,149,51,35,62,44
340,147,176,137,54,33,71,42
329,126,187,157,34,45,73,48
332,149,169,158,46,44,69,34
303,141,191,162,44,42,64,52
333,131,171,152,44,44,73,52
320,145,181,159,48,41,61,45
324,151,175,160,47,36,64,43
332,143,180,153,38,51,64,39
345,139,196,138,50,38,52,41
312,142,198,155,34,40,64,56
323,150,191,150,43,44,67,32
328,131,173,160,44,44,75,44
354,141,179,141,46,30,61,49
319,146,172,161,47,46,61,48
334,149,181,149,56,36,65,29
322,148,195,149,41,42,70,34
329,136,188,144,47,41,67,48
302,158,187,149,47,45,72,41
329,137,187,148,34,46,72,47
332,144,182,150,42,37,69,45
322,139,183,171,37,35,66,47
320,138,186,156,60,42,64,33
328,161,181,151,37,41,64,37
314,143,188,152,46,42,72,44
325,142,188,147,53,41,66,37
329,139,190,166,44,37,58,37
340,138,177,167,37,39,62,39
333,136,181,153,50,35,70,41
305,133,194,171,44,44,65,43
330,147,180,149,40,44,65,47
323,130,197,164,44,41,62,37
324,136,198,149,47,42,60,44
312,137,186,163,50,40,70,41
344,133,193,150,47,40,62,31
321,148,186,163,42,36,69,35
327,146,177,163,42,37,63,46
321,141,178,153,41,47,76,45
310,139,181,164,52,43,68,43
332,143,183,160,44,40,59,38
330,136,183,149,57,33,66,45
319,137,190,157,46,40,70,41
323,139,184,147,63,45,72,28
322,144,190,153,50,39,59,42
306,159,190,151,45,38,66,45
336,134,188,148,46,38,67,42
326,147,181,165,43,33,66,39
309,151,175,153,51,47,74,41
310,156,171,170,48,45,68,32
335,139,181,155,54,38,74,24
340,132,185,150,41,42,66,43
315,149,186,143,48,39,67,52
326,132,182,145,54,46,75,40
317,137,186,153,33,48,71,55
322,148,189,146,37,41,73,44
323,149,186,153,56,41,60,32
345,137,171,162,36,38,65,46
307,148,190,156,58,37,62,41
325,147,199,146,39,40,64,40
330,136,198,137,45,38,62,54
310,149,199,165,28,37,63,48
333,154,178,130,47,45,66,47
334,145,181,155,45,38,61,42
331,143,192,155,42,40,66,33
356,122,177,148,47,44,69,37
334,146,189,147,35,41,69,39
317,154,191,150,47,42,60,39
315,155,182,148,47,42,62,50
336,125,190,154,54,35,72,34
310,142,193,160,46,41,68,39
342,134,191,152,39,45,62,36
315,150,182,159,48,43,62,41
323,146,173,149,44,43,68,54
321,141,186,157,44,39,75,36
330,142,188,146,48,40,74,31
321,145,190,140,40,42,73,49
324,145,196,141,48,38,61,46
350,132,182,144,42,43,60,46
330,144,194,147,40,36,67,41
313,146,192,148,50,47,67,38
320,153,172,147,52,41,71,45
329,152,193,142,40,32,61,50
311,146,182,161,50,42,72,37
322,148,169,151,51,44,71,44
326,142,185,143,49,44,66,45
331,143,191,157,51,40,59,28
317,142,184,151,51,44,74,37
342,136,186,137,48,38,67,46
315,163,173,144,46,45,72,42
331,136,194,160,38,38,60,43
334,144,184,145,40,44,61,48
331,144,204,151,37,39,62,32
339,134,189,142,49,46,57,44
334,143,190,152,38,34,69,39
342,130,192,142,56,38,55,45
328,140,188,152,42,38,69,42
327,151,180,141,54,41,63,42
330,146,185,153,47,47,55,37
322,151,169,159,45,45,73,37
317,144,181,155,42,47,68,45
344,131,187,147,34,42,66,49
338,139,187,155,41,35,56,49
320,135,194,151,50,33,67,50
321,133,182,172,36,42,69,44
321,139,204,155,39,38,67,36
330,153,196,149,38,33,64,37
328,144,187,142,47,41,69,43
313,152,204,147,46,39,61,38
309,149,186,152,49,37,62,57
314,136,196,166,43,44,59,43
324,153,173,160,39,36,71,43
320,149,184,146,53,36,70,42
317,149,194,162,40,36,58,43
320,144,170,174,40,50,71,33
317,133,202,178,22,41,59,47
334,141,174,143,41,38,72,56
333,134,184,146,52,34,67,49
327,137,178,158,52,38,71,39
308,155,194,143,40,39,71,50
329,136,189,147,53,37,60,49
323,144,184,135,57,42,63,51
333,145,206,140,39,37,53,48
321,151,177,168,35,39,65,44
337,133,173,160,53,35,70,38
318,148,203,160,31,42,54,44
328,137,198,156,46,42,62,32
339,135,185,160,44,31,66,40
317,145,191,159,44,42,65,37
337,130,181,154,49,38,77,34
327,135,185,157,44,39,67,47
303,151,181,163,55,40,63,44
334,137,179,141,48,44,65,53
324,139,189,156,56,41,62,32
330,150,174,160,43,37,71,35
307,154,184,162,40,41,71,41
335,145,175,159,40,42,64,39
337,136,179,149,46,34,64,55
328,143,178,160,39,34,65,52
330,135,162,174,40,41,67,51
319,146,183,142,54,46,72,38
331,139,203,139,40,31,68,48
327,147,171,162,36,38,71,48
321,155,176,154,52,33,68,40
318,144,173,161,41,44,68,52
317,149,189,152,44,39,72,38
329,131,186,169,45,39,58,44
320,147,189,149,45,41,59,50
325,152,185,150,44,33,67,43
313,142,188,152,44,46,63,51
323,143,183,154,46,39,66,47
310,155,177,163,36,39,66,54
330,122,199,164,46,36,61,43
323,151,177,142,48,42,60,57
317,143,195,146,60,44,65,29
334,140,188,153,35,35,66,49
315,140,196,155,40,38,69,49
330,132,195,147,56,34,64,42
330,146,171,150,43,42,71,47
344,146,193,141,42,36,64,34
326,136,189,144,56,43,65,42
320,149,190,156,44,41,66,35
336,149,184,140,51,38,63,39
313,137,182,158,49,44,62,56
311,154,193,162,42,34,61,44
334,134,181,158,40,41,73,41
322,143,200,157,38,38,64,39
316,151,190,150,51,44,65,33
343,129,177,146,53,36,64,52
319,141,186,151,51,39,73,41
302,162,188,143,47,41,65,53
320,140,198,153,42,36,64,46
335,138,168,158,51,45,68,37
330,143,175,152,37,39,78,47
326,148,179,155,47,40,65,39
321,145,192,146,56,41,61,38
312,150,178,150,58,42,68,41
323,141,194,155,48,40,59,40
332,139,177,179,39,37,67,30
337,146,202,146,36,32,61,40
322,146,180,160,49,28,82,33
333,139,187,142,53,30,71,45
323,135,191,150,47,42,67,45
321,135,191,159,50,34,71,39
321,145,198,162,46,35,52,41
300,149,197,161,45,39,69,39
328,138,189,150,48,36,73,38
299,148,195,165,51,39,59,44
335,148,187,138,47,50,64,31
335,138,185,147,45,45,53,53
343,136,178,146,46,41,66,45
329,137,173,160,49,39,69,44
330,134,191,149,50,43,56,48
329,140,187,132,50,44,64,54
303,155,181,168,47,39,67,40
312,150,193,153,47,39,59,48
323,147,188,146,47,41,60,47
332,144,196,141,51,36,63,38
337,139,178,151,40,48,68,40
322,144,179,156,49,43,66,41
321,147,189,151,46,36,65,46
321,147,186,159,44,38,60,45
324,142,182,162,52,43,70,26
310,147,188,154,47,44,63,49
311,152,174,169,42,41,66,45
338,136,185,147,40,36,65,53
327,145,190,141,41,46,62,48
320,146,186,144,53,37,69,45
313,147,192,141,55,44,69,39
320,133,179,150,60,36,76,47
323,146,186,153,53,43,62,35
331,138,173,149,46,49,69,46
330,126,197,151,47,38,62,49
318,148,173,156,51,46,68,41
310,143,196,164,50,36,65,36
335,135,187,159,46,34,58,45
335,149,201,121,52,36,63,42
328,140,187,162,40,42,68,33
325,145,180,159,41,41,57,52
318,137,177,165,52,35,69,47
325,145,181,160,41,38,69,41
319,155,190,140,45,37,65,49
311,150,189,170,37,39,62,42
327,147,190,139,51,39,73,35
323,149,190,144,43,39,61,51
323,138,189,157,38,45,63,46
334,152,187,135,49,33,64,46
330,140,186,148,43,45,62,46
334,146,176,146,38,42,77,42
318,143,178,162,59,36,62,42
317,142,179,168,51,42,67,34
324,141,192,144,54,37,58,50
