CDU/CSU,SPD,AfD,B90,FDP,LINKE,Sonstige,BSW
249,141,221,168,46,45,73,57
237,150,230,161,62,33,78,49
237,131,214,183,61,54,72,48
263,142,221,152,60,42,74,46
250,139,223,174,45,33,86,50
239,133,251,163,46,39,95,34
269,129,216,176,44,42,76,48
265,158,210,165,39,37,76,50
246,119,234,177,53,38,79,54
244,135,220,168,45,50,85,53
264,126,247,167,45,44,69,38
258,151,204,168,55,44,81,39
281,131,206,167,57,45,76,37
256,147,207,173,49,55,65,48
259,137,225,157,45,43,78,56
258,110,248,171,44,41,83,45
249,149,192,169,57,41,91,52
238,129,235,182,44,49,75,48
259,128,208,200,38,44,76,47
248,154,186,173,55,50,77,57
265,138,222,162,52,48,78,35
274,141,211,170,45,36,72,51
257,132,238,157,40,38,81,57
241,144,218,170,57,38,82,50
229,140,228,174,46,43,83,57
267,149,215,166,44,40,81,38
256,157,195,172,52,43,83,42
265,131,222,150,53,54,77,48
270,113,221,176,51,52,75,42
274,140,222,155,40,49,82,38
265,158,208,159,44,48,73,45
256,133,221,161,54,39,78,58
267,132,232,169,46,37,72,45
262,123,254,148,45,47,81,40
250,127,219,164,49,40,101,50
266,133,229,162,51,53,61,45
248,136,228,166,47,49,82,44
265,131,214,177,38,39,80,56
247,136,218,165,54,39,91,50
259,148,202,160,52,40,97,42
258,133,221,152,52,36,86,62
263,155,224,149,44,48,75,42
246,126,231,166,54,44,81,52
260,137,206,178,41,45,82,51
235,159,215,177,51,48,75,40
265,139,190,172,55,46,82,51
263,135,211,155,45,46,89,56
248,146,200,185,44,43,84,50
243,125,225,172,56,52,78,49
247,133,220,171,55,41,84,49
218,144,215,167,52,52,107,45
271,148,211,151,40,55,75,49
263,140,212,162,44,40,87,52
259,142,222,172,43,38,82,42
257,151,224,167,47,36,76,42
224,144,224,181,51,48,81,47
246,156,210,164,61,45,78,40
250,142,219,158,65,27,85,54
250,142,202,173,46,42,85,60
239,137,200,178,64,54,81,47
244,135,231,156,47,45,86,56
257,137,242,157,56,27,76,48
263,140,224,181,36,46,68,42
264,125,217,162,54,50,69,59
251,130,239,174,45,40,77,44
264,131,207,163,47,48,91,49
259,142,210,179,50,55,64,41
254,137,233,166,37,49,73,51
238,131,212,199,41,49,83,47
234,139,203,190,61,49,79,45
270,131,205,164,66,41,74,49
251,150,207,154,54,52,84,48
271,144,211,181,33,45,64,51
253,145,205,166,53,47,81,50
234,139,244,165,47,50,73,48
262,120,229,174,44,37,66,68
250,144,214,174,64,40,71,43
278,122,196,167,49,52,76,60
251,137,214,166,66,52,71,43
269,147,202,158,44,46,86,48
246,144,229,160,49,50,68,54
264,144,203,175,39,40,79,56
248,141,244,160,41,47,60,59
235,147,225,174,58,42,76,43
247,141,212,180,57,48,65,50
259,131,205,180,51,53,75,46
264,130,224,165,63,49,54,51
261,132,221,167,47,51,75,46
252,136,244,156,49,43,70,50
255,131,233,165,37,53,88,38
238,141,228,166,53,42,74,58
256,127,213,178,46,52,80,48
258,139,226,172,42,44,77,42
284,134,209,173,43,31,75,51
276,149,214,170,35,50,57,49
275,135,216,157,40,46,82,49
243,144,233,156,53,52,75,44
253,141,208,187,46,55,69,41
266,150,219,185,40,35,66,39
283,121,224,144,45,45,86,52
243,127,232,167,60,55,69,47
274,141,222,148,54,41,71,49
249,122,230,164,54,55,75,51
241,138,254,148,50,43,86,40
251,149,193,170,56,57,74,50
238,145,193,174,53,59,72,66
241,136,223,184,43,39,79,55
254,141,217,168,49,47,75,49
255,130,229,175,56,47,65,43
268,134,210,166,45,49,90,38
243,129,237,176,60,31,82,42
266,148,209,186,38,37,77,39
255,134,236,144,52,55,71,53
286,130,224,159,42,42,71,46
259,123,233,154,51,41,76,63
225,142,237,177,53,37,77,52
242,148,230,179,41,48,66,46
253,138,231,178,46,34,79,41
249,137,241,152,56,51,63,51
235,156,218,172,57,42,74,46
266,143,248,144,43,32,77,47
251,138,217,175,43,41,85,50
259,137,216,184,51,42,77,34
237,142,229,167,39,46,72,68
261,126,225,158,45,54,84,47
251,140,216,173,53,53,69,45
283,123,207,170,55,49,70,43
228,141,239,171,49,42,80,50
280,115,195,176,49,55,72,58
251,118,211,180,42,47,88,63
239,129,227,176,61,42,77,49
270,129,201,169,54,45,73,59
257,144,213,171,49,43,86,37
234,127,226,171,44,55,79,64
236,148,224,170,53,41,90,38
270,116,236,163,45,46,70,54
238,150,207,163,63,53,81,45
251,155,206,152,49,49,91,47
241,134,231,182,48,46,73,45
250,139,219,171,51,53,71,46
267,152,189,156,59,47,79,51
263,132,206,178,43,55,71,52
230,133,232,162,64,51,83,45
258,119,240,177,44,53,62,47
257,137,213,158,49,45,83,58
261,146,222,151,42,38,77,63
267,138,231,139,47,41,80,57
246,154,200,171,52,44,85,48
267,151,220,154,55,32,75,46
260,124,239,151,52,38,85,51
237,146,237,167,59,39,76,39
289,133,199,159,54,53,77,36
264,126,247,174,51,53,58,27
250,126,224,166,53,51,79,51
263,133,218,172,38,41,79,56
247,146,233,160,44,38,77,55
273,123,210,162,61,54,82,35
267,112,241,156,48,50,80,46
270,144,221,154,49,40,82,40
247,151,211,157,43,51,91,49
238,139,224,174,53,50,82,40
267,141,224,162,41,45,70,50
248,126,247,157,54,51,58,59
239,128,222,184,49,49,76,53
265,129,238,166,50,40,67,45
234,165,226,148,43,48,78,58
244,131,231,167,45,54,84,44
255,131,233,158,52,46,82,43
257,143,212,178,49,42,73,46
226,144,241,174,47,46,67,55
257,129,229,161,45,40,92,47
279,130,207,170,57,41,69,47
249,136,200,185,43,57,88,42
238,142,209,196,57,47,72,39
248,137,226,176,49,40,74,50
259,130,221,177,43,43,78,49
241,148,249,163,41,41,68,49
239,151,229,169,41,55,75,41
263,148,225,161,37,48,69,49
244,128,252,163,50,39,77,47
249,146,214,158,51,60,78,44
243,155,198,177,48,55,66,58
251,122,215,171,57,51,81,52
262,131,225,152,54,45,78,53
282,139,210,157,46,49,75,42
246,151,227,166,45,45,80,40
252,150,207,171,37,39,87,57
231,116,232,197,52,44,75,53
257,132,208,187,37,37,83,59
258,149,216,174,44,40,79,40
250,127,220,169,55,46,79,54
231,130,246,145,65,43,74,66
256,119,222,169,59,42,84,49
272,130,191,186,50,48,75,48
236,134,219,166,53,47,93,52
251,149,218,159,53,41,85,44
252,132,222,175,54,44,72,49
262,138,224,149,56,36,69,66
254,148,210,167,42,49,82,48
255,136,214,150,62,40,78,65
260,133,231,165,38,48,80,45
238,134,216,187,48,45,82,50
271,146,196,166,49,41,87,44
268,147,214,163,57,35,72,44
276,145,199,162,51,43,74,50
273,131,226,152,41,53,81,43
262,127,229,167,51,40,75,49
243,128,227,169,52,45,83,53
237,117,228,176,58,49,82,53
278,135,187,167,61,53,65,54
284,118,229,157,53,37,78,44
263,137,217,170,43,40,79,51
264,153,206,151,50,51,86,39
262,145,212,166,57,37,71,50
272,139,187,159,60,56,85,42
254,147,206,168,52,54,76,43
241,142,223,176,46,43,74,55
260,144,205,163,53,46,76,53
227,134,224,189,62,40,84,40
266,156,215,152,51,45,67,48
256,153,220,168,44,41,73,45
251,134,214,167,55,55,70,54
255,156,201,182,44,33,78,51
249,153,212,160,53,51,74,48
247,146,238,171,42,56,65,35
271,147,233,152,48,33,72,44
263,130,234,149,48,39,82,55
248,143,226,146,58,52,74,53
262,143,214,162,45,58,75,41
269,138,221,151,44,52,73,52
232,149,189,190,52,46,96,46
260,123,225,166,52,43,78,53
256,127,230,166,56,52,66,47
262,127,235,162,36,41,77,60
256,130,229,163,50,36,84,52
269,109,234,163,54,37,84,50
248,139,211,191,51,31,91,38
279,142,209,157,51,52,65,45
266,146,215,157,54,48,64,50
254,139,236,155,53,46,72,45
266,140,223,173,45,34,72,47
271,123,204,166,50,42,87,57
265,135,209,163,44,50,69,65
256,136,219,156,47,60,74,52
256,142,214,150,53,41,83,61
256,137,228,184,48,34,57,56
258,145,215,173,42,36,83,48
287,142,202,156,48,47,67,51
260,139,230,176,39,43,77,36
240,140,239,172,54,42,68,45
252,155,220,154,46,35,95,43
277,138,182,171,55,42,85,50
272,129,202,179,55,34,69,60
256,146,203,170,54,51,70,50
262,145,215,145,49,59,78,47
244,136,218,189,45,46,69,53
256,142,229,161,48,43,71,50
260,130,213,182,52,56,64,43
252,127,214,180,49,37,86,55
291,141,224,148,44,37,79,36
230,140,230,194,40,37,73,56
248,142,230,169,40,39,78,54
259,150,203,173,47,47,71,50
273,152,222,142,52,51,60,48
267,152,200,152,51,43,80,55
243,145,225,148,56,49,91,43
258,132,207,172,57,52,72,50
268,146,227,173,45,42,59,40
262,151,219,154,43,50,79,42
237,150,212,173,47,54,77,50
248,143,218,159,55,42,90,45
277,118,230,165,48,41,74,47
272,131,224,163,44,44,82,40
281,154,194,158,41,42,78,52
245,132,222,166,57,38,87,53
257,131,192,173,48,47,86,66
247,131,213,162,54,41,100,52
253,130,220,167,56,44,76,54
258,157,217,171,42,38,76,41
266,134,213,154,56,45,83,49
287,129,233,150,47,31,79,44
276,116,204,178,46,47,75,58
271,153,217,173,39,36,69,42
244,137,221,174,44,41,84,55
272,143,219,166,40,43,71,46
260,153,214,151,61,35,65,61
254,155,224,155,56,41,73,42
305,124,203,149,42,51,76,50
262,143,204,163,43,43,91,51
270,125,213,182,53,44,70,43
263,128,220,162,61,47,58,61
262,115,213,166,53,60,84,47
253,139,220,156,45,53,81,53
253,151,221,161,40,38,81,55
257,121,246,157,44,42,80,53
269,132,227,177,47,32,75,41
247,132,216,183,57,57,66,42
247,131,209,190,48,41,87,47
259,139,233,168,40,49,57,55
259,134,220,171,48,40,73,55
248,147,252,169,40,37,72,35
251,145,208,178,39,53,84,42
258,151,195,170,59,48,70,49
246,157,250,142,48,32,86,39
231,127,237,184,43,41,97,40
262,133,207,173,44,48,82,51
256,141,218,175,36,41,76,57
266,137,205,166,46,51,79,50
264,142,222,160,49,39,78,46
272,140,204,157,66,38,73,50
266,123,203,175,48,59,68,58
248,130,234,166,51,53,68,50
242,140,224,163,55,53,84,39
233,135,232,168,48,50,80,54
241,149,219,158,47,48,89,49
222,152,234,163,51,39,85,54
266,142,200,161,55,41,82,53
257,119,237,178,36,41,77,55
260,145,206,177,37,42,86,47
270,135,207,187,42,41,80,38
254,127,226,178,46,44,64,61
238,135,219,159,59,50,83,57
246,130,244,160,50,35,83,52
233,138,229,187,51,36,67,59
249,133,213,184,42,51,74,54
231,132,228,176,47,33,83,70
242,152,213,170,58,31,85,49
263,150,200,182,58,31,59,57
257,147,202,167,46,51,79,51
252,132,198,183,52,51,71,61
264,118,212,170,47,36,94,59
266,150,205,160,41,43,86,49
247,132,221,152,51,49,93,55
275,136,224,156,45,49,74,41
245,127,232,173,45,44,87,47
255,139,221,166,49,45,71,54
230,121,232,184,54,49,94,36
269,151,204,154,46,55,69,52
253,140,205,172,47,58,72,53
260,135,215,170,51,51,75,43
224,149,214,173,51,46,86,57
259,126,203,167,44,41,98,62
253,138,215,166,49,53,75,51
252,145,227,163,41,43,77,52
269,150,227,146,38,50,72,48
267,133,214,167,45,50,74,50
254,163,188,157,54,49,87,48
228,166,204,164,57,49,74,58
242,152,207,178,48,56,60,57
271,136,212,166,37,46,82,50
258,150,230,141,57,44,77,43
269,138,209,177,51,36,76,44
250,125,229,183,45,49,69,50
254,136,219,170,40,48,72,61
256,126,228,162,51,49,75,53
277,127,221,155,49,36,80,55
249,118,222,184,46,43,92,46
273,146,212,158,35,41,71,64
271,136,231,149,58,35,67,53
268,142,211,170,37,45,78,49
261,144,202,168,55,51,61,58
257,153,219,177,46,39,67,42
266,128,215,167,46,49,85,44
258,147,223,180,32,47,70,43
244,144,238,166,62,38,69,39
252,154,211,173,49,43,75,43
262,144,209,175,52,49,66,43
260,126,221,163,54,44,74,58
288,122,203,166,38,39,90,54
242,139,242,169,51,33,71,53
241,145,192,191,49,56,77,49
260,138,205,177,44,50,72,54
249,137,229,170,37,51,77,50
242,131,229,186,47,51,80,34
247,141,217,173,46,34,94,48
253,138,217,156,62,34,80,60
270,146,235,156,43,37,76,37
262,140,218,160,42,37,87,54
242,149,211,169,54,46,79,50
268,148,209,153,51,41,74,56
261,130,229,149,40,51,82,58
267,141,219,158,43,50,74,48
244,132,231,172,52,43,81,45
260,132,205,190,47,42,70,54
281,134,207,161,54,42,76,45
282,127,227,165,45,42,68,44
244,128,217,179,64,52,72,44
246,136,219,179,57,35,77,51
262,155,209,162,48,41,70,53
269,137,198,178,39,50,73,56
248,152,208,162,43,58,73,56
253,144,217,173,43,49,64,57
264,135,209,170,51,48,78,45
244,147,210,179,54,40,76,50
249,141,210,185,56,42,72,45
249,143,200,181,48,44,77,58
223,135,224,183,50,36,89,60
264,131,213,174,43,37,79,59
248,141,231,165,48,44,77,46
269,139,221,162,51,53,57,48
250,130,216,164,61,48,73,58
255,158,189,179,44,52,85,38
254,150,215,178,45,36,68,54
266,135,208,169,50,36,79,57
241,121,225,182,52,43,76,60
261,137,205,173,54,43,82,45
253,143,227,175,36,44,74,48
269,144,227,161,49,37,73,40
288,140,198,177,44,37,63,53
276,130,216,194,43,39,62,40
265,153,215,164,44,47,70,42
252,133,214,172,49,34,86,60
268,158,198,168,43,41,82,42
232,133,226,178,44,52,74,61
268,121,216,173,48,45,78,51
271,144,213,164,53,44,62,49
274,136,228,134,44,47,93,44
273,134,211,161,44,35,89,53
248,137,225,174,49,39,81,47
239,140,232,173,49,50,68,49
251,153,230,158,55,45,68,40
271,132,209,157,45,53,89,44
272,129,216,155,45,42,77,64
243,146,203,185,51,37,84,51
248,130,222,176,48,44,79,53
261,147,204,171,51,35,75,56
244,160,241,152,47,41,62,53
231,152,226,177,44,33,76,61
244,152,241,151,49,42,72,49
234,132,235,168,58,43,69,61
248,136,218,177,59,51,71,40
254,146,220,180,40,43,69,48
244,136,224,178,48,38,82,50
250,134,239,154,50,47,82,44
272,128,209,161,50,47,90,43
251,139,226,159,42,50,90,43
264,126,207,160,57,53,79,54
272,146,216,159,35,42,82,48
252,138,192,194,53,40,85,46
265,146,215,162,40,36,77,59
266,117,207,182,53,36,91,48
243,121,233,171,57,48,72,55
274,137,214,163,51,49,67,45
253,148,213,174,51,50,68,43
266,142,215,174,48,47,70,38
275,133,218,168,43,41,82,40
250,150,215,162,42,49,78,54
241,139,217,188,47,45,76,47
247,139,230,180,51,32,78,43
260,154,194,151,44,48,86,63
249,123,223,179,62,55,58,51
259,132,228,168,51,40,80,42
271,129,203,178,53,43,70,53
282,142,191,173,45,33,70,64
232,155,200,187,54,46,76,50
261,138,218,148,58,46,69,62
241,145,235,183,42,36,79,39
264,117,215,174,64,46,64,56
264,148,215,154,48,46,75,50
254,133,223,172,49,57,66,46
266,139,226,154,35,56,71,53
242,136,240,177,37,37,86,45
233,165,214,178,43,38,84,45
236,155,232,164,44,43,86,40
271,117,227,161,50,40,71,63
261,137,230,158,58,44,65,47
251,150,237,162,39,40,74,47
252,151,244,171,38,27,68,49
252,145,212,177,48,43,69,54
259,144,219,157,52,49,73,47
251,144,223,169,45,37,78,53
254,146,196,175,64,48,70,47
261,143,208,164,55,40,82,47
263,151,209,156,54,42,88,37
257,135,212,175,47,46,69,59
242,154,234,155,60,36,69,50
253,129,221,191,41,37,71,57
261,152,211,174,34,50,66,52
289,149,215,161,34,39,75,38
251,141,209,156,57,43,82,61
266,120,209,177,52,49,68,59
261,137,208,164,47,45,91,47
241,138,227,181,42,47,82,42
243,164,227,159,49,36,80,42
232,149,231,166,47,40,78,57
249,145,230,167,42,42,72,53
247,131,219,177,51,45,81,49
258,139,207,172,67,40,69,48
258,143,215,168,48,48,78,42
257,145,192,187,53,44,74,48
259,144,214,171,45,38,77,52
270,137,245,142,57,31,72,46
269,153,230,141,33,47,72,55
248,122,219,182,57,43,88,41
254,140,224,169,45,37,78,53
261,143,239,169,36,36,80,36
253,139,225,171,52,39,78,43
273,133,216,174,47,40,84,33
249,142,208,166,48,55,75,57
241,114,228,179,52,47,82,57
251,142,229,183,44,36,73,42
246,139,221,164,60,37,94,39
262,140,229,155,37,45,81,51
284,121,230,133,51,45,81,55
257,149,220,162,50,42,78,42
247,144,212,164,72,53,71,37
258,139,220,184,37,38,75,49
266,135,227,151,44,46,75,56
259,134,210,168,40,48,91,50
278,132,216,167,36,37,83,51
253,125,214,169,59,42,76,62
268,111,251,144,60,42,81,43
232,141,236,167,47,44,74,59
258,143,198,186,39,42,93,41
260,149,200,178,56,41,75,41
250,152,250,152,30,40,92,34
251,150,198,194,43,37,81,46
230,130,220,175,60,55,71,59
269,127,200,166,64,42,91,41
264,131,207,170,45,47,90,46
255,147,215,161,63,43,75,41
246,121,255,185,38,45,63,47
295,130,221,141,50,37,78,48
234,146,219,169,49,48,73,62
239,141,223,159,56,37,90,55
263,131,216,187,44,50,65,44
214,158,234,174,54,47,77,42
254,124,237,176,47,33,74,55
275,134,202,159,51,47,91,41
250,132,204,180,54,53,85,42
252,146,211,171,49,45,75,51
247,142,223,163,50,50,85,40
248,140,210,184,55,35,71,57
265,166,194,151,57,50,68,49
254,133,247,151,51,46,78,40
265,154,223,153,48,44,66,47
248,133,222,178,49,48,79,43
273,149,175,167,49,53,89,45
254,136,232,158,51,43,74,52
281,150,222,136,36,52,76,47
257,146,221,149,46,49,83,49
239,124,226,180,39,49,87,56
260,133,216,173,57,36,76,49
228,132,243,164,50,51,98,34
252,137,232,170,48,44,69,48
254,148,210,165,50,43,77,53
261,145,222,163,57,39,62,51
260,140,224,173,39,44,66,54
264,131,233,150,40,43,78,61
252,139,223,171,49,41,81,44
244,140,193,188,55,53,72,55
266,137,213,169,58,34,73,50
245,155,215,160,43,43,84,55
280,131,219,162,37,46,76,49
251,144,226,153,50,39,75,62
254,137,237,154,52,55,70,41
246,125,215,197,53,38,75,51
252,133,218,169,48,40,80,60
262,133,204,184,49,32,87,49
257,139,212,187,52,35,75,43
268,136,233,152,46,44,66,55
250,155,199,173,39,44,81,59
267,151,207,153,45,43,71,63
237,151,213,174,45,52,83,45
246,117,225,190,46,37,77,62
263,128,225,162,54,49,73,46
244,124,240,160,47,45,86,54
248,145,238,156,48,37,86,42
238,152,229,172,46,36,80,47
226,155,204,176,48,36,81,74
270,134,199,175,55,40,80,47
242,144,222,170,41,42,92,47
264,139,215,170,48,38,77,49
245,142,210,177,50,33,91,52
258,136,206,173,50,60,66,51
268,144,204,174,49,42,81,38
255,137,234,158,57,44,65,50
254,118,226,188,55,42,73,44
252,102,251,172,45,42,78,58
237,149,247,168,49,36,62,52
249,131,209,180,44,51,85,51
251,143,236,167,34,44,75,50
245,135,197,168,62,53,88,52
230,162,213,174,57,52,65,47
253,136,226,188,36,50,63,48
271,136,207,172,45,41,75,53
235,147,210,178,50,48,85,47
268,129,225,176,33,43,78,48
255,131,234,171,49,50,65,45
241,132,223,158,51,48,91,56
257,152,192,161,42,45,91,60
235,126,219,192,53,49,74,52
239,134,197,197,53,45,74,61
245,140,224,160,56,41,80,54
253,128,222,177,41,37,93,49
240,154,224,172,42,47,69,52
239,156,211,179,48,41,82,44
257,128,221,183,40,44,73,54
250,126,221,184,51,40,85,43
257,138,206,174,49,47,84,45
269,137,201,169,46,45,86,47
263,142,208,172,48,34,81,52
231,129,225,183,59,41,78,54
268,136,219,162,61,47,61,46
256,123,240,175,46,39,73,48
251,146,213,162,57,42,84,45
256,136,209,178,45,46,84,46
238,126,247,176,53,40,69,51
244,126,220,185,51,46,76,52
237,129,243,178,43,43,71,56
285,145,195,165,48,39,75,48
244,144,221,147,56,44,84,60
284,152,192,153,47,49,71,52
241,149,227,153,48,44,75,63
243,127,220,168,58,55,78,51
255,143,212,154,55,57,74,50
241,144,217,187,52,46,68,45
259,163,202,170,47,34,64,61
243,141,218,171,49,48,85,45
274,140,232,156,41,36,68,53
247,159,240,163,50,31,63,47
276,158,190,148,60,49,77,42
244,155,203,162,57,50,82,47
249,138,217,176,48,49,79,44
254,139,214,167,53,44,68,61
252,143,221,180,42,50,67,45
281,135,224,157,51,39,76,37
250,129,218,175,57,47,74,50
268,119,218,162,49,56,75,53
261,154,228,166,36,45,70,40
239,153,214,159,53,43,73,66
237,131,220,171,47,40,83,71
250,137,234,165,43,33,73,65
276,135,203,168,48,41,75,54
273,137,232,159,43,40,72,44
258,138,221,160,52,46,60,65
229,135,234,184,43,48,78,49
274,148,215,178,54,33,54,44
249,123,211,185,44,60,81,47
260,127,225,160,50,41,79,58
256,150,215,161,50,51,70,47
262,143,208,169,36,43,89,50
262,129,239,161,53,46,59,51
258,157,206,167,56,37,80,39
259,143,223,176,47,32,82,38
233,137,223,164,50,56,93,44
267,156,202,165,48,39,75,48
249,154,218,173,41,24,94,47
247,153,211,166,53,54,68,48
254,108,225,189,48,52,70,54
258,144,226,144,56,40,76,56
224,145,214,175,57,43,89,53
255,132,203,166,51,52,97,44
248,130,226,170,53,43,74,56
247,138,228,147,59,55,80,46
256,140,222,168,47,56,66,45
259,119,228,176,54,47,74,43
240,140,222,168,57,50,79,44
263,133,221,152,36,59,81,55
266,132,243,149,48,42,67,53
274,114,225,158,47,47,77,58
241,141,227,172,49,49,76,45
265,128,219,168,44,44,80,52
247,141,218,172,50,55,68,49
269,155,204,152,56,51,75,38
240,148,204,175,51,40,91,51
275,135,183,204,50,44,72,37
248,155,216,161,41,39,84,56
258,134,211,170,58,46,74,49
288,136,202,158,47,58,69,42
245,144,235,176,47,41,62,50
250,141,234,169,44,41,73,48
252,134,232,174,39,52,77,40
242,143,213,166,64,40,84,48
260,141,217,151,49,42,88,52
253,145,211,187,42,39,76,47
261,145,202,158,62,39,81,52
259,130,215,168,59,50,72,47
265,145,245,136,47,40,86,36
252,150,217,172,50,40,80,39
257,151,220,164,46,38,82,42
247,129,240,136,61,62,84,41
241,153,234,153,41,54,78,46
268,124,195,184,59,44,74,52
263,139,229,151,50,44,70,54
273,133,215,151,45,47,79,57
264,133,217,167,54,39,72,54
259,139,228,168,56,38,54,58
257,131,234,153,57,44,78,46
271,122,211,168,55,56,68,49
248,152,219,154,44,45,87,51
251,146,210,163,56,56,81,37
246,159,220,154,52,45,88,36
263,142,198,170,49,40,72,66
253,137,223,168,51,41,74,53
242,142,230,182,49,35,81,39
248,142,224,173,41,41,79,52
256,144,210,172,54,41,84,39
229,134,231,177,41,47,82,59
230,138,226,174,58,53,69,52
248,135,229,179,57,24,68,60
274,138,215,167,42,41,78,45
252,143,209,176,51,46,80,43
245,137,233,163,50,35,85,52
251,153,221,151,45,49,78,52
246,123,224,186,53,46,73,49
255,132,214,188,52,49,67,43
263,144,220,175,45,41,64,48
231,123,221,189,45,54,74,63
264,134,198,162,56,49,73,64
237,144,229,174,42,41,74,59
238,131,231,184,47,36,85,48
258,136,233,169,41,42,83,38
278,133,207,160,48,38,81,55
258,137,230,160,51,41,71,52
266,124,214,172,53,50,70,51
249,128,221,189,49,38,80,46
249,133,211,174,47,57,79,50
256,127,227,171,44,44,72,59
226,135,232,179,45,50,78,55
267,120,228,163,50,47,78,47
257,124,214,201,49,37,63,55
264,123,229,169,44,48,80,43
247,129,237,152,58,51,84,42
245,145,226,173,44,48,70,49
256,120,214,167,49,49,86,59
237,130,221,174,51,49,83,55
244,144,204,163,54,52,94,45
240,143,220,158,55,39,81,64
250,146,226,169,39,49,73,48
257,134,224,161,47,44,77,56
247,126,236,167,44,47,82,51
250,137,234,159,44,54,76,46
268,143,209,164,48,49,74,45
231,150,212,183,47,50,79,48
259,130,215,165,39,47,87,58
263,126,208,166,58,41,84,54
250,135,211,167,56,41,78,62
256,143,227,167,49,46,77,35
272,140,202,165,51,51,76,43
280,117,222,156,48,42,73,62
246,138,205,152,67,48,80,64
233,134,229,181,48,56,68,51
251,125,233,156,46,50,89,50
232,155,222,176,61,37,61,56
233,149,228,174,46,50,74,46
262,141,224,161,54,46,67,45
227,143,233,178,52,43,82,42
256,156,190,173,56,47,76,46
224,154,228,171,53,37,67,66
252,136,221,180,46,38,81,46
244,127,237,171,51,45,70,55
239,149,221,169,39,40,89,54
232,146,217,173,51,42,85,54
269,147,219,157,47,42,77,42
255,137,197,187,49,47,71,57
277,128,224,161,51,28,77,54
258,138,207,175,58,44,78,42
237,134,247,171,49,44,80,38
267,122,236,158,43,55,76,43
263,137,211,164,45,43,76,61
258,141,204,157,53,53,94,40
246,142,229,148,62,51,79,43
250,172,216,169,50,33,68,42
263,139,200,162,47,63,83,43
257,154,216,161,48,50,66,48
239,155,210,166,53,50,75,52
266,134,230,159,52,37,76,46
267,153,205,168,45,32,73,57
244,154,232,146,47,38,88,51
243,140,223,184,52,34,67,57
259,137,213,175,47,47,78,44
238,121,262,156,48,43,86,46
251,128,221,179,45,41,97,38
235,143,216,172,45,46,94,49
266,146,212,158,41,47,81,49
254,130,216,159,53,40,95,53
266,146,227,168,38,36,76,43
258,139,218,190,57,38,70,30
275,136,227,141,47,54,74,46
228,173,213,177,45,48,63,53
242,136,217,183,55,45,70,52
241,140,225,187,46,41,69,51
250,142,222,155,51,41,85,54
261,135,198,176,51,42,100,37
247,122,244,171,50,43,78,45
268,135,226,154,55,51,61,50
241,124,220,191,54,58,62,50
247,144,222,165,53,45,78,46
265,130,212,175,54,38,79,47
260,132,187,178,61,40,91,51
270,126,195,171,68,40,85,45
265,132,202,169,48,39,80,65
227,150,222,176,59,37,81,48
241,145,224,163,56,33,93,45
272,127,210,175,44,42,89,41
241,141,219,182,48,51,74,44
264,120,215,177,43,47,76,58
266,143,224,155,52,38,69,53
279,142,228,147,57,38,66,43
252,143,230,152,51,56,64,52
255,137,223,162,57,39,74,53
253,142,213,167,48,36,88,53
235,154,214,177,50,48,68,54
256,139,217,152,61,51,82,42
245,152,215,192,40,40,73,43
263,128,238,160,41,54,71,45
235,150,213,169,50,50,79,54
235,133,222,181,62,54,67,46
246,151,230,183,44,36,72,38
269,141,208,169,52,41,71,49
259,141,215,175,53,37,69,51
258,150,209,164,46,40,83,50
237,155,240,155,61,41,71,40
255,129,234,164,42,47,81,48
253,154,186,164,56,48,80,59
242,143,215,177,60,37,78,48
262,126,226,185,37,42,76,46
257,146,218,179,40,42,79,39
254,132,224,173,45,45,79,48
251,134,202,187,45,61,65,55
256,144,222,151,57,49,79,42
266,150,222,160,45,41,70,46
244,119,222,195,42,41,82,55
263,136,215,173,46,41,80,46
297,122,203,167,48,44,77,42
262,141,222,162,50,52,65,46
244,149,203,177,60,48,71,48
256,146,210,157,48,44,88,51
235,153,220,172,48,44,80,48
265,152,218,163,47,42,63,50
257,150,236,160,53,41,63,40
263,130,219,169,45,53,78,43
233,141,227,181,49,29,82,58
237,128,212,181,55,45,80,62
251,145,194,171,49,46,84,60
249,126,248,151,51,44,87,44
261,132,196,188,45,42,82,54
249,146,219,162,55,41,76,52
259,128,219,173,52,55,63,51
258,133,196,156,54,46,92,65
242,149,231,156,53,42,77,50
247,145,215,168,63,41,76,45
257,140,236,154,51,48,70,44
288,127,207,167,44,59,69,39
256,109,220,189,50,49,83,44
251,157,215,159,36,60,74,48
241,142,206,179,50,54,73,55
260,129,209,161,63,48,78,52
236,154,233,162,44,42,65,64
259,139,222,163,45,48,75,49
276,129,232,157,45,43,72,46
241,154,222,165,50,31,79,58
246,125,214,175,54,42,85,59
264,139,223,170,47,27,77,53
260,163,191,178,43,34,71,60
261,139,239,163,44,29,75,50
236,124,223,176,41,57,84,59
232,141,209,186,60,46,78,48
245,131,210,186,47,48,87,46
262,152,232,136,47,45,74,52
255,138,222,177,40,58,56,54
252,136,203,168,55,48,84,54
239,142,232,168,53,47,63,56
251,147,210,163,51,47,80,51
223,130,227,173,54,63,78,52
254,135,221,188,45,46,53,58
235,148,198,191,58,47,80,43
260,147,203,162,50,46,75,57
269,125,210,173,54,45,74,50
258,131,206,184,49,44,83,45
278,146,213,155,37,33,92,46
