CDU/CSU,SPD,AfD,B90,FDP,LINKE,Sonstige,BSW
485,232,737,235,69,73,111,55
443,270,711,234,88,60,130,62
436,264,745,239,68,60,126,59
410,302,772,227,60,51,112,63
467,257,731,265,56,71,93,58
486,253,722,254,70,47,110,56
393,287,712,306,70,46,125,60
448,277,778,213,58,65,86,73
449,260,742,230,78,58,114,66
424,319,749,220,55,48,110,73
445,250,765,233,55,70,130,50
444,269,773,208,94,60,88,63
426,238,772,272,67,63,95,65
429,257,720,264,82,62,101,83
399,270,763,271,68,52,101,72
533,257,647,250,62,49,110,89
399,242,784,252,67,66,107,80
414,264,749,265,91,62,99,54
449,225,743,284,60,67,92,78
482,275,700,253,58,80,85,65
447,256,717,248,80,61,113,76
485,268,695,270,78,64,76,62
458,236,731,231,73,84,131,53
463,253,731,273,68,44,99,66
436,268,750,237,65,61,102,79
438,276,729,244,69,53,109,79
459,254,789,202,78,49,102,65
447,253,741,235,75,64,114,68
471,236,737,237,94,74,87,61
499,242,713,245,77,39,106,77
440,269,716,224,75,67,145,62
488,239,711,212,121,63,107,58
463,251,753,218,77,65,105,65
411,283,782,235,66,49,107,66
449,236,812,225,68,60,86,61
443,245,708,284,60,59,114,86
386,332,743,224,57,57,118,81
438,252,721,254,54,82,139,59
389,284,779,263,56,70,89,68
483,256,738,248,59,65,106,44
454,287,712,271,52,50,101,71
443,255,778,218,65,51,104,84
416,256,706,315,68,55,118,64
401,285,726,247,85,75,119,61
448,280,750,221,55,72,114,58
439,272,714,280,50,58,124,60
464,257,760,247,46,58,102,64
462,230,707,252,115,53,101,78
405,256,756,244,118,46,84,89
459,275,696,249,66,51,128,72
455,307,736,228,68,59,83,61
473,225,718,275,68,69,99,71
431,247,778,250,86,52,92,63
535,281,649,221,85,83,80,65
414,255,756,239,68,64,123,78
448,269,711,218,98,71,107,76
500,258,680,226,80,68,110,75
413,278,746,247,56,70,114,75
510,248,761,205,92,56,69,56
486,261,731,198,81,49,118,74
448,309,722,225,60,38,118,78
416,300,743,245,74,64,95,61
504,224,765,205,75,54,102,69
465,219,727,254,83,80,101,69
431,294,781,225,56,53,101,57
429,275,783,204,73,62,94,78
413,251,698,286,72,76,126,76
500,286,693,244,64,52,98,61
446,224,802,242,58,62,84,79
452,243,764,230,73,52,124,60
450,250,742,251,58,84,102,60
457,239,730,235,68,107,101,62
405,263,785,256,66,48,113,63
432,277,724,259,83,61,97,65
447,298,758,220,45,55,101,74
446,255,768,219,64,42,124,81
473,257,772,217,58,47,108,65
440,326,721,226,63,44,106,71
424,296,734,247,97,69,81,50
410,262,763,241,67,40,114,101
441,276,796,218,57,48,90,71
439,272,701,260,83,60,113,70
406,239,792,266,82,51,104,59
398,294,742,225,83,75,108,72
430,242,733,254,125,47,107,59
441,276,741,227,49,84,105,75
470,303,671,252,68,69,108,57
462,251,759,233,62,61,98,72
460,247,730,208,79,85,107,82
373,284,752,227,74,93,96,100
418,250,810,243,52,64,91,70
464,279,760,226,90,43,74,62
507,249,682,240,80,58,106,75
473,277,751,217,58,51,96,75
460,267,729,242,80,73,84,62
499,259,736,243,53,56,82,70
428,277,733,253,77,58,110,62
419,225,811,238,77,62,102,64
430,283,708,231,88,64,124,71
439,265,722,265,83,56,107,60
422,270,691,278,99,65,92,80
440,273,789,221,65,66,101,43
420,257,775,213,89,74,94,75
442,234,772,218,105,61,101,65
443,281,757,220,68,68,96,65
455,237,732,235,76,86,108,70
488,233,760,240,78,53,83,62
485,256,649,254,102,93,107,52
460,240,777,256,54,62,86,63
437,284,776,235,57,62,79,67
449,242,763,238,75,71,106,54
492,259,662,248,102,69,90,76
394,278,758,208,66,110,122,62
429,265,770,228,70,49,110,78
482,249,756,244,68,59,90,51
461,267,738,253,104,31,91,53
486,258,715,257,60,63,108,51
518,224,744,229,62,55,97,69
453,227,726,257,111,51,81,92
455,274,772,200,79,65,92,61
466,287,700,243,57,87,99,58
441,288,705,261,77,75,86,65
394,263,781,257,73,55,116,60
416,246,757,278,85,61,89,67
502,235,735,251,101,51,68,56
433,292,746,219,66,71,107,63
494,272,726,232,53,55,86,80
469,255,756,242,47,62,104,62
429,263,721,241,81,79,108,76
447,236,720,276,63,62,121,73
439,270,749,230,95,52,97,65
439,303,694,276,66,64,75,81
467,243,716,279,75,59,94,64
442,272,734,242,80,65,105,59
378,311,696,289,90,91,96,47
464,249,724,239,92,63,100,68
408,284,721,260,64,86,105,70
498,262,746,206,64,57,98,66
416,274,680,285,82,73,111,78
468,235,761,256,65,59,99,55
437,258,761,256,75,35,100,76
465,296,679,249,81,38,117,73
456,260,707,265,54,67,118,71
437,307,720,270,50,50,105,59
478,268,723,248,49,51,105,76
391,283,686,264,96,122,82,74
413,317,738,226,70,68,89,77
432,282,746,213,62,60,140,62
440,276,725,273,68,61,88,68
456,300,684,258,73,65,98,64
440,239,793,232,73,58,110,53
404,267,790,251,67,40,114,64
453,261,732,238,86,54,98,77
403,292,746,242,84,64,91,77
444,251,738,238,85,59,109,74
459,242,716,265,73,72,97,74
463,253,727,246,58,63,110,79
427,281,770,225,77,62,84,72
434,250,723,293,80,59,92,67
433,231,763,226,47,123,104,70
395,258,718,293,106,61,106,61
439,257,704,274,64,60,129,72
453,259,702,264,71,108,98,43
427,243,776,250,85,65,73,79
459,238,775,265,78,48,74,60
433,259,704,245,67,105,129,57
409,337,764,206,58,56,91,78
453,269,611,235,72,115,162,81
432,304,733,247,90,34,87,71
468,313,710,216,66,54,105,66
458,249,784,219,68,65,91,64
485,272,746,196,67,60,100,71
511,257,729,230,74,55,72,70
474,294,692,219,76,80,114,49
479,272,693,270,50,50,111,74
432,271,815,180,79,52,95,73
420,252,788,239,54,71,106,67
401,315,714,280,68,57,96,67
428,293,753,261,57,44,86,75
454,265,759,251,63,65,85,57
434,247,760,230,62,81,114,70
440,260,710,273,63,74,97,81
398,292,681,280,76,100,103,69
471,265,661,246,100,63,109,82
425,256,781,234,70,51,105,77
450,237,716,295,73,52,97,79
492,244,731,241,76,61,104,49
427,304,734,236,65,52,120,59
421,239,804,244,61,61,99,70
510,238,708,219,71,63,122,67
441,240,730,286,71,57,119,53
409,239,753,258,72,55,133,80
420,304,675,272,83,60,116,69
416,283,735,242,82,76,100,65
451,288,692,260,62,62,119,65
407,252,802,229,77,62,102,67
453,218,707,282,88,57,129,63
431,275,740,237,47,98,95,74
409,250,782,242,71,71,93,81
422,238,753,295,84,56,105,45
440,234,765,250,51,75,109,73
460,284,743,236,77,66,71,61
472,268,729,248,64,50,103,64
438,247,672,257,66,119,130,69
423,281,726,271,59,48,121,69
437,274,756,234,64,71,92,69
437,278,776,228,74,58,82,66
432,249,747,278,66,50,96,80
482,253,709,214,75,44,131,90
430,226,749,270,78,66,106,72
487,244,688,217,75,84,126,77
496,212,776,220,52,88,94,61
434,284,742,221,58,65,97,97
431,251,771,234,79,54,110,68
480,290,729,230,42,57,97,73
482,285,722,230,49,54,109,66
408,260,797,244,61,69,78,80
400,311,768,225,65,81,78,70
423,241,718,276,79,63,113,84
468,246,728,236,95,69,92,65
484,250,741,236,69,70,85,62
444,264,789,246,56,48,100,52
460,229,743,250,65,49,130,70
458,274,707,230,81,74,114,61
441,267,701,273,38,100,114,64
414,278,784,216,54,55,128,69
436,299,751,249,64,41,93,64
419,266,737,266,53,84,110,63
399,277,699,302,70,66,117,68
491,270,697,284,58,45,104,49
400,257,778,224,88,92,91,67
436,299,733,207,74,63,127,59
421,254,710,237,117,62,113,84
409,240,728,232,140,64,102,83
440,271,747,241,67,64,87,79
478,261,726,231,73,60,103,66
422,308,733,251,71,63,77,73
422,284,665,242,73,165,87,60
451,244,718,274,74,62,92,83
405,275,743,287,72,48,92,76
403,286,751,264,80,58,81,76
468,253,706,237,73,60,141,61
460,274,682,277,109,58,87,51
454,300,690,272,58,53,88,83
471,272,730,223,75,62,98,66
419,279,787,228,64,69,98,54
437,264,751,231,95,52,102,67
457,248,728,261,74,51,105,74
449,272,760,254,54,41,96,71
439,260,769,235,64,77,95,59
422,258,718,261,88,74,120,57
414,278,713,261,89,91,107,45
474,298,652,301,47,68,86,73
386,244,786,248,72,63,145,54
442,259,725,253,67,80,107,65
441,264,762,222,73,50,114,73
450,305,717,194,78,66,123,66
406,265,710,282,72,58,121,85
455,242,748,266,58,63,105,61
410,278,751,252,57,78,94,79
435,230,757,249,94,53,99,81
439,250,768,226,64,86,104,62
461,215,767,207,89,94,108,56
414,288,786,216,73,59,102,59
447,260,752,223,67,79,105,65
424,234,777,241,77,70,95,80
427,252,804,220,79,53,96,66
444,273,796,214,58,79,90,45
400,251,750,282,107,38,98,72
425,257,789,262,62,75,63,66
458,272,740,251,56,70,87,64
408,267,728,263,90,57,109,76
441,280,742,231,72,60,101,71
442,265,692,242,89,75,137,55
460,232,778,229,68,60,100,70
446,272,757,219,72,68,90,73
449,258,719,248,74,82,103,65
431,276,737,252,71,67,85,78
431,247,770,254,76,54,116,50
404,236,735,269,101,62,133,58
498,238,677,228,65,107,121,63
437,275,738,271,66,54,113,45
429,296,706,228,87,57,108,87
470,271,734,238,56,55,106,68
440,229,710,248,91,98,100,82
457,217,755,251,71,75,133,37
464,236,707,243,80,107,92,69
453,275,703,223,58,97,118,70
462,256,716,264,73,62,106,58
399,273,783,240,75,57,111,61
443,274,735,258,65,56,93,73
470,230,729,292,58,75,99,46
454,284,722,208,67,81,117,64
448,264,754,244,95,53,81,59
467,254,720,243,103,52,88,70
444,279,764,252,49,56,85,68
436,251,765,249,65,43,100,89
468,269,641,268,89,108,98,57
451,259,697,247,95,79,94,75
439,270,751,221,67,67,93,89
477,245,733,217,79,72,122,54
480,224,720,258,103,69,110,35
443,256,761,236,74,63,111,55
437,278,775,248,67,51,84,57
471,230,741,278,63,74,76,66
468,248,702,300,60,57,88,75
457,267,758,198,61,64,123,70
420,248,717,280,84,65,113,71
468,240,722,263,79,57,107,62
418,252,763,245,61,70,120,70
473,233,761,251,56,42,109,74
447,237,734,281,83,55,100,62
430,287,746,241,61,46,107,78
411,339,681,262,83,59,110,52
427,249,771,225,62,77,131,56
403,300,688,271,67,84,119,66
463,250,759,221,83,58,102,63
418,267,793,241,83,52,95,48
505,236,743,227,62,54,97,73
413,266,780,236,59,61,121,61
421,257,760,242,51,74,126,66
393,267,786,253,67,61,110,62
531,283,684,229,57,55,109,50
466,259,729,215,83,71,99,75
463,266,650,247,79,127,107,59
426,271,717,266,75,60,114,69
492,252,663,258,69,92,82,89
365,263,798,243,68,95,95,69
479,243,757,199,75,57,116,72
446,238,771,239,77,60,87,79
449,253,753,239,61,75,99,69
460,246,741,256,67,64,108,57
453,244,747,273,70,62,88,61
475,248,770,218,68,36,112,70
414,261,773,239,60,62,107,82
482,237,769,198,70,63,104,74
428,255,743,242,87,69,99,75
434,279,764,226,58,56,120,60
437,240,725,313,56,70,103,54
431,264,756,213,90,47,128,70
481,259,709,282,66,59,80,61
412,249,740,254,65,96,128,54
445,283,736,240,68,58,93,76
431,262,721,243,93,59,117,72
465,260,722,219,91,52,113,78
452,243,766,259,77,63,81,56
514,255,758,223,47,64,96,42
427,279,719,211,90,64,133,75
423,272,748,261,71,69,93,63
452,262,706,243,71,90,108,67
416,275,769,247,62,42,110,77
498,246,714,226,71,60,98,85
383,270,719,273,55,78,139,80
447,266,713,217,76,48,124,106
437,261,690,270,80,63,114,82
416,282,738,245,79,66,102,70
454,303,715,238,53,63,100,73
453,258,743,254,91,55,78,66
448,235,790,210,76,71,125,43
433,252,741,257,66,65,129,55
451,250,756,211,87,65,103,74
439,254,732,248,88,53,118,66
455,245,752,227,79,76,110,54
418,290,755,191,114,67,111,51
436,308,727,180,84,85,82,97
418,272,748,232,64,62,113,89
454,240,770,259,72,51,89,64
415,273,719,243,97,78,104,69
464,262,780,229,73,54,96,39
450,301,708,231,53,72,126,57
418,278,738,251,63,65,108,77
438,259,749,252,71,56,96,77
425,289,726,256,65,46,109,82
474,243,752,209,70,67,101,83
396,303,710,270,76,63,112,67
468,282,694,250,61,54,120,69
445,278,733,216,80,68,101,77
412,275,762,246,54,73,106,70
427,249,675,265,90,111,97,84
450,262,725,234,69,69,115,74
436,277,739,244,74,55,108,64
447,279,721,267,81,51,88,63
455,239,752,273,37,67,109,66
546,271,647,213,64,70,104,82
437,248,718,267,44,107,110,67
409,244,757,256,75,74,113,69
413,287,754,231,65,79,105,66
446,243,732,258,64,60,112,83
449,237,754,229,54,82,122,71
415,276,762,258,60,67,95,66
430,273,772,231,72,41,106,73
449,273,764,207,47,82,109,68
399,278,760,229,100,59,109,64
425,280,785,218,83,41,105,61
424,263,719,282,62,81,107,60
439,250,736,254,83,62,99,74
464,245,742,248,94,48,105,51
471,251,711,265,57,73,103,67
450,313,734,215,60,65,82,79
419,266,737,252,91,56,95,83
438,260,789,242,55,45,85,84
472,264,752,212,58,57,117,65
453,259,760,227,59,76,98,66
471,244,824,193,47,63,87,69
461,265,721,223,88,78,103,59
479,234,786,212,71,51,116,48
444,265,753,235,65,87,90,60
397,271,767,280,63,54,114,53
461,240,741,260,52,46,117,82
444,262,716,249,74,68,145,40
478,253,726,236,76,78,88,63
452,230,766,251,81,64,91,63
449,248,737,268,80,58,91,66
435,264,775,227,74,48,111,63
458,244,769,224,70,59,101,72
449,285,704,256,60,66,107,71
454,255,727,243,82,69,101,67
495,254,700,224,54,116,96,60
462,236,765,236,76,62,87,75
447,230,548,235,75,71,87,76
464,238,755,231,73,60,96,81
406,281,759,221,73,61,120,77
439,251,727,270,65,66,104,75
434,274,756,252,63,55,98,66
444,285,657,272,71,61,122,88
480,224,810,196,57,64,95,72
390,273,788,241,66,57,126,58
445,266,741,251,67,65,96,67
458,227,757,251,70,48,125,62
428,236,794,241,64,81,93,61
394,285,754,267,76,58,101,62
426,287,687,257,72,121,80,69
504,271,638,273,71,65,104,73
454,233,744,267,47,73,126,54
471,236,722,276,67,52,101,73
411,286,733,273,58,68,100,70
452,252,684,277,92,87,91,63
413,248,756,269,72,71,106,62
467,264,746,214,69,52,102,84
459,254,761,224,72,47,114,67
411,264,781,241,59,70,89,83
409,268,734,273,68,81,96,68
432,252,758,224,78,62,119,73
382,305,742,263,91,65,89,62
461,259,627,294,63,117,97,80
405,261,769,247,59,57,123,76
458,226,747,227,85,63,108,85
438,239,764,236,70,74,105,73
461,278,723,217,75,77,111,56
399,235,786,230,97,56,102,93
450,242,766,262,75,47,86,70
432,261,751,239,63,67,98,89
440,252,694,325,83,39,105,60
435,269,729,225,71,72,107,90
437,265,691,266,98,60,108,72
451,226,727,271,59,53,125,87
449,259,685,239,68,120,92,86
404,239,759,243,68,69,137,80
456,271,741,231,71,64,106,59
427,288,719,257,62,65,107,74
412,250,803,238,60,65,107,64
478,241,706,241,65,88,113,66
426,270,762,231,51,78,120,60
452,266,784,223,59,55,100,58
454,214,738,306,53,83,95,55
407,250,760,261,71,66,105,77
444,243,771,270,59,72,91,48
455,261,709,261,61,66,99,86
471,231,787,209,69,51,113,67
435,254,743,280,62,53,102,68
441,268,714,277,66,74,86,72
425,273,733,241,77,60,98,91
467,240,739,279,84,59,83,48
424,260,728,248,64,111,87,76
440,267,723,238,76,58,114,81
424,251,724,267,82,73,124,54
415,270,793,211,84,62,90,74
495,236,722,256,60,68,80,81
443,302,683,240,70,68,107,85
451,285,674,268,117,62,97,44
423,336,689,234,58,95,102,62
451,236,707,264,114,60,92,75
436,278,693,261,73,78,109,71
439,245,767,237,64,63,96,87
434,307,679,237,54,118,97,72
410,301,777,225,56,53,108,68
438,278,744,257,59,47,110,66
430,270,666,229,72,162,90,79
441,266,746,221,75,76,93,79
450,218,773,221,84,78,93,81
500,231,723,237,64,59,98,86
442,298,712,241,67,61,110,69
446,283,692,234,94,71,96,81
438,260,772,217,65,61,98,88
439,223,694,268,102,65,126,82
422,295,733,246,52,68,111,71
455,258,751,234,70,65,88,76
430,278,767,198,71,62,129,64
436,208,788,256,65,66,102,77
420,280,773,247,57,70,92,59
463,257,730,219,83,62,110,73
442,247,782,243,96,49,84,56
439,265,747,235,58,96,84,74
444,332,649,269,77,64,95,68
447,232,781,245,63,58,99,73
431,262,738,257,55,78,105,73
443,235,750,237,72,65,122,75
468,241,752,223,70,62,89,93
443,270,756,251,58,68,97,54
456,262,740,248,56,57,107,72
447,287,725,236,76,53,115,59
419,288,743,259,65,63,96,65
490,247,748,222,73,54,85,79
479,243,699,250,68,60,126,73
448,265,724,241,68,67,107,79
417,265,762,216,71,69,123,75
428,277,750,225,60,56,107,94
456,255,745,237,78,57,117,53
456,282,763,214,78,50,90,63
396,252,784,253,85,58,106,65
425,263,703,242,75,87,131,72
452,230,731,245,90,82,102,68
453,256,698,253,65,85,123,65
434,236,728,279,62,50,111,97
448,226,804,216,73,60,97,74
439,256,772,237,65,59,99,71
450,267,710,280,76,73,94,47
473,263,712,232,76,78,90,74
412,258,770,243,63,68,110,75
430,264,727,234,96,74,94,80
451,252,700,281,66,73,112,63
421,251,733,262,60,69,128,73
436,264,769,235,52,59,115,67
441,253,771,241,88,58,81,64
467,217,771,236,73,42,111,81
495,230,750,257,64,54,94,55
446,278,733,251,63,49,98,79
429,258,664,227,77,121,137,85
489,257,736,200,109,50,90,65
426,239,755,253,55,72,116,82
451,255,745,232,57,66,125,66
424,237,770,276,77,62,98,54
385,313,730,238,75,85,99,72
458,256,744,241,59,91,82,67
480,263,746,211,49,75,104,69
440,268,758,255,59,59,106,54
432,258,777,252,81,42,93,65
485,258,726,229,63,86,91,59
420,268,720,305,51,66,94,73
399,279,746,250,86,68,106,64
471,233,773,222,77,44,106,72
437,264,751,247,82,55,88,75
448,253,750,227,65,70,119,66
434,260,765,259,74,50,88,67
436,237,673,243,142,79,94,93
457,251,676,267,57,73,128,90
476,268,662,234,88,103,96,72
416,285,772,243,49,57,96,79
463,291,669,236,57,109,101,72
449,226,754,283,49,66,101,71
446,273,734,252,86,41,105,61
438,258,781,228,66,58,106,63
411,251,692,270,73,110,117,74
454,261,702,222,88,86,122,62
416,292,752,242,69,68,76,83
440,256,749,241,79,79,90,63
411,280,759,230,80,56,100,82
459,253,748,251,61,56,96,74
541,247,671,205,64,68,118,83
439,249,709,286,66,66,119,65
420,264,776,253,54,84,82,64
457,266,754,248,68,37,106,61
466,259,700,244,61,96,79,93
452,257,675,297,75,63,119,61
394,257,760,225,101,69,113,79
474,314,663,222,81,73,95,77
451,272,745,236,72,58,101,62
462,282,730,226,61,56,122,60
439,248,733,246,88,79,94,70
383,257,777,270,73,59,114,65
417,279,785,228,65,60,91,73
420,288,760,200,78,64,120,68
416,237,747,243,91,79,129,56
463,248,775,275,56,46,81,55
402,294,721,274,62,69,103,74
405,297,690,287,78,71,104,66
418,257,789,236,87,67,96,48
404,287,731,275,71,49,109,74
407,289,689,276,77,75,113,71
430,310,711,265,74,63,82,63
469,239,720,230,68,100,107,65
446,269,681,266,67,70,121,77
457,280,719,236,57,60,112,76
414,293,734,274,67,59,98,60
446,282,735,244,75,48,80,87
430,256,766,248,68,61,89,81
424,282,732,238,58,60,135,68
407,243,806,239,52,89,73,90
416,259,762,233,86,74,98,69
437,259,700,273,115,69,87,60
450,259,685,274,80,62,120,68
444,233,749,250,105,54,95,68
450,277,727,238,63,66,93,83
430,274,726,260,83,61,95,68
433,266,765,243,59,54,101,76
439,269,726,250,74,67,125,49
414,296,770,213,56,61,120,69
488,236,729,223,67,55,115,86
417,266,726,239,50,107,111,81
414,269,756,252,64,68,100,75
459,231,748,240,68,74,123,56
426,292,739,250,64,67,100,59
470,235,769,227,72,51,88,88
375,303,758,236,57,61,125,83
439,252,748,235,56,83,107,77
422,268,788,221,62,65,97,74
456,271,745,223,54,89,113,48
416,232,790,258,62,53,106,80
441,244,781,241,61,58,100,73
392,293,740,255,77,57,105,78
431,219,771,246,81,99,86,64
408,267,705,247,148,68,88,68
436,288,771,235,65,53,79,72
462,252,672,259,64,65,147,78
465,263,755,219,73,52,113,58
425,257,723,256,72,84,97,84
432,280,723,229,96,66,100,71
412,249,782,216,113,77,105,43
428,231,802,241,86,57,103,51
420,286,734,245,82,46,106,78
460,263,765,226,63,65,91,64
440,271,741,256,73,57,86,73
428,246,743,218,107,64,108,85
421,250,776,251,57,76,104,62
468,247,753,231,60,58,107,74
449,237,708,319,81,55,86,63
441,247,752,251,74,62,99,72
436,220,770,250,75,59,112,74
429,257,736,268,68,69,91,81
402,268,776,268,47,72,94,70
457,252,741,255,58,86,97,52
457,262,675,316,92,38,88,70
435,244,710,298,61,113,81,57
472,274,738,226,65,75,80,67
402,258,732,267,77,68,113,81
478,242,732,245,79,55,99,67
443,261,780,230,73,38,100,73
404,264,763,232,83,70,100,82
436,256,755,259,50,69,117,57
408,266,724,313,66,70,104,47
462,251,738,256,63,55,106,69
384,300,784,224,70,44,111,79
457,263,692,274,66,77,106,63
503,307,665,225,83,60,82,73
460,251,731,266,39,82,102,67
442,231,762,226,75,80,99,82
436,245,747,250,74,53,122,71
431,255,722,257,63,107,86,76
488,225,707,235,112,52,118,62
449,216,729,289,83,53,111,68
459,315,691,226,71,58,108,68
461,224,763,253,71,62,94,69
402,281,759,231,85,65,105,69
426,280,731,232,88,63,87,91
435,270,748,254,57,53,114,68
425,258,808,220,64,40,119,64
438,272,746,215,63,95,108,61
464,260,715,271,82,53,75,78
431,243,808,242,62,47,98,67
473,252,757,235,65,48,98,70
404,240,778,245,68,72,120,70
466,272,785,218,71,66,72,50
416,274,742,269,58,53,126,61
405,256,811,247,60,75,99,44
476,230,737,197,71,86,104,98
423,271,766,232,78,56,103,70
451,222,734,252,74,62,152,50
432,268,750,230,64,65,96,93
429,243,729,283,84,74,87,70
441,225,692,241,82,135,117,65
439,240,712,244,98,84,105,76
431,280,736,214,80,69,119,68
455,246,777,242,63,63,89,63
480,241,727,258,59,60,92,80
399,278,759,229,60,80,110,84
446,290,658,270,63,53,140,79
396,253,806,240,81,69,93,60
408,290,752,228,77,62,100,83
413,308,779,209,93,35,96,66
449,251,753,262,71,51,83,79
463,241,794,213,55,45,102,86
454,257,736,233,80,56,118,63
372,273,777,241,78,63,114,82
413,290,778,240,71,52,86,69
432,309,651,238,133,59,91,85
439,230,744,265,80,68,107,65
446,229,769,241,80,47,119,67
424,271,743,278,57,52,103,70
448,266,760,214,75,72,95,69
437,245,735,258,96,57,104,66
461,245,743,229,102,49,98,71
426,293,704,235,109,65,97,70
476,238,739,258,73,54,87,72
432,275,714,296,55,79,92,54
381,283,741,264,77,64,123,66
447,292,719,199,83,90,78,90
452,311,733,199,71,53,114,64
423,267,756,261,71,52,104,64
457,237,789,227,70,49,102,66
445,279,727,230,66,60,117,74
407,281,756,220,73,92,105,64
458,259,785,224,40,67,102,64
403,227,743,288,86,73,86,93
492,239,708,288,56,59,99,58
424,246,770,267,61,61,96,72
495,253,696,266,69,53,94,72
473,268,746,208,67,81,98,57
461,238,709,238,98,75,89,90
445,271,773,218,64,57,92,78
424,264,713,251,73,100,110,62
459,287,739,232,70,47,96,68
467,227,760,242,72,68,106,57
484,290,685,259,59,66,98,57
410,266,769,272,64,57,85,73
451,289,729,223,105,56,101,44
473,246,769,225,65,46,111,63
424,257,747,246,73,52,120,79
452,246,755,229,65,56,126,70
437,232,772,258,59,58,114,68
466,261,728,245,79,49,99,70
496,238,737,244,72,51,106,53
421,310,716,239,56,68,111,76
413,288,783,208,70,68,91,78
455,237,783,288,34,43,106,53
431,318,724,252,76,42,93,61
508,237,768,221,72,52,79,62
457,232,778,243,72,46,101,69
438,260,724,275,63,54,91,92
471,252,764,230,64,66,94,57
436,293,785,208,41,55,97,83
453,274,763,264,58,46,97,43
486,259,744,246,51,60,89,63
454,321,558,353,67,80,109,56
452,269,763,228,69,59,104,55
431,292,672,308,66,69,104,57
491,230,704,223,85,75,102,87
475,230,746,228,94,55,104,66
474,312,709,257,57,36,94,59
477,265,712,246,77,74,81,66
466,320,709,242,70,34,79,78
440,256,744,258,74,66,105,54
436,250,773,250,77,57,85,70
487,260,732,254,73,55,90,46
433,252,746,229,103,58,101,77
480,239,699,262,69,68,94,87
422,253,725,276,101,63,85,74
449,251,751,225,67,47,122,85
414,292,769,227,56,62,114,64
483,235,789,209,53,60,105,63
386,280,740,294,67,51,109,70
451,298,709,234,80,41,105,80
459,250,746,223,68,55,123,73
493,263,664,240,60,116,92,69
448,261,754,256,83,55,78,63
450,232,764,253,69,49,118,63
462,258,720,219,69,62,152,56
471,262,755,210,57,56,110,76
458,224,647,280,98,124,100,67
395,271,746,226,82,88,105,85
439,277,759,233,57,56,85,91
470,291,712,248,67,57,101,51
423,288,734,245,69,55,117,67
441,291,705,281,71,42,99,67
409,233,793,281,65,64,98,54
404,235,766,274,71,55,112,80
417,263,805,224,55,55,100,80
437,263,756,235,93,57,113,44
446,259,717,228,76,64,116,92
453,260,738,259,73,54,102,58
450,296,729,231,53,62,104,74
462,261,765,204,75,55,105,72
384,292,633,282,99,107,127,73
450,233,691,254,100,90,107,73
492,223,712,232,48,71,154,66
434,233,758,269,63,62,93,88
480,254,724,243,66,57,98,75
431,252,725,274,79,54,118,65
450,278,783,217,67,52,89,62
478,232,717,262,73,59,122,55
434,229,803,247,54,64,108,58
435,214,789,238,83,63,115,62
412,265,766,215,89,72,102,77
459,279,771,239,29,50,104,66
410,251,766,241,72,60,117,81
469,275,755,208,85,56,82,68
441,259,759,238,69,66,102,65
487,274,708,229,70,52,115,63
454,255,741,219,86,46,131,67
433,324,712,236,70,53,108,62
431,229,738,257,64,87,111,81
456,298,711,225,71,72,100,64
461,245,734,242,53,82,98,84
432,279,770,216,85,48,102,67
409,259,780,253,68,56,103,70
489,284,714,230,69,60,95,58
477,264,682,226,96,64,121,68
445,257,674,234,71,151,100,67
444,216,790,241,73,75,93,66
436,260,765,242,68,75,95,57
462,324,683,234,60,85,86,63
434,302,723,242,62,59,105,69
513,224,708,246,71,49,102,84
469,250,776,236,78,50,79,59
478,232,762,228,56,65,108,69
454,271,736,233,78,63,92,71
441,259,687,258,96,69,122,67
419,265,741,203,83,53,168,64
399,315,713,297,58,74,92,50
468,257,760,208,70,68,101,65
466,264,771,279,50,42,75,51
440,255,705,295,53,55,127,70
419,274,778,239,67,51,96,73
427,289,729,245,81,64,94,70
441,301,729,217,57,66,93,94
440,270,725,231,75,59,110,88
433,271,762,254,87,49,83,58
423,262,744,261,63,58,114,74
422,273,738,295,72,43,85,69
451,221,727,256,90,65,108,80
410,271,747,243,72,116,81,58
428,236,702,252,58,114,133,74
424,256,788,234,80,47,94,76
437,269,770,219,100,48,94,60
485,268,729,234,70,54,102,57
433,294,746,231,60,70,106,58
424,312,728,237,87,57,115,37
454,228,780,256,69,59,90,62
423,299,733,252,53,93,97,48
468,251,767,222,64,68,91,66
441,262,757,237,65,68,107,62
414,255,717,247,77,101,100,86
442,289,715,236,74,55,100,87
471,251,761,255,60,65,91,43
414,250,783,218,76,68,96,93
435,256,731,242,111,56,101,65
440,248,673,260,86,133,98,61
440,271,742,263,78,44,94,65
451,221,759,261,66,87,86,68
448,306,713,228,79,63,90,71
457,270,695,301,53,63,102,55
450,227,748,238,72,94,94,74
418,259,754,244,83,69,103,69
497,229,741,212,53,75,104,87
474,292,717,211,105,42,83,74
488,248,730,227,66,59,114,66
442,274,761,222,77,65,86,70
454,271,732,225,62,82,110,64
462,235,752,238,69,54,113,75
410,295,749,259,71,62,90,62
449,252,780,240,50,61,94,73
427,298,735,240,60,90,98,50
393,275,800,235,50,64,113,68
438,254,764,259,79,56,74,75
428,230,811,239,55,55,113,69
375,286,776,250,65,59,107,80
411,290,767,234,64,61,103,66
450,275,735,254,71,54,89,70
514,229,658,290,62,72,102,72
449,265,730,259,82,66,87,60
424,318,726,245,65,54,108,59
466,226,713,238,116,73,120,45
462,242,719,274,59,74,101,65
