CDU/CSU,SPD,AfD,B90,FDP,LINKE,Sonstige,BSW
288,170,175,171,39,57,61,39
309,165,182,147,42,40,73,42
337,151,175,147,44,38,63,45
314,183,167,156,45,40,58,37
303,180,168,139,50,39,69,52
302,183,172,142,52,37,59,53
310,175,188,138,46,35,68,40
289,159,170,172,53,37,68,52
317,181,196,138,33,36,66,33
324,179,175,143,37,40,70,32
312,167,176,170,36,38,65,36
279,175,202,142,50,45,66,41
312,178,181,133,39,45,65,47
325,176,172,132,45,35,70,45
301,181,177,153,43,41,56,48
299,179,195,141,46,38,57,45
295,177,177,153,36,40,72,50
305,196,177,154,40,31,49,48
319,192,172,129,39,36,60,53
329,198,129,148,44,35,72,45
323,189,180,148,36,27,55,42
296,163,195,153,41,39,66,47
328,169,181,142,39,33,67,41
316,189,173,153,34,37,53,45
311,183,169,154,44,27,74,38
318,173,181,139,41,45,52,51
302,165,197,145,38,37,69,47
312,162,177,138,31,52,86,42
313,155,191,151,41,28,72,49
317,179,168,153,37,47,63,36
312,182,166,140,47,35,70,48
329,171,150,161,45,34,70,40
327,167,163,149,40,37,77,40
294,197,166,142,46,48,60,47
312,152,176,145,42,42,76,55
330,177,185,132,41,41,61,33
317,184,168,144,45,45,63,34
327,186,162,135,45,34,65,46
320,168,168,149,44,41,59,51
297,170,190,166,53,33,51,40
320,174,179,133,43,42,66,43
293,193,163,149,37,50,69,46
310,188,160,150,37,34,75,46
319,175,161,152,46,35,70,42
313,150,170,154,57,35,70,51
331,164,147,174,48,35,55,46
311,180,144,157,53,39,70,46
304,157,182,168,39,38,62,50
330,176,155,147,39,40,64,49
308,165,201,146,43,34,57,46
328,170,169,170,49,37,45,32
315,186,174,134,44,44,56,47
291,187,190,147,44,43,57,41
344,178,167,127,43,49,59,33
305,168,164,168,45,37,62,51
310,189,164,146,42,43,70,36
326,165,185,122,52,44,60,46
300,186,168,159,44,34,74,35
300,190,196,148,33,35,56,42
321,166,171,152,43,43,65,39
322,173,169,152,49,34,59,42
296,185,169,152,49,35,68,46
325,176,165,143,39,39,62,51
320,171,200,133,42,44,52,38
311,197,181,124,42,39,61,45
299,170,188,157,37,43,67,39
312,179,178,153,45,43,53,37
304,167,193,144,53,39,61,39
301,191,178,137,49,40,73,31
328,181,170,121,54,41,63,42
335,187,164,139,49,35,57,34
306,196,190,143,35,31,72,27
291,156,197,125,60,47,74,50
293,188,170,143,54,43,70,39
272,210,179,136,41,39,83,40
300,167,190,159,48,33,62,41
308,176,182,155,43,31,61,44
290,175,188,134,52,50,59,52
285,159,193,165,42,31,70,55
314,160,170,169,39,39,54,55
302,170,184,159,38,39,65,43
318,179,177,134,42,46,71,33
322,160,178,135,57,33,65,50
326,170,166,152,47,34,72,33
297,191,186,140,38,40,73,35
291,196,174,147,40,34,74,44
289,168,195,128,48,49,71,52
332,188,163,144,35,34,62,42
325,177,166,156,35,47,57,37
303,194,170,140,36,42,74,41
323,172,176,148,41,39,63,38
291,173,193,158,49,42,65,29
317,184,169,147,37,34,69,43
293,167,183,164,42,46,74,31
319,179,161,154,39,39,65,44
341,184,156,141,31,35,66,46
316,170,195,135,39,39,63,43
319,165,164,152,48,38,83,31
314,187,171,152,34,43,69,30
341,186,154,138,44,39,64,34
320,172,177,130,39,43,82,37
324,169,177,149,35,38,69,39
332,174,172,138,46,45,58,35
310,177,168,161,48,34,61,41
306,157,179,154,51,49,67,37
330,181,188,138,33,44,43,43
337,173,164,135,39,44,62,46
303,168,176,162,47,40,61,43
314,170,177,143,47,45,51,53
302,196,176,128,40,33,69,56
305,168,185,153,48,42,62,37
313,162,174,160,48,44,63,36
309,194,173,147,33,38,66,40
302,165,173,159,52,36,63,50
308,176,186,129,44,51,70,36
314,177,173,131,44,39,80,42
301,179,182,139,34,43,70,52
308,191,172,139,35,50,56,49
323,187,165,145,34,38,66,42
304,200,195,121,42,41,58,39
300,166,193,143,45,39,64,50
336,176,167,143,39,33,68,38
320,168,189,137,47,30,55,54
314,159,173,148,43,47,74,42
311,178,169,141,44,58,66,33
287,173,180,157,44,44,77,38
313,184,170,144,48,40,57,44
305,196,170,146,40,39,69,35
301,182,164,152,42,35,81,43
289,162,192,160,50,37,68,42
337,169,166,146,38,35,69,40
304,169,177,148,46,45,74,37
315,197,169,135,49,42,56,37
281,176,195,143,46,45,70,44
307,148,184,182,46,22,64,47
301,171,196,138,39,32,83,40
283,174,188,150,50,37,74,44
281,165,178,159,39,56,67,55
311,187,172,153,53,28,59,37
333,172,162,140,45,39,60,49
297,173,187,164,50,34,51,44
310,158,174,150,41,43,74,50
311,169,185,145,42,40,65,43
298,169,175,153,45,40,81,39
338,176,184,135,45,31,52,39
340,169,167,148,42,21,72,41
331,157,177,141,47,38,65,44
318,158,192,142,47,41,64,38
327,162,179,148,42,38,64,40
295,187,197,134,44,36,66,41
299,191,175,146,44,49,59,37
313,171,179,141,44,43,69,40
294,174,192,159,42,47,62,30
330,162,196,155,33,30,57,37
318,176,160,153,35,40,71,47
282,183,186,154,44,43,65,43
310,177,181,156,34,44,65,33
309,171,176,168,37,39,67,33
333,185,177,121,39,43,63,39
335,187,160,136,42,42,59,39
311,166,181,146,50,33,65,48
306,185,187,139,47,41,63,32
302,160,180,155,54,38,61,50
302,183,191,136,42,41,65,40
317,173,179,144,39,41,61,46
339,165,183,134,46,36,57,40
318,182,194,129,47,35,53,42
321,181,183,134,45,41,58,37
282,179,188,146,43,38,76,48
330,179,165,128,42,56,60,40
303,188,172,136,48,29,73,51
313,179,162,139,41,42,76,48
297,166,179,150,40,41,78,49
314,186,184,146,41,29,63,37
322,194,173,132,41,33,61,44
314,174,172,145,55,47,57,36
314,177,177,143,42,38,67,42
320,166,178,141,48,42,70,35
329,159,144,158,56,47,64,43
312,172,186,142,36,44,70,38
316,181,172,139,40,41,59,52
329,162,171,154,43,38,63,40
338,177,180,136,45,44,44,36
275,173,163,179,38,43,79,50
326,177,161,138,44,34,79,41
267,159,203,165,37,47,75,47
315,176,163,147,47,40,60,52
307,158,182,147,50,45,67,44
320,174,187,149,38,35,53,44
311,186,188,131,33,43,66,42
313,179,178,146,29,43,71,41
328,166,154,146,47,38,76,45
304,169,185,137,45,41,82,37
286,179,177,171,41,50,65,31
304,187,161,149,41,39,77,42
327,176,191,142,35,38,49,42
335,160,164,135,53,42,69,42
309,182,159,174,39,35,58,44
326,152,185,144,42,46,58,47
325,172,190,133,38,43,61,38
325,174,167,136,46,47,63,42
340,169,173,128,38,40,67,45
301,182,202,144,35,35,59,42
314,179,143,173,39,41,68,43
328,172,163,140,55,47,54,41
314,181,159,157,46,36,72,35
327,177,181,136,34,43,57,45
307,189,172,155,44,42,47,44
309,207,167,142,42,27,63,43
287,165,205,152,46,33,65,47
308,175,177,162,43,36,66,33
315,187,166,162,36,29,70,35
284,188,200,148,47,32,61,40
313,168,180,144,47,43,54,51
324,175,167,139,38,38,75,44
304,163,175,152,52,39,69,46
307,180,179,154,34,39,66,41
308,191,193,138,38,44,51,37
311,171,160,144,53,58,52,51
329,182,169,138,40,32,74,36
310,180,169,136,39,55,68,43
301,173,180,153,63,34,60,36
312,159,181,140,46,32,79,51
309,177,181,138,40,35,71,49
308,179,171,153,50,35,68,36
308,159,189,149,34,44,76,41
292,184,186,143,44,43,60,48
301,198,173,137,44,43,57,47
355,163,163,155,35,32,63,34
327,183,174,143,35,40,57,41
320,175,182,144,46,39,44,50
317,173,172,145,47,35,62,49
302,172,182,161,37,44,67,35
311,180,185,137,36,50,62,39
285,181,191,150,51,40,61,41
325,173,196,128,39,36,67,36
325,158,160,145,55,42,68,47
319,184,168,151,36,35,63,44
297,191,164,144,54,32,80,38
323,156,182,141,42,51,68,37
293,202,184,138,39,48,51,45
310,199,165,146,36,40,66,38
334,166,177,141,41,41,66,34
314,178,195,159,40,27,58,29
336,178,181,130,47,28,56,44
300,199,176,147,40,41,60,37
317,175,183,136,57,29,66,37
308,180,182,142,50,42,57,39
332,179,179,134,39,42,58,37
302,175,174,163,45,29,76,36
326,174,179,133,39,44,66,39
298,163,208,153,35,34,67,42
345,175,173,130,42,40,62,33
362,159,171,153,33,23,68,31
340,160,168,141,50,42,57,42
313,169,177,170,41,33,63,34
307,181,202,139,35,28,58,50
308,168,177,150,45,43,63,46
321,170,160,149,41,42,67,50
321,178,171,141,31,45,62,51
295,169,188,145,40,48,63,52
316,169,187,162,40,39,56,31
342,159,174,140,33,40,73,39
322,185,170,138,51,41,59,34
335,152,199,137,42,33,64,38
308,164,188,139,47,40,61,53
320,180,170,132,46,34,69,49
312,168,167,167,39,37,58,52
309,192,176,133,44,34,71,41
316,183,171,143,38,35,79,35
321,183,159,154,41,47,60,35
312,180,172,157,37,49,51,42
307,171,186,154,35,41,70,36
307,186,160,150,38,37,80,42
318,176,157,159,41,43,63,43
289,173,175,167,30,47,68,51
301,168,173,164,33,36,87,38
309,162,176,160,40,37,66,50
299,192,193,133,43,31,63,46
292,183,178,151,48,46,64,38
291,189,186,143,43,42,72,34
311,167,189,150,40,38,54,51
313,175,175,155,31,40,71,40
302,165,189,138,44,45,62,55
315,167,156,163,44,38,65,52
284,201,161,158,39,41,75,41
315,175,184,134,40,35,71,46
311,179,195,142,40,33,60,40
285,188,174,151,53,41,69,39
325,154,196,138,46,33,64,44
300,167,168,151,44,50,74,46
293,169,172,157,49,47,74,39
308,151,214,151,38,33,69,36
319,172,191,133,39,42,56,48
304,197,170,138,36,43,68,44
324,171,173,148,43,39,59,43
279,161,189,176,51,44,61,39
296,166,185,155,47,33,68,50
303,179,185,152,41,48,62,30
309,172,181,158,36,41,60,43
335,166,183,122,45,37,76,36
338,167,160,158,39,50,46,42
319,174,186,149,34,35,64,39
312,162,179,157,47,44,53,46
310,178,169,152,41,38,81,31
312,192,171,144,52,32,58,39
304,168,199,157,39,38,56,39
282,195,185,145,41,31,76,45
315,158,172,147,46,36,83,43
310,145,188,152,40,46,74,45
320,179,176,131,43,40,75,36
309,177,172,151,45,43,59,44
301,189,155,166,41,40,67,41
318,198,171,120,46,51,56,40
311,160,189,147,40,39,81,33
294,172,184,158,46,48,62,36
307,178,176,162,51,32,60,34
299,186,178,151,50,47,56,33
298,175,174,155,48,45,61,44
301,172,196,126,38,42,71,54
283,180,180,144,61,44,70,38
313,190,173,145,40,48,52,39
320,181,165,135,37,44,73,45
310,189,179,145,45,40,63,29
311,185,165,147,57,37,59,39
300,178,184,145,51,34,66,42
309,181,195,138,32,32,71,42
323,167,179,147,35,46,59,44
322,154,187,154,43,31,74,35
285,193,173,150,47,47,63,42
309,189,165,165,42,27,65,38
306,184,199,149,40,26,64,32
318,173,181,144,49,41,55,39
326,169,163,150,50,45,59,38
327,188,158,142,43,36,64,42
294,198,158,150,50,30,75,45
309,164,194,139,56,34,59,45
324,174,184,143,29,47,67,32
318,177,162,150,39,34,73,47
304,168,192,147,54,33,62,40
301,148,179,167,36,43,72,54
299,173,190,133,42,52,72,39
311,168,178,164,30,40,73,36
332,168,159,134,48,42,65,52
317,189,173,137,41,37,69,37
321,186,173,146,42,42,52,38
300,159,203,165,41,43,48,41
310,167,211,130,45,25,74,38
332,163,179,145,45,37,60,39
305,178,174,156,41,41,68,37
319,171,185,140,37,38,71,39
315,160,158,144,47,50,68,58
323,176,175,158,39,31,56,42
316,160,191,141,44,47,71,30
301,190,151,157,47,36,77,41
318,164,188,150,46,38,57,39
296,170,203,158,43,41,53,36
292,189,166,161,35,43,68,46
337,175,158,144,35,36,70,45
315,187,167,155,32,45,69,30
321,165,204,127,33,44,69,37
321,156,182,150,45,40,62,44
319,149,185,149,49,41,68,40
309,182,185,143,37,40,66,38
341,153,164,150,40,39,62,51
338,160,141,157,38,35,86,45
322,185,160,132,44,35,81,41
313,184,170,141,40,34,67,51
309,168,174,146,45,49,75,34
321,178,170,154,35,38,64,40
323,154,175,141,51,41,74,41
316,168,158,158,46,43,66,45
324,157,186,144,45,33,72,39
306,173,184,140,42,35,73,47
290,193,182,145,45,39,67,39
332,173,168,136,45,33,65,48
298,171,203,143,36,48,64,37
308,148,192,142,55,52,71,32
315,161,195,127,42,39,73,48
319,186,184,143,32,41,65,30
330,164,184,148,46,43,48,37
333,170,166,157,32,42,65,35
307,173,176,144,46,39,74,41
333,164,164,163,40,39,57,40
330,153,191,144,41,45,65,31
307,146,170,160,39,57,66,55
292,170,180,148,45,48,68,49
307,182,170,157,44,34,70,36
334,178,171,137,46,27,64,43
309,182,191,142,35,37,68,36
287,164,175,162,46,39,79,48
317,166,164,156,41,37,61,58
314,183,174,147,34,44,66,38
321,167,187,146,48,43,51,37
323,157,192,142,38,31,70,47
307,168,179,142,41,44,77,42
306,171,179,145,44,46,62,47
315,154,176,155,37,46,73,44
332,165,154,144,48,44,70,43
317,173,170,152,51,38,61,38
309,177,173,150,43,46,57,45
336,176,178,142,48,35,54,31
300,186,167,155,44,28,79,41
330,173,157,133,45,27,79,56
330,165,160,153,37,41,76,38
311,178,186,139,38,38,67,43
313,180,173,146,47,39,66,36
309,180,168,158,35,40,71,39
290,187,177,164,42,44,57,39
319,161,183,136,48,39,73,41
333,188,171,136,42,35,51,44
311,179,194,137,43,51,55,30
301,171,185,156,33,44,72,38
295,169,190,151,46,48,60,41
314,174,191,131,40,40,68,42
312,166,172,168,34,39,67,42
309,164,183,153,43,46,62,40
324,177,173,138,46,37,70,35
324,187,163,150,43,32,60,41
309,166,171,159,39,50,54,52
288,196,174,139,35,41,72,55
300,174,178,151,49,52,52,44
303,170,187,136,47,45,75,37
315,181,162,153,35,39,73,42
347,188,156,130,40,41,60,38
302,167,184,164,35,42,70,36
323,142,190,153,42,33,72,45
329,150,178,158,47,45,50,43
319,160,164,153,38,38,79,49
338,165,180,136,39,43,60,39
336,173,175,146,45,32,55,38
311,174,181,147,37,51,57,42
341,151,185,148,39,37,62,37
298,153,178,166,54,47,67,37
289,176,186,174,39,31,68,37
310,171,192,152,37,33,59,46
326,150,184,144,48,46,69,33
330,184,175,143,42,32,59,35
319,184,178,150,36,38,45,50
341,179,185,134,42,25,52,42
303,162,191,161,46,46,56,35
344,157,179,140,43,33,63,41
298,169,179,153,37,36,73,55
307,187,182,143,41,43,57,40
323,173,168,136,45,43,68,44
330,144,179,174,38,33,70,32
326,164,177,151,44,32,78,28
308,174,192,128,43,32,76,47
325,170,176,156,43,34,62,34
316,179,172,158,32,37,68,38
300,150,185,158,43,54,77,33
305,167,185,159,38,39,64,43
304,176,148,161,52,38,68,53
327,175,176,140,38,39,63,42
331,158,163,153,45,46,66,38
312,163,177,150,49,48,55,46
301,158,191,159,36,35,81,39
320,168,177,142,42,41,70,40
315,182,166,163,47,36,51,40
332,190,154,150,32,33,65,44
307,175,182,154,31,43,72,36
339,165,177,134,35,41,63,46
302,164,172,162,35,38,65,62
318,162,188,159,42,33,64,34
304,184,180,144,40,43,61,44
306,176,181,137,56,29,70,45
323,202,171,139,44,36,52,33
304,154,197,133,58,46,64,44
310,169,181,157,46,33,65,39
294,202,185,138,40,40,65,36
295,187,173,139,47,47,70,42
313,194,171,152,36,37,61,36
317,172,174,146,52,38,62,39
336,181,162,132,55,47,44,43
305,198,173,139,46,40,63,36
327,187,172,122,42,39,69,42
308,166,188,148,34,38,68,50
317,179,159,173,40,37,62,33
337,161,167,135,48,39,68,45
308,181,173,160,31,27,69,51
310,159,185,155,46,34,64,47
314,177,174,152,33,38,67,45
306,167,181,134,39,36,87,50
307,171,200,127,48,40,53,54
338,174,181,132,44,34,57,40
280,179,182,163,37,41,74,44
322,166,176,143,44,34,74,41
287,183,178,159,43,36,72,42
311,173,158,163,45,41,64,45
321,170,199,148,33,37,52,40
289,174,175,160,39,51,66,46
298,194,178,141,45,35,64,45
310,175,185,134,55,47,61,33
331,188,142,147,41,40,70,41
313,179,170,145,34,35,65,59
309,195,167,145,35,51,69,29
315,179,175,138,50,43,61,39
309,170,192,154,36,41,57,41
350,165,167,139,45,33,69,32
301,187,186,157,41,40,50,38
313,186,172,147,41,29,56,56
313,179,159,152,44,36,75,42
316,187,171,141,38,31,80,36
307,166,166,155,53,51,56,46
322,179,178,144,31,40,69,37
301,175,186,150,39,49,66,34
319,180,167,144,42,43,60,45
300,170,193,138,39,46,72,42
308,186,171,149,45,34,55,52
313,180,182,123,44,47,80,31
312,156,186,161,41,41,64,39
303,178,192,137,41,43,57,49
307,173,178,145,49,29,70,49
312,168,168,155,55,44,60,38
344,166,176,138,31,40,50,55
313,187,184,127,40,38,66,45
314,172,176,141,40,37,79,41
334,172,165,148,40,32,74,35
323,161,183,141,40,40,56,56
321,152,196,149,42,46,52,42
288,182,182,168,42,40,60,38
280,179,184,138,47,49,69,54
307,166,212,121,45,41,74,34
311,184,170,135,42,53,71,34
318,181,177,146,35,33,66,44
323,164,168,144,45,38,82,36
320,161,165,156,42,45,68,43
325,160,181,148,47,37,61,41
330,165,172,139,45,39,69,41
328,182,178,138,25,51,56,42
296,185,173,150,48,38,66,44
296,165,181,161,43,39,69,46
324,158,172,144,54,43,61,44
331,165,172,135,45,31,76,45
318,194,171,151,40,35,54,37
302,135,182,179,34,52,72,44
307,187,172,155,46,33,48,52
322,177,150,158,37,37,72,47
320,166,173,151,42,35,64,49
335,156,172,141,41,40,73,42
305,169,186,156,42,37,65,40
310,162,183,151,47,37,73,37
310,177,196,125,39,45,73,35
306,148,217,146,32,34,72,45
309,178,163,155,42,43,71,39
318,179,171,149,41,28,68,46
319,173,181,145,41,43,51,47
323,151,173,161,48,36,54,54
317,177,172,147,45,40,58,44
328,160,178,161,41,42,61,29
349,154,175,137,46,37,64,38
333,154,165,164,36,35,69,44
320,176,175,139,46,38,74,32
333,183,161,140,31,41,70,41
304,188,168,150,37,32,74,47
308,168,178,162,35,36,69,44
317,176,189,147,34,32,64,41
340,179,185,134,32,30,61,39
320,165,174,153,46,33,59,50
287,179,197,148,33,34,75,47
288,172,176,165,46,32,57,64
310,167,184,157,37,30,69,46
319,185,174,137,47,45,54,39
291,161,203,145,49,40,74,37
326,191,176,148,37,37,56,29
325,168,167,148,45,34,64,49
338,176,169,135,43,39,68,32
312,174,179,149,64,30,64,28
308,168,198,138,49,37,52,50
322,158,190,135,40,49,70,36
329,150,198,121,46,39,69,48
295,189,191,149,38,38,59,41
302,202,188,144,28,39,62,35
300,183,189,130,46,44,74,34
320,173,179,129,44,41,77,37
314,173,176,146,45,41,60,45
299,190,190,143,40,30,59,49
301,181,190,140,39,34,74,41
325,167,190,152,35,45,60,26
301,160,193,148,40,37,78,43
350,162,156,142,44,37,62,47
317,165,181,165,35,40,58,39
322,180,171,151,43,29,61,43
327,155,181,159,37,37,64,40
334,162,168,146,33,41,70,46
320,170,170,148,38,33,84,37
312,184,172,137,45,36,69,45
303,179,182,142,43,45,62,44
289,180,191,138,59,40,59,44
299,170,203,148,41,35,68,36
313,180,190,140,39,37,58,43
308,164,164,162,47,40,72,43
332,146,179,138,50,44,71,40
349,185,174,140,32,39,53,28
303,178,174,161,45,37,65,37
311,160,186,145,49,40,65,44
286,169,188,164,40,46,58,49
333,175,161,141,43,31,76,40
310,171,196,139,42,36,71,35
308,161,194,156,47,39,55,40
330,180,181,142,39,38,52,38
328,164,176,167,35,41,58,31
305,182,181,149,34,48,72,29
299,172,181,145,41,38,70,54
317,172,168,162,37,46,55,43
309,179,170,141,46,41,64,50
318,162,166,152,39,46,68,49
305,177,177,147,38,48,66,42
321,169,179,131,46,36,70,48
313,177,178,150,35,41,66,40
306,183,185,144,33,40,73,36
318,178,188,151,34,33,64,34
322,182,177,134,29,38,67,51
296,188,199,135,36,45,62,39
309,172,183,137,42,41,66,50
329,184,170,144,32,39,61,41
308,182,172,141,42,45,65,45
298,170,181,168,40,56,56,31
306,179,181,135,49,42,61,47
339,158,169,162,33,38,53,48
293,189,167,153,40,46,63,49
310,190,164,154,38,44,62,38
322,167,167,168,52,36,55,33
310,183,173,158,38,35,54,49
311,184,173,151,39,38,69,35
291,182,178,151,42,40,69,47
302,179,185,149,56,37,54,38
292,185,161,154,52,51,68,37
291,181,176,144,42,42,81,43
320,203,162,122,34,44,74,41
325,177,182,147,38,31,63,37
325,186,159,160,37,31,57,45
295,185,170,147,40,50,72,41
295,177,179,160,43,38,59,49
322,180,182,137,34,46,64,35
305,177,172,148,40,41,72,45
299,160,199,162,46,38,55,41
291,193,181,146,46,33,63,47
315,177,189,127,46,41,65,40
290,177,188,155,38,50,59,43
293,171,182,146,39,49,68,52
307,182,168,153,50,32,72,36
346,159,171,139,50,31,59,45
323,171,175,152,39,39,63,38
318,168,202,142,35,40,54,41
316,179,174,150,40,35,58,48
284,184,194,149,35,41,62,51
295,179,186,154,39,34,73,40
318,168,183,138,63,30,64,36
319,182,171,149,47,35,55,42
336,165,165,149,39,43,66,37
325,172,157,162,38,35,69,42
322,143,178,141,48,50,67,51
310,163,178,154,40,40,65,50
297,201,178,150,31,39,67,37
327,174,176,149,43,38,64,29
326,161,170,167,38,40,60,38
338,152,197,139,44,33,51,46
314,163,174,151,48,46,63,41
302,193,175,134,48,54,59,35
300,178,182,151,53,36,69,31
319,163,194,134,38,41,58,53
341,175,174,143,42,32,65,28
293,180,183,159,40,49,54,42
292,176,191,134,48,43,68,48
340,173,174,149,42,34,51,37
313,173,180,149,39,36,69,41
304,176,187,162,42,41,53,35
315,170,172,145,47,34,65,52
309,159,179,164,42,44,61,42
313,170,154,172,46,40,63,42
331,187,177,133,45,34,55,38
275,175,192,175,39,39,59,46
340,175,171,124,48,26,62,54
300,189,187,143,46,40,55,40
312,171,212,124,54,31,61,35
312,180,207,109,41,36,62,53
334,178,179,130,44,35,63,37
306,182,151,144,51,40,68,58
309,178,174,146,45,50,58,40
309,173,183,154,49,37,60,35
336,159,163,133,49,43,72,45
332,173,173,140,46,40,55,41
304,178,192,155,34,38,59,40
316,187,205,118,34,38,70,32
298,173,182,154,31,53,56,53
301,191,178,135,35,38,83,39
307,183,169,161,44,36,61,39
279,196,194,144,47,36,68,36
286,195,197,141,42,34,56,49
321,171,176,156,46,37,47,46
295,173,191,145,50,37,57,52
332,181,173,129,41,43,54,47
325,186,153,137,49,49,60,41
296,175,171,158,42,36,79,43
298,173,176,161,51,35,61,45
332,172,190,141,29,42,63,31
300,171,180,151,44,39,73,42
307,166,184,182,39,23,63,36
317,166,199,133,41,43,59,42
285,174,184,164,47,37,67,42
293,188,193,140,44,39,60,43
340,167,162,134,47,45,61,44
308,154,186,162,38,42,71,39
309,175,186,149,48,37,61,35
324,155,178,141,44,43,70,45
300,174,193,143,44,45,60,41
309,201,173,130,36,41,68,42
316,167,178,152,43,40,62,42
287,165,184,148,53,41,69,53
322,175,169,153,48,37,59,37
324,170,178,136,42,38,71,41
303,175,179,152,36,58,49,48
321,192,158,142,46,35,71,35
358,153,172,124,37,32,71,53
308,174,175,143,40,47,70,43
325,185,168,128,42,49,63,40
328,196,186,135,43,25,55,32
311,192,160,158,31,47,57,44
299,170,171,172,40,33,76,39
328,178,193,139,41,31,49,41
310,193,160,136,46,35,73,47
302,162,177,164,37,41,68,49
316,180,191,120,45,43,65,40
296,182,201,136,48,41,67,29
310,163,176,160,51,31,59,50
296,184,191,139,46,38,70,36
300,185,189,150,44,41,52,39
316,179,184,141,31,46,68,35
308,161,174,159,44,40,69,45
299,176,189,151,37,38,71,39
289,174,202,128,51,46,71,39
329,167,188,132,42,52,56,34
335,165,155,156,39,44,67,39
328,157,204,145,45,26,57,38
326,162,151,158,44,38,67,54
307,177,156,144,48,46,75,47
308,160,178,157,49,43,71,34
304,182,176,157,37,49,51,44
312,160,172,154,39,36,81,46
327,179,170,141,41,45,54,43
307,187,171,151,42,42,64,36
315,173,173,161,36,33,66,43
324,172,159,139,40,41,77,48
322,164,167,162,41,38,63,43
333,169,178,137,34,51,59,39
335,175,157,136,47,36,76,38
306,156,197,152,46,35,68,40
308,163,179,162,39,45,75,29
303,192,179,144,39,37,61,45
307,180,191,140,34,41,66,41
291,193,189,157,44,39,57,30
305,214,174,118,46,40,61,42
311,162,179,149,45,44,74,36
319,160,176,160,51,36,68,30
293,182,187,148,38,37,72,43
305,180,173,163,46,28,67,38
346,165,160,154,38,39,62,36
316,182,167,154,50,41,49,41
313,162,173,146,45,41,74,46
318,178,189,149,35,35,63,33
313,172,172,152,49,39,61,42
322,161,179,164,38,34,58,44
296,187,171,137,54,52,63,40
310,170,180,158,38,42,55,47
303,190,187,127,42,39,62,50
326,167,183,137,43,38,73,33
317,184,179,144,45,38,54,39
307,163,174,153,52,40,66,45
295,181,181,150,39,41,71,42
309,179,185,140,53,28,74,32
305,187,188,144,44,33,58,41
310,182,183,141,45,48,53,38
306,168,175,146,38,40,79,48
297,171,194,155,43,40,60,40
304,168,181,149,40,46,69,43
340,169,180,143,43,26,56,43
299,162,182,146,53,42,66,50
286,179,170,165,41,32,69,58
296,161,182,164,39,36,76,46
322,187,174,142,41,33,63,38
311,173,193,135,31,48,60,49
296,175,183,135,55,40,70,46
308,168,191,147,37,40,71,38
312,187,166,145,45,43,55,47
298,179,191,135,41,44,70,42
277,171,209,149,52,46,60,36
323,156,177,150,42,44,59,49
320,188,170,142,37,42,64,37
323,181,170,133,45,42,63,43
335,165,184,144,46,43,54,29
308,181,155,147,63,45,60,41
320,181,160,159,38,44,56,42
284,183,198,161,39,33,59,43
332,163,170,135,45,43,56,56
311,193,173,131,42,40,68,42
309,187,219,121,35,44,53,32
322,171,165,144,40,42,64,52
306,172,188,156,55,32,52,39
304,177,190,152,35,36,67,39
307,157,188,157,54,40,58,39
309,195,171,156,33,40,56,40
298,168,175,151,49,36,76,47
308,178,189,145,40,42,53,45
320,185,164,151,41,38,59,42
308,174,168,159,45,35,69,42
318,168,172,138,54,39,67,44
323,178,195,131,49,26,62,36
309,177,183,146,44,46,63,32
315,183,173,134,40,44,73,38
331,166,168,150,41,39,60,45
310,171,194,169,27,35,60,34
300,170,189,148,39,46,68,40
319,170,191,130,35,41,69,45
340,177,169,139,33,31,59,52
300,185,166,150,30,47,75,47
285,179,169,172,40,53,64,38
306,177,184,171,46,30,51,35
315,185,167,150,52,36,49,46
311,198,159,158,38,44,51,41
343,149,185,134,43,37,70,39
308,177,180,160,37,36,67,35
303,157,208,145,34,44,58,51
287,182,180,144,41,44,77,45
310,185,175,144,34,43,68,41
281,176,170,157,44,46,72,54
316,173,181,146,35,45,71,33
295,170,194,160,29,29,76,47
314,174,181,136,37,52,69,37
304,184,181,134,48,43,64,42
337,166,176,130,45,39,66,41
327,170,184,149,34,37,62,37
305,165,179,153,41,46,71,40
320,173,183,141,41,32,66,44
330,186,177,139,41,39,57,31
306,179,160,158,44,40,62,51
302,187,158,147,44,45,73,44
316,182,155,153,46,34,71,43
307,170,190,155,33,44,70,31
311,184,145,153,46,43,70,48
318,185,169,149,48,31,69,31
316,170,169,153,48,45,64,35
310,166,173,158,39,46,68,40
325,170,185,140,34,37,62,47
331,175,192,133,31,40,62,36
319,162,157,162,45,46,72,37
333,172,161,136,37,44,69,48
323,172,180,140,46,34,70,35
316,179,182,138,38,42,68,37
314,168,186,160,34,37,65,36
282,195,192,150,37,38,66,40
327,176,182,135,42,39,61,38
321,181,193,124,47,41,56,37
332,159,170,155,43,36,74,31
316,168,174,147,39,38,76,42
316,170,161,145,44,38,75,51
314,192,184,142,32,37,56,43
309,175,163,153,38,58,60,44
299,190,180,150,51,40,68,22
293,202,184,127,51,41,61,41
307,180,191,147,41,38,58,38
324,177,183,138,47,42,57,32
293,194,183,139,49,38,62,42
297,181,203,128,36,44,72,39
332,167,196,135,37,30,67,36
325,178,155,129,53,52,67,41
296,179,197,136,45,31,71,45
342,200,173,118,41,29,59,38
284,187,185,145,48,36,72,43
318,184,192,126,44,30,63,43
327,154,187,149,34,37,71,41
320,169,175,144,48,39,59,46
