CDU/CSU,SPD,AfD,B90,FDP,LINKE,Sonstige,BSW
328,146,177,159,44,45,58,43
321,138,202,139,47,47,63,43
318,142,176,160,48,42,63,50
319,148,186,150,35,42,75,45
334,134,193,140,43,42,67,46
328,128,176,167,46,41,64,51
337,133,195,149,45,39,60,41
305,157,179,147,48,44,68,52
331,144,188,144,51,32,60,50
325,138,176,157,44,49,62,50
310,158,189,146,48,39,68,41
333,144,179,149,45,38,63,49
315,141,200,143,41,34,65,60
344,128,200,145,35,43,60,45
308,139,188,144,49,40,77,54
323,143,187,163,53,42,58,31
317,137,182,151,50,44,69,50
332,150,180,150,34,44,65,46
329,140,173,145,50,47,69,47
322,145,198,140,43,40,68,45
339,133,184,141,45,51,61,47
319,146,192,144,34,48,70,48
332,139,182,164,44,42,61,36
333,150,164,140,51,41,69,54
312,143,187,151,56,39,69,42
329,145,189,140,41,49,63,45
320,138,196,139,54,40,59,53
340,135,189,145,42,43,67,39
320,147,179,144,45,43,72,49
329,139,171,153,57,39,71,42
339,146,169,144,49,41,73,39
323,137,186,151,48,43,62,49
333,114,197,162,49,38,67,40
330,137,184,161,44,40,63,41
329,139,193,141,43,38,67,50
330,143,172,138,49,43,62,64
334,142,184,141,50,41,67,41
335,148,180,153,46,37,60,40
319,134,182,157,56,45,61,46
336,138,174,161,36,38,62,54
330,149,177,146,40,36,71,50
338,146,178,143,45,42,65,44
320,150,191,148,43,40,62,45
333,142,172,139,41,42,75,57
336,141,178,144,53,40,64,44
336,150,171,152,41,40,59,50
328,146,178,146,49,38,62,53
338,148,181,143,39,34,67,50
311,147,190,168,41,38,65,41
299,152,192,160,47,42,61,47
318,158,180,148,35,40,70,51
339,148,175,136,38,39,64,60
324,145,189,143,40,38,70,51
341,152,177,152,41,34,64,39
327,146,198,148,33,34,64,49
320,148,203,151,41,38,52,47
324,141,190,154,40,43,61,47
322,159,179,158,43,40,60,39
332,151,173,148,51,38,62,45
323,154,190,145,52,37,56,42
324,140,185,162,44,44,62,39
330,139,189,152,37,40,67,46
314,160,176,137,49,37,62,67
326,147,177,140,56,41,68,46
334,124,189,158,51,42,65,37
313,155,183,132,51,41,69,55
335,143,180,141,49,41,64,48
318,141,203,140,43,37,64,54
328,144,189,157,39,37,62,44
331,143,193,134,38,45,71,44
331,140,189,144,50,40,64,43
319,141,203,167,42,42,57,30
356,126,184,147,56,37,61,32
328,139,197,134,50,45,64,44
333,141,175,145,42,48,67,49
329,138,190,151,41,38,65,49
326,154,186,146,47,38,63,40
319,142,181,156,51,42,66,43
322,150,185,135,48,46,69,44
349,125,188,149,46,42,65,37
316,150,201,147,45,43,65,34
326,146,203,151,33,36,64,42
317,148,164,160,54,40,66,52
316,149,182,141,60,40,63,48
318,151,194,142,50,42,72,31
327,127,184,156,45,41,72,48
339,130,182,149,50,41,68,40
330,136,188,148,37,44,69,48
328,142,186,155,47,40,69,32
318,152,182,152,33,49,67,47
326,141,184,143,41,40,75,50
335,144,185,149,44,37,65,42
306,149,177,161,51,36,69,51
320,150,186,146,50,41,64,43
317,143,204,148,48,30,63,46
326,143,182,145,54,45,62,43
327,157,183,144,49,37,66,37
329,134,191,137,55,39,65,49
325,152,184,143,40,41,62,54
322,149,182,153,50,38,57,47
318,150,182,156,45,41,68,40
317,157,185,138,47,43,64,50
334,150,162,146,49,35,67,57
329,143,188,151,33,40,72,44
326,147,187,146,36,42,66,51
326,145,184,140,53,41,65,46
325,145,185,150,52,41,60,43
326,146,190,137,53,41,64,42
327,133,193,155,46,46,60,40
318,147,195,149,44,38,69,40
311,151,187,150,47,45,65,45
323,154,172,146,52,37,70,46
325,144,167,163,44,42,71,43
320,151,190,146,49,42,63,39
313,151,183,141,54,42,70,47
312,146,183,173,46,43,67,30
322,143,186,148,40,50,61,49
309,152,181,148,51,41,68,48
328,143,182,139,48,44,67,48
318,146,196,145,52,37,56,51
324,143,191,147,53,39,60,44
320,143,179,165,35,40,71,47
334,143,177,161,45,36,61,42
307,154,182,158,48,42,64,46
307,150,186,168,47,37,69,35
323,156,182,151,49,33,59,46
311,151,169,177,37,45,63,48
321,144,185,143,53,43,69,42
334,133,181,153,52,43,62,42
322,165,167,150,40,39,67,50
329,144,198,138,46,41,60,44
331,142,183,147,38,42,73,45
329,140,186,144,48,45,66,41
319,137,191,154,45,41,63,49
313,145,191,152,47,43,67,42
318,148,184,143,48,45,56,57
338,143,193,144,33,42,61,46
325,150,186,143,49,47,61,40
326,141,178,161,50,36,62,45
339,134,185,154,37,33,72,44
336,159,186,132,43,41,74,29
314,150,171,169,40,43,68,44
340,150,169,134,48,42,75,42
322,146,191,150,43,41,69,39
311,150,191,145,53,41,65,44
310,145,180,156,49,45,67,48
325,141,173,163,42,44,64,49
319,141,183,163,50,33,62,47
340,140,197,130,51,33,68,42
308,157,182,147,41,47,63,54
331,142,181,147,49,42,62,45
309,147,186,162,34,39,74,49
324,148,176,144,54,41,74,39
324,153,180,157,41,41,67,36
327,143,194,127,55,38,67,49
335,132,189,152,47,39,61,46
313,146,205,146,45,41,66,37
325,151,189,136,38,49,67,45
323,130,188,161,44,36,67,52
333,135,186,154,44,36,65,47
335,145,173,146,45,41,72,42
304,146,189,172,46,41,67,36
322,138,190,151,38,47,65,50
342,139,183,147,45,41,67,36
329,147,177,154,32,46,69,46
324,148,188,148,52,39,64,37
330,135,178,153,45,43,64,53
321,144,176,165,43,46,64,40
336,138,183,153,42,42,65,40
317,150,197,137,43,44,67,47
336,136,168,163,40,38,67,52
321,141,178,159,44,38,68,51
331,141,193,136,51,37,60,52
326,147,185,141,47,37,74,43
340,144,185,155,37,38,65,37
325,141,194,149,54,42,56,39
319,135,188,163,52,38,63,43
329,135,193,144,44,39,70,46
343,145,180,132,52,34,66,49
325,136,194,164,41,30,65,44
319,140,190,150,40,44,71,45
309,139,211,156,41,37,60,48
341,141,171,140,43,46,67,50
345,134,178,153,38,41,66,45
327,150,178,157,44,49,61,33
329,133,181,159,47,41,62,48
337,155,190,132,46,40,58,42
329,145,186,153,43,36,62,46
339,135,184,150,45,42,73,33
318,146,176,157,35,51,64,53
322,144,195,140,51,43,70,36
307,157,178,156,43,43,66,50
326,147,187,142,41,40,67,52
319,148,174,162,50,39,62,45
322,136,191,138,45,42,68,58
315,142,198,160,38,41,64,42
333,137,184,137,47,43,67,52
310,147,174,166,44,43,73,43
304,150,183,155,36,43,69,59
330,142,182,140,48,41,67,50
324,142,195,139,54,39,57,51
318,149,197,134,40,38,71,53
333,137,191,145,50,41,58,45
326,144,173,160,49,41,65,42
330,127,183,142,50,38,69,60
335,144,175,158,44,38,67,40
321,161,183,150,38,38,68,41
342,150,178,131,42,48,63,46
322,138,173,152,54,39,71,52
308,142,195,162,50,43,64,37
316,155,190,142,44,39,60,54
303,153,194,133,60,41,70,46
319,145,180,163,39,40,69,45
326,137,176,159,44,44,69,46
326,145,189,145,42,38,67,49
333,138,176,159,47,35,58,55
340,140,198,131,42,41,67,41
334,138,186,160,45,38,64,36
315,150,198,154,40,35,59,49
306,155,207,142,42,39,60,48
332,144,186,136,41,42,68,50
328,147,188,159,45,28,65,41
328,147,191,140,49,50,58,37
319,146,191,151,47,37,61,47
318,156,170,161,41,41,69,43
330,133,196,152,57,41,51,40
324,139,178,153,39,32,70,64
335,144,182,156,40,36,72,36
329,141,185,148,49,38,69,41
318,149,172,146,52,43,66,54
317,135,197,163,49,38,56,44
317,149,192,145,41,39,69,47
324,144,186,153,35,39,66,54
327,144,172,144,51,45,69,48
335,141,171,156,34,44,68,51
310,156,192,149,46,41,60,46
350,141,194,129,47,33,60,45
312,157,166,162,50,40,68,44
334,143,191,140,42,42,66,43
323,146,187,138,55,45,64,43
340,136,181,156,40,41,66,40
336,149,176,134,53,39,68,47
312,147,199,152,46,33,71,40
350,129,174,152,45,37,62,50
333,153,184,142,48,37,54,50
331,151,186,148,41,41,67,35
316,136,190,160,44,41,74,39
313,147,183,151,48,40,72,46
315,128,197,153,52,40,72,45
334,139,182,130,46,45,77,46
325,142,168,144,57,40,72,52
332,139,187,145,40,37,65,56
322,141,188,154,41,45,74,34
329,142,182,146,51,39,71,39
323,140,191,164,43,37,61,41
335,134,180,158,44,44,71,34
327,141,193,152,52,36,64,35
332,137,170,170,37,48,58,48
324,136,208,141,48,41,59,41
312,153,183,149,36,40,72,55
325,152,185,149,42,39,62,47
330,150,193,146,39,41,59,42
345,139,170,154,42,42,64,43
323,127,197,167,36,47,66,38
340,149,180,149,43,33,69,38
331,146,185,144,34,39,68,54
309,148,192,155,47,46,61,42
333,131,199,150,43,39,58,47
344,142,163,160,40,40,73,37
319,151,191,154,41,39,62,43
323,135,199,148,46,41,67,41
313,149,184,159,37,43,65,51
322,134,187,156,48,42,68,44
341,132,179,150,46,41,65,46
321,146,181,170,41,33,71,37
331,134,193,160,45,39,64,35
319,139,186,153,52,40,63,47
334,152,169,139,52,45,67,40
331,152,192,135,42,34,66,47
322,151,180,145,52,40,72,38
317,148,185,151,40,40,60,58
307,138,193,166,39,34,69,54
333,150,166,150,41,42,74,45
322,166,173,151,49,37,62,40
322,138,184,154,50,40,68,44
318,136,183,152,45,47,66,53
324,147,200,140,43,39,64,43
330,149,202,138,44,39,63,35
317,144,183,168,29,42,72,46
325,152,187,151,47,30,67,41
348,128,185,153,46,40,59,41
303,141,213,154,40,36,60,52
333,149,187,130,47,36,71,47
332,139,183,137,48,46,65,50
329,143,176,146,54,37,64,50
338,134,186,160,38,34,63,47
326,153,172,140,42,40,75,51
333,137,196,145,46,40,56,47
328,138,190,150,47,36,58,54
344,136,180,142,49,43,59,46
340,143,176,146,43,37,67,49
340,137,178,149,32,42,72,49
324,154,175,134,53,45,66,50
333,135,184,153,41,38,62,53
322,146,184,160,36,37,68,47
340,148,182,122,63,35,59,50
345,135,178,151,46,40,74,31
334,132,176,161,44,39,71,44
327,147,188,139,46,35,71,47
320,156,185,145,44,40,69,41
308,143,189,155,44,39,70,52
331,137,189,145,42,38,62,57
338,142,175,142,46,44,71,41
332,148,190,135,48,46,57,44
335,142,184,142,44,47,63,43
318,146,194,162,42,41,63,34
318,159,181,157,44,37,64,40
325,148,177,150,46,39,67,47
328,145,196,154,33,40,60,43
345,147,179,149,46,40,65,28
326,127,193,143,52,40,71,47
325,143,185,143,39,45,66,53
324,147,181,147,48,34,77,41
346,139,178,152,48,42,67,29
335,143,183,147,45,38,65,44
328,150,198,143,39,35,62,45
323,151,195,147,48,43,64,29
314,152,186,151,51,43,58,43
323,133,191,147,53,48,63,43
323,149,189,133,42,38,75,51
312,158,194,143,44,39,66,43
328,147,195,140,40,32,71,46
316,148,188,166,40,40,59,43
338,138,185,147,50,35,63,43
328,136,195,147,42,42,70,40
313,136,195,150,52,34,63,56
334,123,190,163,44,36,62,47
333,126,192,150,36,44,67,51
315,153,186,147,54,34,73,37
320,155,174,138,42,35,72,64
333,152,176,143,40,49,68,38
322,139,191,148,54,43,70,34
334,143,191,141,46,38,53,54
337,148,186,140,47,42,59,42
319,148,196,136,49,42,62,48
317,143,172,155,47,43,69,53
333,129,167,152,55,48,60,56
328,134,189,160,48,31,67,43
334,142,199,142,36,39,64,43
335,131,194,168,36,42,59,36
298,161,190,162,40,39,60,50
314,145,187,151,50,38,58,57
303,158,184,158,52,38,61,46
326,140,180,148,46,49,68,43
329,148,201,136,46,40,64,36
317,145,186,161,51,35,68,36
348,132,181,142,44,40,69,45
320,138,183,169,36,43,68,44
342,149,171,153,44,43,67,31
322,136,181,157,51,42,66,44
326,144,183,146,53,39,59,51
325,136,191,141,54,45,62,46
311,144,189,150,48,40,70,49
321,136,183,161,47,36,79,37
342,138,191,137,35,43,70,43
324,143,186,146,54,46,66,35
351,138,195,145,33,36,60,40
340,131,191,148,38,46,66,40
323,145,183,152,52,38,58,49
341,132,184,147,45,39,72,40
341,139,188,138,41,44,63,47
338,139,188,143,38,42,65,47
322,145,179,161,40,43,65,46
349,135,180,146,38,41,62,48
328,138,202,155,38,37,69,32
338,133,175,155,46,46,68,39
326,139,187,162,34,42,65,46
331,137,169,165,49,35,64,51
342,133,196,139,39,39,63,49
313,151,170,168,39,45,73,42
308,157,193,141,46,36,72,48
325,139,190,143,46,46,71,41
323,141,180,161,46,42,72,36
329,143,189,131,55,40,68,46
336,149,178,143,38,43,67,47
330,145,175,151,39,40,70,51
321,139,188,158,43,38,67,45
317,129,187,157,49,43,66,52
318,153,195,161,35,39,62,37
341,136,185,146,43,34,70,45
336,133,195,149,40,36,64,47
328,146,182,148,44,42,65,44
331,133,183,155,42,42,69,46
330,141,190,145,36,51,63,45
326,158,179,151,47,40,64,35
326,145,185,138,50,41,71,44
333,120,201,172,39,34,60,39
322,134,200,142,47,41,72,41
314,140,194,142,55,38,65,51
336,140,174,152,48,41,68,41
332,144,190,152,41,31,66,43
324,156,184,147,45,41,65,39
316,149,194,144,37,39,57,64
334,145,173,139,51,44,68,46
318,154,186,151,45,40,66,41
326,143,184,142,44,42,68,51
333,144,187,137,41,38,74,46
310,151,198,149,40,41,65,46
325,143,186,162,30,42,64,48
324,145,186,145,37,48,69,46
348,140,175,139,48,40,69,41
315,139,192,155,50,45,62,42
343,132,180,153,54,44,66,26
328,138,202,139,50,37,61,45
340,137,176,147,48,41,56,56
344,139,178,153,42,39,65,41
304,150,197,159,48,44,59,40
315,143,182,154,50,38,70,47
303,148,183,161,46,44,63,51
334,142,186,134,49,39,72,42
329,138,190,157,53,38,63,33
323,143,176,150,42,40,68,58
333,143,180,155,37,44,57,49
312,144,182,150,47,44,70,52
310,146,189,165,45,38,67,40
310,141,206,142,52,41,69,39
324,153,209,136,41,36,61,41
322,135,190,151,48,39,70,46
322,142,187,145,53,40,64,47
324,155,185,154,35,46,62,41
322,144,201,146,43,40,69,37
318,145,188,148,43,41,72,46
316,141,189,146,50,36,68,54
330,147,183,140,56,44,70,32
315,143,205,142,46,40,56,53
321,146,180,164,53,42,64,29
327,134,165,170,46,47,61,49
314,147,186,160,50,44,67,33
310,145,174,159,64,41,68,39
335,137,195,139,55,37,69,32
315,156,174,150,48,36,70,51
331,135,190,152,55,40,59,38
322,137,190,151,42,44,62,51
327,149,186,139,51,42,58,48
333,135,190,153,42,42,71,34
319,140,192,154,47,38,64,46
318,159,173,151,44,41,66,49
325,144,200,152,41,39,63,37
337,151,177,149,38,41,66,41
334,143,194,151,30,41,63,44
333,136,196,150,42,40,56,49
312,155,193,142,46,36,65,51
328,130,189,159,40,46,64,43
324,146,198,146,35,43,63,44
312,156,196,148,50,35,66,38
347,119,195,146,48,38,62,46
342,134,191,143,38,43,69,39
335,130,180,169,44,36,62,43
340,138,176,146,41,49,69,42
321,144,183,150,42,37,73,50
328,135,203,148,36,34,74,42
336,139,180,142,53,47,68,36
327,148,184,142,45,42,68,43
334,137,173,158,49,40,70,39
315,142,203,149,42,40,66,44
336,140,172,140,50,45,66,51
323,135,189,157,47,40,60,48
336,150,170,139,56,48,65,36
319,148,186,163,47,41,62,36
348,146,188,136,39,40,59,45
347,132,175,158,45,43,67,33
321,147,180,155,52,40,64,42
334,151,184,143,45,45,67,32
330,140,194,143,40,38,64,50
328,150,185,145,41,41,66,43
333,151,183,159,44,30,62,38
309,141,195,157,41,42,66,48
330,142,177,161,40,45,68,36
321,134,193,156,38,43,62,54
326,145,177,146,47,42,71,45
328,135,189,151,46,41,66,45
321,141,177,151,56,44,67,42
318,145,182,160,46,45,64,39
318,151,177,167,42,43,63,39
326,144,177,144,45,41,71,53
325,140,197,164,36,39,63,37
301,144,202,146,48,47,65,48
305,149,194,151,50,37,64,51
332,144,179,146,41,43,64,51
312,146,179,154,51,44,68,46
335,139,203,126,49,42,66,40
330,146,186,143,51,39,63,41
327,144,188,142,43,37,73,47
335,139,191,147,46,41,72,29
327,148,191,137,52,45,65,34
340,130,178,165,47,39,63,39
322,151,184,145,47,47,63,41
320,138,196,145,47,46,69,38
327,140,182,151,48,44,68,41
333,144,203,127,36,44,61,52
335,151,181,148,45,37,61,42
319,150,174,150,48,38,63,58
332,139,171,149,48,42,63,57
323,148,182,143,52,47,66,40
320,137,192,149,54,39,69,41
322,148,174,145,63,40,63,46
319,143,173,157,53,42,64,48
309,158,187,138,52,41,63,51
342,133,169,163,46,37,62,46
328,133,174,155,52,49,68,40
341,161,182,136,34,37,65,44
307,143,179,175,45,33,75,43
324,133,192,152,47,42,68,42
318,141,180,152,38,46,72,52
308,154,201,143,49,40,65,40
320,130,187,160,42,38,67,56
327,147,192,149,43,43,59,41
329,146,187,141,50,38,71,37
330,132,182,155,62,36,61,41
319,148,194,159,36,41,64,38
335,139,178,166,40,41,72,30
309,154,188,149,44,46,69,42
321,137,191,147,45,43,59,57
333,147,180,132,44,40,74,50
314,161,185,141,49,35,61,54
342,138,169,151,45,40,68,46
334,129,181,150,47,38,73,48
310,160,188,154,46,38,58,45
330,131,183,142,45,44,78,46
327,140,174,157,52,35,71,44
333,148,181,138,44,47,61,48
338,151,174,142,37,38,68,53
328,126,177,152,57,49,71,39
298,162,196,141,41,40,68,54
326,151,186,144,55,36,58,45
343,127,196,153,36,37,67,41
349,136,193,141,44,38,59,41
311,155,184,153,42,50,69,37
326,147,186,154,47,37,55,47
319,143,191,157,32,42,71,45
325,140,177,159,49,33,75,42
308,142,191,157,47,50,66,40
325,137,187,154,46,40,66,43
325,135,192,147,36,41,68,56
325,144,169,149,56,44,64,48
324,141,176,146,53,40,72,48
314,161,197,140,32,48,64,44
331,136,189,144,53,39,65,41
327,144,181,157,44,41,64,42
340,139,187,142,45,45,61,41
336,152,187,135,38,46,64,43
323,150,181,163,45,36,58,45
342,137,185,137,50,40,69,40
312,132,204,143,54,39,64,53
346,141,190,154,41,35,57,38
309,154,180,160,44,39,68,46
329,152,174,138,48,37,72,51
314,129,212,154,42,40,67,42
338,141,181,150,46,39,67,37
317,139,178,164,45,44,70,43
336,141,182,143,47,47,64,40
313,148,189,144,50,45,60,52
324,148,174,150,58,38,65,42
326,152,170,155,42,38,66,51
303,140,203,158,51,34,68,43
333,148,176,141,48,37,64,53
350,134,181,149,44,39,60,43
355,136,185,138,47,42,60,37
332,142,182,140,50,40,62,51
323,134,185,152,48,47,66,45
322,151,175,159,48,36,72,38
315,140,185,153,56,44,65,43
322,146,181,151,50,39,65,46
333,137,182,149,52,39,63,45
332,140,189,150,43,37,72,37
326,133,197,141,37,42,68,56
324,151,175,138,44,42,58,67
327,135,191,149,56,39,63,39
334,142,199,155,30,37,58,45
348,137,182,139,49,39,60,48
333,139,192,167,30,40,63,37
322,144,202,151,41,35,64,41
322,130,176,162,39,43,76,51
316,144,192,160,35,48,57,48
327,150,184,145,44,40,72,37
334,148,184,144,47,42,66,35
331,141,185,163,36,33,61,50
323,144,181,157,42,31,69,52
332,141,176,162,46,42,63,38
336,147,193,135,39,42,67,40
320,161,194,124,48,40,64,48
327,145,195,151,36,38,66,42
317,157,185,153,53,35,61,39
326,143,183,157,43,39,61,46
320,150,182,152,55,40,55,46
327,142,180,155,49,33,62,51
332,143,170,153,40,50,68,44
320,156,175,142,52,43,67,44
333,143,192,134,47,47,66,38
316,150,194,143,38,44,60,55
323,144,188,143,44,47,71,39
331,145,177,151,50,39,68,39
334,123,196,159,30,38,68,52
311,144,179,163,46,41,66,50
324,137,188,138,48,46,71,47
329,137,188,152,45,41,57,52
335,149,189,139,34,42,69,43
335,142,172,157,45,39,62,47
302,161,188,144,49,42,69,44
314,149,170,153,46,44,70,54
329,135,178,157,37,48,66,50
345,145,168,147,47,37,71,41
303,154,191,155,46,42,63,46
335,148,199,147,37,41,63,30
329,135,188,161,54,33,58,42
331,144,196,160,32,39,69,29
323,135,210,145,43,41,65,38
315,152,201,143,45,35,61,47
324,138,188,144,51,41,65,48
319,143,170,163,47,41,71,46
313,147,191,157,36,40,66,49
336,133,202,140,43,41,71,34
331,149,188,149,41,47,69,26
313,158,190,145,43,39,68,44
307,151,193,143,54,39,72,42
331,150,185,133,47,36,59,58
325,145,198,138,42,43,63,46
320,149,184,156,44,43,67,36
327,142,192,149,51,35,58,46
338,122,204,147,42,39,66,43
326,150,174,154,45,47,57,47
347,145,174,144,49,33,67,42
322,152,181,151,44,45,65,41
326,133,193,151,38,45,65,50
335,151,185,140,51,31,59,48
321,136,186,154,52,39,63,50
328,134,182,153,51,42,65,44
332,141,189,135,45,41,57,60
324,141,187,147,45,46,69,42
317,148,180,152,63,37,67,35
331,149,180,137,45,38,63,58
316,145,178,156,47,44,74,42
363,114,184,154,41,44,61,39
310,153,190,141,51,45,70,39
330,137,201,143,36,46,62,46
340,140,179,142,41,49,68,42
326,139,175,158,51,40,62,49
332,132,172,157,44,44,71,48
323,148,189,145,38,42,56,60
315,143,194,146,50,41,67,44
322,140,181,150,58,36,60,53
332,149,179,148,46,37,64,45
321,142,177,163,39,45,70,41
321,135,188,160,42,35,65,54
325,140,194,150,42,36,65,47
337,137,188,156,37,36,67,42
322,138,195,147,47,45,70,36
330,142,179,139,56,43,70,42
323,141,184,161,50,39,67,35
304,157,195,151,42,37,68,44
314,154,178,146,50,39,65,53
345,136,171,140,55,44,69,40
321,139,182,158,43,39,68,49
330,145,184,149,49,34,62,46
323,145,187,150,50,36,67,42
312,144,190,132,42,47,68,66
312,153,178,130,54,43,69,59
312,135,186,161,53,43,63,47
331,145,173,154,47,45,59,47
289,158,184,178,44,44,66,37
326,143,186,143,47,43,71,41
340,150,168,140,51,41,71,39
318,156,172,147,49,40,71,45
325,146,181,146,48,42,66,46
325,145,187,162,39,41,65,36
329,144,189,125,55,40,71,46
324,151,188,154,35,39,64,45
340,136,204,136,51,44,57,32
324,141,202,142,46,39,66,40
322,150,191,139,44,42,70,42
321,151,168,168,45,43,62,42
320,147,193,133,49,39,70,49
327,144,179,148,48,44,67,42
326,156,193,128,51,41,60,46
321,129,204,157,31,42,68,47
330,145,181,152,44,38,67,43
336,135,173,147,51,46,71,42
336,141,169,150,44,42,67,51
345,138,176,132,51,39,67,52
331,146,170,161,37,40,66,49
321,153,184,136,47,42,75,43
340,139,186,119,53,45,66,52
323,156,176,151,44,40,66,46
305,147,202,148,51,44,66,39
311,146,178,172,51,44,61,37
333,136,193,148,38,44,57,52
319,143,194,154,43,41,60,47
332,146,176,145,42,40,68,52
338,129,172,157,49,35,75,45
334,127,194,145,48,39,62,52
322,144,190,150,40,41,63,50
336,119,182,156,39,46,68,54
319,146,178,146,49,44,66,52
290,148,204,158,47,39,72,43
326,156,185,147,43,42,65,35
316,134,188,155,60,37,64,46
327,139,188,155,43,38,66,43
317,147,186,154,42,37,70,47
324,141,190,145,61,44,61,34
318,143,181,150,56,50,63,41
335,147,176,158,40,38,59,47
344,134,202,138,40,38,55,49
317,152,191,151,44,48,51,45
320,138,198,162,45,42,55,40
322,143,180,163,50,36,58,47
324,153,176,144,45,41,73,45
332,133,194,157,38,43,65,38
327,148,185,149,38,40,67,45
315,142,197,154,50,32,59,52
332,131,193,143,46,37,71,46
328,142,182,153,47,42,66,40
329,146,164,161,52,46,71,30
337,131,187,144,46,42,67,46
329,144,185,136,49,43,70,46
347,135,164,136,49,38,74,59
319,143,178,148,39,46,67,59
326,135,196,149,48,43,64,39
339,142,176,139,42,46,65,50
314,144,188,156,43,42,64,49
314,156,189,145,50,37,62,47
338,135,177,149,43,43,66,49
327,148,174,147,56,38,74,36
333,144,168,152,47,40,67,50
316,145,188,156,34,40,72,50
306,144,187,166,40,40,76,41
334,141,177,152,46,43,71,36
330,137,184,153,43,43,69,41
313,138,186,162,51,39,69,43
319,134,198,147,62,37,61,42
323,142,192,145,52,40,65,39
320,146,194,147,55,33,64,41
335,130,177,148,57,38,72,42
332,140,188,159,43,42,61,35
345,139,179,140,36,47,72,40
318,147,181,146,50,42,69,45
318,143,177,155,55,42,68,43
342,136,188,152,33,40,68,40
323,151,182,150,52,37,62,43
340,130,190,157,47,40,57,40
328,145,177,141,39,41,70,59
323,147,197,135,45,41,68,43
323,141,167,166,47,43,70,43
334,142,187,157,54,32,67,27
333,135,188,152,47,34,60,51
340,134,176,162,44,41,60,44
325,141,193,141,46,40,67,47
323,142,183,169,41,36,69,37
335,136,184,161,36,38,61,51
328,140,180,160,47,37,72,37
343,146,177,136,45,28,64,61
333,139,180,147,60,41,67,34
312,150,193,156,45,45,62,38
327,146,188,142,53,44,56,44
344,143,172,153,40,41,70,38
327,140,183,142,50,45,68,44
333,140,194,158,37,37,65,38
318,140,188,162,41,38,63,50
322,143,208,140,40,40,70,37
310,150,181,153,54,41,67,45
302,159,191,151,45,37,68,48
343,137,167,160,43,39,70,41
345,135,185,147,41,43,65,39
309,156,187,150,44,40,63,51
321,148,178,164,44,39,66,41
334,149,193,145,43,35,57,45
334,140,172,151,51,36,71,45
327,133,193,148,44,40,70,47
328,136,190,149,44,40,64,48
317,144,184,159,48,40,62,47
345,128,174,144,50,38,69,51
325,137,183,150,43,44,66,53
323,136,202,157,43,38,59,41
313,157,197,139,41,47,68,38
339,133,183,134,45,42,67,56
334,143,186,149,40,40,63,44
320,153,194,149,41,35,67,40
330,146,178,156,40,40,66,44
332,151,180,141,43,39,67,46
336,142,178,159,43,35,64,43
307,144,185,156,45,38,70,56
325,151,178,142,41,44,64,55
318,136,178,148,47,47,66,59
340,132,189,159,49,37,60,33
350,133,165,139,53,42,78,39
337,134,193,155,44,34,65,39
329,142,172,145,55,43,60,53
333,144,173,163,50,38,63,36
319,155,192,144,47,40,73,30
325,144,174,159,43,34,68,53
321,141,200,147,47,45,68,31
342,130,185,155,39,38,68,42
325,140,188,159,41,38,64,45
309,155,193,137,46,43,65,52
330,141,190,149,47,39,63,41
316,149,181,157,50,51,61,36
323,154,187,151,47,46,61,30
324,150,178,152,48,43,66,39
343,140,180,145,46,40,70,36
319,155,183,139,49,38,64,52
318,144,183,126,56,42,71,59
316,142,186,141,56,40,71,48
330,144,193,145,42,40,68,39
321,149,181,152,44,40,64,49
317,148,189,141,44,42,59,59
335,127,196,151,47,41,58,45
318,147,205,146,36,39,62,48
322,143,184,154,43,46,66,42
328,154,182,135,56,43,67,36
326,144,195,150,28,36,62,59
327,133,193,156,39,43,67,42
312,151,177,163,42,42,73,39
342,124,191,150,51,37,62,43
341,130,186,163,42,41,65,32
332,140,198,138,45,40,71,36
333,133,197,143,42,44,70,37
336,134,196,153,39,40,62,39
330,141,196,164,37,45,59,28
323,156,174,139,49,41,69,49
326,145,194,149,45,39,61,41
341,136,189,143,43,41,59,48
337,152,184,154,35,39,61,39
327,148,186,158,30,36,63,51
343,133,174,159,44,42,64,42
320,150,184,145,46,47,64,44
308,155,177,163,45,38,68,45
340,126,185,155,46,43,61,44
324,142,202,146,38,41,60,47
341,152,175,137,49,38,72,36
317,161,186,148,33,41,63,50
336,144,189,133,54,40,61,42
319,147,180,155,40,40,67,52
343,143,179,148,44,38,60,44
335,139,173,147,54,33,73,45
333,149,181,143,41,42,60,51
347,143,179,112,60,42,67,50
322,150,185,147,50,40,63,42
331,131,202,161,41,33,61,41
336,142,181,148,43,42,67,41
332,138,200,144,43,41,60,42
334,133,184,151,44,40,70,44
320,146,193,143,40,42,67,50
309,147,164,166,55,40,70,49
341,133,184,151,49,32,69,43
327,131,188,167,38,39,66,44
335,163,173,129,45,39,70,45
336,131,202,134,44,42,67,44
319,153,180,159,46,34,71,37
341,134,190,139,49,46,55,45
340,134,191,132,51,38,66,47
346,144,194,131,41,45,57,40
340,140,174,153,46,42,68,36
350,136,172,143,52,40,57,50
332,143,184,153,42,38,64,44
329,144,177,148,41,41,71,48
337,137,169,143,51,43,71,48
323,144,189,149,50,37,67,41
323,148,181,138,56,40,67,47
342,134,163,153,45,43,77,43
323,151,172,153,48,40,67,45
327,149,171,167,42,37,64,44
319,149,177,153,48,37,69,48
324,136,198,147,44,35,65,52
