CDU/CSU,SPD,AfD,B90,FDP,LINKE,Sonstige,BSW
585,375,308,307,110,93,132,90
617,326,377,305,82,68,134,89
609,380,365,261,81,83,120,99
666,334,372,256,100,80,106,84
683,374,345,262,73,71,110,80
656,373,358,259,90,75,132,55
604,333,374,277,96,79,154,80
650,323,324,290,89,75,153,94
633,341,347,293,93,64,133,95
622,346,337,321,107,81,105,79
652,318,352,290,104,69,119,95
694,341,336,262,95,69,130,72
607,400,374,271,87,88,98,73
678,323,356,266,87,90,111,87
650,347,353,284,88,67,135,75
639,343,364,295,77,75,131,74
658,367,369,285,72,74,119,53
633,371,343,295,80,58,124,94
631,338,343,312,80,90,124,80
605,364,341,324,68,77,143,77
644,330,340,303,72,93,122,93
573,406,345,302,85,79,139,68
619,365,358,306,72,66,136,76
642,349,328,275,87,83,154,79
657,353,349,268,62,62,163,83
617,303,337,350,88,96,126,81
635,408,337,263,75,50,145,86
615,360,349,313,80,76,133,73
618,367,376,259,56,108,122,92
650,366,398,285,83,48,106,61
578,338,383,340,88,68,113,91
635,348,363,269,93,82,128,79
637,387,359,260,82,95,106,71
663,373,332,301,79,76,119,56
678,356,363,272,77,72,116,64
674,338,311,288,81,73,134,99
655,335,357,317,84,43,120,87
604,354,361,318,82,90,97,93
634,386,351,281,77,65,122,83
604,316,416,274,103,91,109,86
632,351,374,288,57,90,129,78
667,322,382,297,75,81,114,60
646,346,357,291,94,80,122,63
712,375,296,294,60,66,134,61
629,360,353,293,68,86,123,85
643,329,361,299,85,93,109,78
607,345,329,328,73,83,143,90
638,350,347,283,96,81,119,85
655,324,355,283,90,70,126,94
618,342,395,240,103,87,127,85
657,297,368,311,83,53,123,107
667,338,337,281,88,83,128,76
602,314,400,305,87,82,119,89
648,377,338,280,85,93,118,60
686,302,305,303,88,91,138,84
658,343,338,293,73,84,116,92
628,349,353,262,89,88,152,78
599,373,366,289,90,77,124,80
607,353,358,307,103,81,104,85
615,344,356,304,93,69,136,81
659,330,356,288,83,80,130,73
602,394,361,273,78,60,135,96
557,351,362,348,76,85,127,91
625,396,321,269,96,76,124,91
611,380,338,268,92,92,128,90
681,338,362,305,68,56,93,95
647,331,328,283,88,125,130,67
605,392,366,295,66,81,124,70
628,345,364,252,107,87,133,82
646,315,365,287,98,61,143,82
650,290,335,311,86,84,133,110
645,367,321,275,82,83,135,89
617,358,383,267,88,76,122,88
700,367,308,277,87,81,110,67
629,361,347,229,108,93,129,103
641,328,366,293,80,77,126,87
649,323,363,296,77,82,101,108
585,355,386,296,86,82,128,80
631,358,350,290,74,99,125,72
620,357,371,264,105,92,112,77
649,340,399,248,94,80,112,76
650,338,379,255,86,79,117,94
634,347,348,277,87,92,138,76
648,308,366,285,98,86,135,72
657,382,342,248,83,90,102,94
640,365,326,280,86,73,113,115
693,318,302,274,81,91,152,87
594,351,366,317,92,81,114,83
620,330,370,269,91,105,125,88
662,321,341,302,91,72,137,73
664,394,320,284,85,61,114,76
652,343,384,241,85,70,155,67
668,345,366,256,85,81,114,83
625,339,402,256,75,77,126,97
639,350,343,275,82,94,124,91
641,331,386,302,76,62,131,69
573,379,407,274,62,64,135,105
637,361,362,299,82,70,94,93
611,334,338,301,103,87,133,92
646,329,378,316,71,67,124,67
679,370,369,290,62,71,108,49
627,377,329,306,78,56,132,92
630,318,408,258,98,80,139,66
625,325,389,289,89,78,111,91
575,374,382,291,102,62,107,106
661,377,318,297,103,66,109,67
660,340,310,300,83,69,131,104
577,382,333,312,94,76,139,84
683,354,340,312,68,71,96,74
575,349,387,320,81,70,147,69
637,352,323,305,84,94,107,95
592,363,373,266,91,76,147,89
616,342,364,277,96,80,126,97
633,353,305,316,88,92,117,94
678,354,361,255,74,80,125,72
644,317,358,303,95,62,128,90
601,379,352,296,70,92,120,88
647,346,325,322,83,86,85,104
648,338,382,264,84,69,114,100
642,317,325,315,72,82,165,81
660,357,348,247,99,83,122,81
653,366,380,274,64,82,102,78
690,319,306,309,99,77,151,47
633,312,381,301,78,81,127,86
630,371,339,310,83,63,128,74
645,365,341,292,64,81,119,90
645,380,351,289,85,67,99,82
651,391,360,266,68,82,111,71
587,386,360,296,91,77,128,72
647,365,344,266,83,83,122,89
661,312,342,311,84,84,128,77
643,395,319,298,76,97,102,67
656,311,361,297,83,80,130,81
680,382,333,250,68,70,120,95
647,293,377,304,95,80,126,77
590,377,345,280,83,89,137,97
639,327,346,339,64,79,119,86
653,340,336,263,76,100,129,102
624,367,345,284,79,83,131,85
659,372,352,283,78,60,119,74
607,362,368,309,56,88,137,72
601,323,375,332,77,78,114,98
720,350,297,282,93,60,125,69
615,398,377,258,61,76,121,91
689,376,333,271,87,53,107,82
686,321,335,279,105,88,99,84
657,316,336,286,106,79,128,89
630,382,339,274,75,65,137,96
611,338,361,272,85,105,135,91
672,340,315,275,86,92,138,79
691,305,341,308,66,77,142,69
610,354,387,281,80,79,116,91
625,400,346,272,76,71,131,76
614,373,383,259,95,65,116,93
611,347,327,336,77,91,135,76
646,314,330,295,87,98,163,65
647,339,383,289,83,75,115,65
629,348,408,283,64,64,139,63
659,344,389,264,71,67,110,94
622,345,368,281,73,93,139,76
650,384,311,300,84,91,90,87
674,358,361,262,93,65,116,68
650,348,342,300,66,68,146,77
638,356,332,298,93,73,134,75
645,383,362,281,61,77,117,73
672,344,324,335,75,51,124,75
588,401,343,291,75,91,122,87
638,330,353,313,68,66,143,88
643,351,359,281,91,66,135,73
658,390,358,251,71,77,113,81
656,328,353,306,77,91,107,80
604,339,359,284,77,115,134,85
650,382,332,273,85,89,109,78
662,366,326,253,84,72,157,78
630,364,378,281,62,78,117,88
623,358,369,330,58,99,101,61
655,334,365,297,90,71,120,65
666,337,368,275,70,63,122,96
604,363,371,267,96,64,143,91
621,354,361,302,81,74,125,80
642,363,366,264,83,81,134,65
641,367,378,305,71,64,99,73
688,357,357,263,85,69,120,60
634,358,340,296,55,79,132,104
710,323,325,288,85,73,135,61
657,345,372,266,98,72,121,66
706,355,341,241,103,56,108,87
666,369,341,252,98,70,140,61
663,329,367,269,116,65,123,66
645,374,329,289,108,78,112,64
662,376,344,257,97,67,126,70
572,398,370,278,92,93,134,60
629,335,358,301,80,101,113,81
696,367,327,268,75,62,119,83
614,360,380,258,88,64,131,102
664,350,338,310,81,56,112,86
664,346,361,264,78,76,150,57
611,354,344,340,76,68,121,84
662,345,353,275,96,66,114,85
674,356,305,306,81,78,109,89
595,379,348,288,88,100,129,71
679,313,344,293,51,84,146,89
646,365,340,290,77,51,149,81
604,393,336,280,78,82,132,93
642,375,324,301,89,81,105,81
678,350,344,276,92,85,105,68
637,359,372,298,66,81,108,77
623,355,368,302,87,61,118,84
568,366,349,332,93,68,147,74
640,356,391,270,104,62,93,83
628,342,395,260,95,90,96,92
611,385,366,298,76,68,121,73
625,342,377,273,112,89,102,77
601,383,379,287,73,76,109,89
654,394,353,246,100,47,111,93
646,350,341,295,64,75,137,90
631,383,354,244,90,91,133,72
625,351,352,306,83,69,126,85
627,360,349,299,86,89,110,77
594,392,355,283,59,55,156,102
642,321,330,302,109,89,95,110
624,368,335,282,87,77,137,88
678,364,353,242,67,114,105,76
654,339,349,315,82,59,122,78
643,343,363,261,82,82,123,101
601,383,373,259,105,73,120,85
608,356,383,288,88,87,119,68
640,338,384,277,87,98,118,56
670,360,347,251,80,65,135,90
669,333,340,277,65,83,148,83
667,338,364,265,71,85,135,74
704,328,332,246,107,90,118,73
649,351,374,257,74,89,141,63
666,362,326,301,86,74,99,84
686,375,333,262,74,97,100,72
659,331,335,314,78,85,109,87
625,312,307,346,101,91,144,71
605,351,340,294,102,82,131,92
702,338,374,250,69,64,132,70
651,322,369,309,89,59,126,72
685,300,364,302,75,91,114,67
619,357,371,282,95,87,117,71
638,345,385,274,80,54,138,83
693,335,339,270,96,75,115,74
641,352,342,276,83,101,115,87
698,306,367,265,90,79,120,73
637,330,396,268,67,78,122,100
642,372,386,303,75,45,97,79
639,374,361,279,89,62,139,55
704,314,347,321,66,69,110,66
636,323,350,290,76,85,135,102
675,355,330,269,84,104,102,79
666,346,360,244,72,66,137,107
637,364,336,307,85,65,114,91
637,373,349,273,73,93,113,85
648,361,304,281,63,112,135,94
676,331,319,323,56,98,124,70
625,348,358,281,99,78,112,96
643,334,341,295,100,56,146,85
648,315,366,283,92,95,122,77
638,329,356,267,99,98,127,84
628,332,362,264,90,73,147,103
683,323,315,275,100,86,130,85
631,365,332,278,80,76,145,91
610,378,383,300,82,49,116,79
655,364,339,278,82,86,124,70
665,340,366,270,92,77,115,73
699,294,333,272,113,77,118,92
672,344,360,253,92,61,137,79
626,341,374,259,110,104,94,91
606,392,373,241,101,90,119,77
625,344,403,255,63,103,120,86
676,323,363,268,104,59,146,61
585,344,347,310,102,88,142,80
632,346,355,280,89,92,130,73
603,388,324,287,82,92,123,100
579,375,370,295,82,97,106,95
615,327,410,291,85,56,137,77
647,382,358,259,83,101,127,42
673,372,317,318,91,47,111,67
663,355,329,279,105,92,112,63
653,345,347,269,104,69,120,90
627,378,353,324,78,51,116,72
631,338,342,316,108,73,111,78
675,338,365,273,70,70,122,85
664,355,363,246,85,84,113,88
634,317,393,271,86,84,124,88
656,349,335,262,90,81,126,98
673,342,352,297,85,76,112,61
691,316,354,283,85,86,123,60
658,350,325,266,77,97,125,100
666,349,327,281,90,70,130,85
634,355,349,303,76,88,101,92
623,354,374,276,72,78,119,104
672,343,348,283,88,68,113,82
671,377,340,250,71,81,125,83
618,316,389,265,100,95,125,91
640,365,343,296,81,59,126,88
597,384,413,268,89,58,120,69
591,420,328,280,78,89,128,83
634,344,346,319,67,77,139,73
668,360,339,255,88,80,117,91
640,326,375,284,75,91,128,78
594,349,349,310,105,66,162,62
638,346,362,266,94,95,102,96
682,356,342,266,64,92,113,83
652,319,378,287,74,74,124,90
622,364,396,258,95,65,128,72
626,321,391,269,98,85,123,86
611,376,310,323,89,82,114,93
662,343,349,280,92,74,139,58
621,369,353,270,96,78,112,99
672,308,319,305,91,76,133,95
656,334,384,267,77,60,118,102
628,382,335,281,109,92,110,61
696,306,344,279,70,90,136,77
629,410,334,286,85,71,127,57
677,342,343,289,60,76,121,90
583,342,368,306,84,99,127,88
653,342,380,258,86,86,116,77
649,359,359,259,91,103,106,72
658,351,358,257,104,74,105,92
640,357,375,280,83,75,81,108
660,356,358,294,66,60,121,83
635,394,337,269,90,60,117,97
644,357,380,287,86,90,100,55
637,355,364,293,86,65,125,73
648,367,324,306,66,77,134,75
632,373,346,287,94,81,119,66
635,323,395,291,86,75,125,67
681,336,322,288,77,77,111,106
636,373,339,253,61,88,141,107
694,324,312,298,77,83,121,90
615,363,352,279,96,67,125,101
663,332,319,310,94,92,94,95
693,374,311,263,81,71,119,86
660,360,354,268,96,66,133,61
659,322,349,315,74,78,127,74
659,329,380,249,73,84,139,85
633,359,340,277,100,80,125,84
641,348,399,267,60,83,123,76
653,347,346,277,87,90,116,82
613,380,314,289,95,99,128,81
625,353,370,285,106,53,127,79
668,341,290,253,110,83,144,108
616,300,390,313,96,77,138,68
663,313,344,251,104,95,124,104
667,312,357,289,76,89,134,75
649,354,320,318,85,82,120,70
606,327,381,308,90,92,119,76
667,304,399,295,68,68,124,73
671,318,329,315,113,67,116,70
661,354,347,276,106,71,112,72
720,300,334,297,78,73,118,78
665,354,373,274,56,79,122,76
681,363,353,270,88,70,115,58
647,345,336,293,87,88,117,85
702,346,335,252,82,102,103,76
675,309,360,255,89,90,118,101
596,353,396,298,69,74,123,89
648,363,352,279,78,87,121,71
624,388,359,271,74,94,106,81
668,384,318,272,91,79,124,63
598,384,305,330,104,78,113,86
673,364,328,254,88,72,137,82
624,374,347,289,78,64,127,94
630,339,354,285,109,77,115,89
663,359,343,268,59,81,124,101
660,323,327,277,92,102,130,86
648,359,393,284,56,80,105,74
577,374,374,284,111,66,118,93
656,353,336,272,81,73,138,90
635,369,407,256,87,79,108,57
653,363,348,298,66,68,118,84
664,337,365,271,78,80,106,97
643,364,352,271,70,86,129,83
659,335,346,295,104,59,128,72
579,366,396,313,79,97,112,54
704,364,310,266,68,75,130,82
616,337,323,360,78,86,131,66
676,378,329,268,77,81,113,77
619,389,332,309,84,51,122,92
556,371,384,286,90,68,141,102
685,314,332,281,118,85,113,70
707,335,356,257,77,56,137,72
569,377,340,280,103,87,155,86
695,325,312,295,85,90,135,62
590,365,360,302,79,82,128,92
641,366,295,307,86,99,114,88
679,359,314,245,69,85,155,92
663,309,374,287,69,80,129,86
658,341,349,274,97,71,112,96
651,361,332,293,86,98,127,50
701,328,354,276,70,97,115,57
624,378,382,256,89,69,108,90
591,381,331,328,91,74,117,84
656,338,369,256,94,75,119,91
578,348,344,299,104,118,130,76
637,371,368,256,82,86,123,74
654,343,374,279,71,53,141,84
668,374,319,275,75,90,114,82
605,378,387,290,75,75,108,79
643,325,354,283,97,81,125,91
612,365,366,248,91,91,139,85
634,359,361,271,77,96,124,77
687,365,327,262,91,74,114,78
639,370,349,259,102,61,122,97
620,344,359,264,94,87,135,96
671,370,338,284,49,93,121,72
656,343,397,288,84,63,103,65
624,359,347,292,102,60,142,71
726,349,337,231,75,63,131,86
666,332,348,322,77,47,118,88
645,345,359,284,80,89,106,90
618,336,356,322,102,78,106,81
645,373,375,269,78,61,109,86
650,332,363,281,91,83,138,61
651,380,348,268,88,67,96,101
663,322,353,303,68,78,138,73
641,367,314,324,89,98,96,70
658,336,376,268,95,63,109,92
627,366,373,283,76,72,134,67
667,374,369,252,61,90,116,70
643,350,371,256,97,69,133,79
694,330,332,251,102,91,133,66
709,337,335,286,80,93,88,69
675,345,302,299,86,81,130,80
657,333,393,261,78,80,116,79
670,332,377,275,73,77,137,56
672,338,309,329,66,49,135,99
633,366,340,269,89,83,124,93
641,376,332,264,99,86,133,68
657,305,366,276,103,82,140,69
678,362,352,242,98,71,113,81
624,356,350,287,78,86,135,81
675,345,352,263,87,80,97,100
671,305,394,278,91,79,103,76
672,354,333,287,68,99,105,81
627,321,366,331,98,67,112,76
611,340,340,333,101,78,112,82
627,379,319,269,101,78,140,84
642,347,343,313,71,67,146,69
618,379,351,277,91,93,118,71
672,301,397,287,74,74,117,77
667,296,374,303,74,90,114,80
659,324,344,280,97,79,127,89
720,291,324,288,96,69,133,77
641,340,364,268,91,59,142,93
612,331,370,296,82,86,129,91
672,357,358,273,90,64,121,62
648,352,353,289,74,67,137,78
635,371,332,264,82,62,148,104
719,343,334,271,67,59,127,79
689,303,388,242,86,64,127,99
703,374,312,283,74,82,99,71
615,400,329,304,50,86,115,99
621,376,355,303,102,64,114,63
642,321,378,283,105,72,127,70
671,313,323,297,96,69,146,82
630,348,355,288,69,86,149,72
664,348,329,303,83,81,123,66
629,337,341,289,107,69,135,91
629,381,334,291,90,86,121,65
610,330,415,244,65,93,156,85
638,378,376,261,84,67,115,80
653,372,348,271,72,76,120,86
605,424,339,250,109,61,127,83
618,358,368,284,90,88,108,84
693,362,336,285,59,89,106,70
647,346,399,250,83,73,118,82
655,360,360,285,73,75,116,73
671,298,367,283,81,91,111,97
618,330,378,278,74,101,116,104
644,326,358,298,84,77,148,65
662,325,331,316,82,77,131,74
621,391,325,281,86,84,131,78
639,351,354,281,92,70,120,91
658,349,353,249,103,100,111,75
594,365,354,327,82,77,123,75
644,323,359,303,80,89,135,65
581,369,325,323,82,101,129,88
609,331,361,302,90,74,130,101
622,368,318,309,88,59,147,87
617,368,353,261,97,92,125,84
594,409,345,313,83,76,101,76
653,346,354,289,73,80,148,54
637,338,377,294,81,69,98,102
629,355,356,316,75,74,118,77
658,339,368,281,62,78,147,65
613,306,378,321,75,93,143,70
634,390,381,266,57,64,111,94
711,345,288,267,83,117,140,47
628,342,354,324,64,85,116,85
633,341,370,290,106,53,124,81
713,340,333,283,102,62,90,76
626,357,370,281,94,91,111,68
659,349,332,311,87,59,131,69
624,416,333,245,89,90,132,69
686,357,364,268,58,79,107,80
642,296,350,305,111,53,147,94
629,336,394,255,78,81,131,94
658,341,323,286,114,96,102,78
625,378,368,268,94,60,110,96
613,335,349,302,109,84,122,85
631,339,374,301,67,90,112,85
630,375,377,272,92,69,114,69
634,351,370,265,81,79,124,95
684,298,356,295,94,72,112,86
650,368,331,293,83,65,116,91
704,301,336,281,82,78,118,98
609,341,336,346,73,95,111,86
610,398,329,271,78,95,133,84
657,345,328,293,81,74,146,75
705,342,323,284,91,66,113,74
691,359,308,278,89,80,112,82
646,350,306,289,86,92,133,96
632,363,323,291,97,67,146,77
587,367,361,290,90,90,132,79
672,331,314,324,96,47,120,93
647,378,324,276,89,70,143,71
696,355,281,291,67,95,148,64
681,341,358,279,66,71,124,78
691,339,356,246,71,83,125,88
611,360,357,251,112,76,143,89
705,322,363,274,75,74,129,57
655,322,337,284,107,83,127,84
596,379,347,307,73,83,114,99
653,339,366,300,75,81,119,66
581,357,395,270,83,104,122,86
661,347,321,295,82,73,126,92
656,311,358,301,105,63,116,86
651,398,341,241,82,83,115,87
636,348,319,288,108,94,122,82
630,371,330,304,88,93,99,84
565,366,371,300,81,84,154,76
611,347,385,258,87,81,143,85
656,366,358,255,86,101,102,74
645,349,367,281,74,90,106,87
643,337,366,307,99,60,109,76
630,332,356,290,102,79,120,89
631,356,351,265,89,78,128,100
672,336,376,253,64,96,121,81
658,358,365,259,71,53,155,79
607,376,336,294,89,75,126,94
628,326,355,298,87,88,141,76
632,310,364,321,83,73,130,85
686,336,341,284,79,71,131,69
638,364,323,290,77,104,133,70
679,337,358,260,62,75,147,81
687,335,312,277,102,71,120,93
621,368,362,308,91,60,117,72
677,379,316,306,70,50,116,85
633,352,353,298,76,83,127,78
651,355,352,268,85,85,139,62
662,334,353,282,91,78,115,84
603,360,327,283,88,84,161,92
603,372,358,301,73,75,113,102
625,384,347,276,76,70,119,101
675,335,360,274,82,87,118,68
627,332,379,310,79,77,106,88
612,350,378,289,78,70,138,82
606,385,322,277,96,88,128,95
636,370,351,306,77,64,129,65
641,330,337,273,89,120,113,94
628,364,332,314,68,86,138,70
645,313,369,317,92,63,122,77
623,335,396,265,90,76,138,76
647,317,364,287,108,72,124,80
640,366,386,271,74,73,106,82
691,301,356,284,81,84,124,78
628,334,358,306,80,92,109,92
661,318,373,270,80,93,109,94
614,334,340,319,119,75,123,72
610,344,376,282,60,92,151,83
605,338,381,277,104,110,122,62
620,378,348,300,79,68,108,97
669,346,343,267,88,90,104,92
679,306,368,309,95,50,113,79
654,365,335,258,104,84,128,71
666,363,320,290,86,77,114,82
659,331,349,306,73,77,101,101
672,346,294,286,78,108,112,102
645,367,354,285,92,80,115,61
632,345,329,316,97,84,114,81
585,347,374,299,91,78,131,93
628,364,357,309,77,82,99,83
638,331,346,265,101,83,144,90
681,308,383,265,78,73,131,79
604,360,358,329,92,75,101,78
654,332,297,332,99,75,115,94
659,322,363,303,81,73,114,82
630,346,372,272,85,84,115,95
594,378,375,281,84,73,129,85
585,357,393,304,81,80,118,80
620,324,384,302,80,97,115,77
582,377,338,310,88,82,140,82
615,410,354,258,70,89,124,77
651,369,355,275,70,75,127,76
647,334,401,228,90,75,143,79
611,376,377,254,79,83,124,95
639,328,341,305,88,76,128,91
645,350,354,292,77,81,118,81
642,380,342,308,86,54,117,71
654,361,376,247,79,99,118,65
669,341,336,260,79,96,136,81
649,369,387,248,95,85,108,57
653,329,364,308,71,68,117,87
613,344,379,294,84,94,117,73
671,330,408,263,88,69,110,60
664,357,330,236,83,88,124,117
647,307,341,339,104,62,117,81
614,338,367,324,76,94,118,69
642,391,289,315,77,77,109,97
667,332,348,232,80,106,140,93
639,351,332,294,73,97,127,84
624,319,342,316,81,88,136,91
643,352,371,260,84,78,121,90
672,312,364,282,79,69,134,87
664,307,344,332,69,76,137,67
641,330,308,311,63,108,143,93
636,326,359,292,96,87,118,83
681,343,345,286,65,64,130,84
661,349,331,272,91,70,147,78
687,343,329,278,80,74,117,89
720,311,344,283,96,68,100,76
639,342,330,284,88,86,116,113
612,344,388,293,84,83,121,73
701,347,318,255,94,84,136,62
600,368,361,287,84,70,128,99
688,332,318,266,87,87,121,99
613,367,341,270,109,111,117,71
658,351,356,273,71,83,124,81
644,341,326,300,89,84,131,84
640,361,367,300,82,64,117,68
613,339,379,294,74,78,140,82
633,391,350,266,92,71,119,77
632,361,328,257,94,77,158,91
645,360,362,290,68,74,114,85
612,353,356,297,87,69,134,91
633,327,383,294,94,95,110,63
643,341,351,249,88,118,131,78
656,351,308,296,80,89,130,89
610,338,338,333,96,69,127,88
649,332,333,280,75,99,143,87
653,378,314,309,71,81,117,76
653,315,390,307,86,45,118,82
597,340,357,326,71,113,116,78
671,297,336,300,96,94,121,84
658,315,391,264,97,93,117,63
639,325,382,288,70,77,131,85
600,346,394,310,86,74,111,76
654,334,350,313,70,69,128,80
668,331,359,291,68,63,131,87
643,373,348,278,86,84,100,87
674,321,367,298,69,90,110,69
689,315,371,297,71,63,116,76
620,352,377,309,80,73,118,68
623,391,355,272,67,80,137,73
631,338,326,303,94,84,122,99
639,338,344,304,80,73,127,92
624,360,340,314,83,65,102,109
632,377,352,274,94,81,124,64
631,335,387,322,69,62,118,74
578,400,375,265,103,79,121,77
582,370,355,294,110,71,134,81
655,338,356,266,72,91,149,72
608,384,365,271,70,92,138,70
607,369,347,275,89,76,138,96
612,334,362,308,92,70,156,64
609,391,336,275,72,82,145,87
609,383,403,262,75,59,124,83
650,331,330,289,82,72,160,83
645,336,328,298,92,82,115,101
692,351,382,236,86,68,106,77
614,365,319,310,88,70,140,91
674,381,332,249,75,77,125,85
688,342,351,306,76,72,101,62
611,338,346,268,111,100,124,100
667,347,354,279,97,70,111,72
726,363,360,233,90,70,91,65
679,341,361,274,84,68,117,74
632,342,353,291,113,86,118,62
620,392,340,280,91,71,126,78
702,334,307,278,89,63,146,78
675,350,306,278,87,71,132,99
604,384,335,297,95,80,126,77
651,339,331,294,96,76,132,79
663,350,353,272,85,71,141,63
646,356,346,271,113,85,125,57
671,365,350,287,72,80,100,73
643,348,367,298,67,90,102,83
610,376,356,272,84,70,132,97
683,324,334,272,104,92,135,55
640,385,310,290,86,88,117,83
636,331,380,280,80,90,108,94
681,355,371,237,79,91,112,72
622,375,309,294,104,85,128,82
672,327,375,280,89,70,95,90
601,340,401,260,75,113,126,82
661,348,346,304,78,68,117,76
656,360,341,289,90,63,115,84
601,317,352,334,68,66,153,108
666,341,378,234,93,74,135,77
604,333,341,319,96,88,110,108
610,420,356,250,83,72,130,78
618,400,341,294,91,74,102,79
671,343,354,287,91,70,96,86
615,353,336,291,86,86,136,95
632,362,374,288,68,61,130,83
607,371,335,298,89,81,136,80
663,368,360,244,67,90,134,72
672,371,326,244,68,72,157,86
615,353,385,251,93,96,133,71
613,361,357,279,90,74,142,81
643,361,361,248,79,89,128,89
655,357,348,295,65,93,116,68
611,376,389,268,82,90,111,72
653,391,351,268,86,65,110,74
596,312,382,300,98,81,129,101
628,327,369,288,74,86,156,70
628,332,358,317,83,67,134,79
626,380,338,270,87,75,143,79
600,394,359,271,92,84,131,68
658,346,350,276,73,95,103,97
668,338,328,295,78,87,129,75
678,403,291,233,94,92,126,80
661,350,372,273,76,74,123,70
629,319,323,344,76,90,146,71
707,339,307,269,103,75,131,66
599,379,355,290,64,92,122,97
643,373,314,284,98,88,111,87
655,344,365,296,96,91,99,53
665,389,284,271,75,102,114,98
625,370,351,265,72,77,134,103
651,356,369,250,83,76,130,83
650,341,379,256,92,83,123,74
646,333,384,275,94,89,113,63
655,334,353,297,75,90,109,84
655,324,335,286,111,83,112,93
681,336,344,295,67,85,122,68
670,305,347,320,92,71,130,63
632,346,342,288,88,75,142,84
666,342,341,291,89,76,115,78
654,328,353,324,85,67,114,72
663,338,342,269,85,69,145,87
613,337,381,293,74,88,134,77
648,361,348,272,76,89,135,71
617,328,402,265,100,88,126,72
638,393,305,308,89,65,112,88
638,331,373,276,82,74,134,90
680,313,362,261,112,78,119,75
611,330,358,282,108,76,128,104
654,376,328,268,110,63,112,86
614,320,363,339,81,82,121,78
635,375,389,276,71,84,99,68
641,356,341,276,102,94,103,86
654,366,337,293,96,80,111,61
700,365,318,274,84,66,129,61
603,321,348,351,87,100,112,76
655,357,326,287,99,79,109,86
629,372,337,268,97,84,137,74
627,332,339,315,85,81,109,110
658,339,337,303,81,83,118,77
657,333,390,284,77,68,125,63
666,353,341,271,102,66,119,79
605,355,389,300,111,60,100,78
640,367,340,302,78,83,112,77
581,382,339,316,88,76,135,81
636,326,337,333,105,88,102,72
660,321,341,302,86,77,126,85
641,347,343,294,106,72,121,74
604,349,330,271,83,89,167,106
616,325,348,288,107,81,144,90
652,329,357,312,83,80,115,70
639,336,360,292,87,77,123,85
643,383,325,283,85,70,120,87
637,304,369,282,77,86,146,97
664,335,355,271,63,94,142,73
598,370,377,271,88,76,126,92
656,339,380,291,72,78,113,70
670,352,355,266,90,72,120,73
649,347,382,284,74,88,91,85
690,322,353,263,75,78,142,74
615,336,393,268,108,77,123,79
673,360,358,266,79,69,98,95
671,321,382,288,81,67,99,90
659,316,342,289,113,73,124,82
645,361,359,261,82,79,114,96
632,341,406,280,92,89,84,75
637,370,378,253,75,83,130,72
686,373,332,261,91,79,106,71
626,341,346,320,91,71,134,68
675,346,357,273,73,57,132,86
657,328,317,296,109,74,124,92
720,322,323,285,94,57,115,82
652,344,342,271,72,80,134,103
653,347,372,283,95,64,105,78
634,345,369,269,90,74,146,70
623,362,353,271,98,114,105,72
658,298,346,312,94,96,110,84
632,371,344,276,87,99,113,75
605,373,373,280,99,73,102,93
635,356,388,257,78,105,104,74
620,373,368,281,98,77,110,70
649,351,360,277,89,76,122,73
600,353,406,256,99,51,133,100
672,351,372,254,82,73,117,78
613,378,378,272,79,99,106,73
680,347,379,271,59,68,110,83
687,347,327,276,71,85,140,65
623,349,339,288,92,82,148,76
676,362,328,276,56,93,125,81
669,327,346,247,90,87,128,105
627,345,370,260,62,111,145,78
709,377,323,263,67,59,110,90
631,374,341,280,71,92,132,77
610,338,349,313,66,91,135,95
672,374,325,259,93,73,119,83
622,398,309,274,88,86,124,96
658,311,368,293,88,64,133,83
621,384,366,265,110,79,113,59
605,370,367,258,101,82,126,88
657,349,365,252,113,72,125,65
597,397,355,276,100,100,109,65
655,347,369,243,70,75,158,80
634,384,353,266,88,63,147,62
624,385,325,286,104,75,132,66
663,392,326,269,81,83,103,81
661,327,383,288,70,74,133,62
684,321,334,311,77,96,104,72
635,360,347,270,112,82,131,62
659,315,382,276,111,77,119,60
669,347,370,271,65,76,130,69
602,343,370,270,100,92,135,86
632,350,321,293,82,98,136,85
622,340,344,303,81,92,144,73
706,316,339,269,88,95,106,80
613,368,357,259,98,87,133,84
598,338,378,265,115,103,133,69
608,367,390,269,83,84,109,87
635,362,333,282,92,94,123,77
605,327,344,306,96,84,130,107
666,332,341,248,63,102,160,87
661,337,362,290,81,65,123,80
636,315,364,278,116,93,121,75
688,334,350,261,87,80,134,64
601,347,373,305,71,77,134,90
630,340,333,291,107,81,111,106
593,354,351,312,105,69,112,101
608,382,322,302,80,81,124,99
670,370,371,253,90,66,96,82
642,400,354,256,80,75,118,74
600,388,378,265,87,81,120,78
600,372,330,332,90,75,115,83
652,330,371,264,63,88,139,91
634,328,371,278,105,84,121,76
649,336,345,304,101,62,138,63
648,353,316,290,77,80,134,100
702,372,315,267,77,66,120,78
667,328,389,286,79,71,116,61
640,359,321,316,91,55,108,108
629,322,374,275,88,88,135,87
640,332,359,278,95,68,121,105
654,356,350,267,64,87,138,82
594,356,376,306,82,91,114,79
652,374,345,275,75,85,108,84
656,341,339,277,97,98,123,69
651,352,379,279,60,98,108,71
624,376,384,280,65,83,119,68
638,342,422,279,79,52,101,85
588,347,366,312,74,77,151,83
670,344,343,312,70,77,111,70
