CDU/CSU,SPD,AfD,B90,FDP,LINKE,Sonstige,BSW
341,146,183,140,41,39,63,47
336,148,186,141,48,39,65,38
326,142,198,138,54,42,65,35
327,136,183,140,61,41,68,43
349,134,174,164,43,36,67,33
330,134,190,141,55,38,68,45
323,145,192,131,56,46,62,45
338,139,183,146,43,36,74,40
337,143,183,137,49,40,60,51
322,147,179,153,40,40,62,56
329,137,180,138,49,42,69,56
328,139,199,138,51,37,70,38
319,147,178,148,50,46,64,48
317,147,185,164,45,31,69,44
329,139,188,148,46,40,68,40
317,142,181,154,46,37,68,54
314,143,181,156,35,41,71,57
337,139,198,119,50,37,69,51
323,140,178,142,39,47,66,66
317,138,185,159,58,40,65,38
335,156,176,141,43,39,64,46
334,137,180,156,43,40,64,46
321,156,183,139,43,40,62,57
320,137,188,153,45,39,68,50
329,132,181,165,40,39,64,50
320,135,185,164,45,39,69,42
335,117,207,154,49,39,61,38
329,131,185,142,52,40,73,49
333,138,193,139,51,40,61,44
316,158,177,156,44,31,67,52
320,137,209,140,50,31,63,50
314,156,182,151,50,41,68,38
317,147,191,145,39,46,66,48
323,154,183,141,41,42,70,46
315,137,193,157,45,43,62,50
329,154,192,138,38,43,64,42
338,133,191,154,42,35,66,40
335,148,184,152,39,36,57,49
322,144,174,147,43,49,71,51
319,151,168,159,54,38,68,44
330,145,185,138,42,39,70,52
342,141,187,142,54,34,67,34
312,149,195,147,47,45,63,43
320,148,188,139,48,39,68,49
336,140,180,141,59,33,63,48
333,143,184,153,40,45,59,44
322,147,189,150,47,39,65,41
313,155,183,155,40,45,65,44
308,143,201,153,45,37,62,53
305,162,190,144,50,38,65,46
318,142,199,143,50,37,62,49
333,144,193,146,35,40,55,53
336,146,187,137,44,50,64,35
318,138,196,166,36,33,68,45
318,147,196,149,43,40,64,42
311,156,178,172,36,41,62,45
334,129,183,154,40,42,66,51
338,134,186,144,44,46,64,43
333,138,184,154,39,40,65,47
322,145,185,144,41,44,67,52
341,144,175,139,45,43,62,50
313,144,185,151,46,38,67,56
320,140,198,159,41,30,60,52
328,127,182,161,58,33,61,50
316,152,183,152,50,40,70,36
316,148,180,136,53,45,67,55
331,137,175,159,41,40,73,45
339,129,176,144,52,41,68,51
318,144,191,156,34,43,69,44
315,152,174,160,42,38,63,56
328,150,180,146,39,37,61,58
335,155,191,131,46,34,63,46
303,158,186,153,47,49,66,38
332,139,182,146,55,31,63,53
320,156,181,144,48,38,68,45
333,148,177,147,46,35,66,47
317,146,190,169,33,39,64,42
322,136,183,150,60,39,65,45
327,138,186,153,49,42,56,49
322,134,200,152,46,38,62,46
313,141,183,145,59,39,67,52
320,156,184,150,43,38,67,42
329,131,186,150,50,44,65,45
337,136,204,137,41,41,54,49
331,151,169,153,49,39,73,35
320,147,182,146,49,44,74,38
320,141,178,142,55,42,75,49
324,133,171,161,48,44,66,51
349,119,185,151,38,44,65,50
312,149,182,162,43,39,60,54
339,143,179,140,49,42,67,41
315,156,186,143,53,36,67,42
323,142,178,151,54,40,63,48
321,125,200,168,38,36,58,54
312,151,177,152,53,42,65,48
324,145,181,155,43,43,61,49
314,140,185,152,53,38,66,51
335,140,195,140,43,37,66,44
320,152,178,153,53,37,60,47
314,127,204,155,46,44,62,48
322,146,206,146,35,41,61,43
329,132,185,152,40,45,63,54
319,144,187,163,47,36,63,41
341,142,185,142,41,36,72,42
305,151,192,153,54,36,57,53
298,155,177,170,52,41,65,43
312,156,197,145,48,36,63,43
310,157,190,155,46,39,62,40
307,138,193,159,61,32,68,41
333,139,189,137,46,40,71,44
325,132,203,144,42,34,68,53
338,135,183,145,52,45,67,35
327,145,182,145,54,36,66,44
336,132,180,156,42,43,62,50
305,145,202,155,47,36,67,43
327,150,192,143,37,33,62,57
319,142,200,146,45,40,64,44
337,134,178,155,50,39,65,42
361,129,185,133,48,36,65,43
320,154,186,146,39,37,67,50
309,149,187,159,47,45,62,42
330,136,194,153,32,42,66,47
305,155,189,156,51,37,76,30
315,158,191,139,48,42,64,43
315,152,183,143,51,39,67,51
333,139,174,152,50,40,65,47
319,156,180,143,49,38,63,52
308,152,187,155,39,39,66,53
329,137,181,155,50,42,58,49
330,141,191,139,43,41,68,47
324,149,182,153,50,41,65,37
328,144,183,156,46,35,69,40
310,138,200,147,43,46,68,48
325,136,184,151,44,41,71,48
329,138,182,150,42,39,76,43
314,142,186,156,40,38,65,59
345,127,199,141,39,39,58,52
325,141,194,140,53,40,66,41
331,147,192,156,35,41,66,31
331,147,198,133,46,34,59,52
339,130,173,153,50,42,57,56
310,152,185,146,48,39,67,54
332,127,183,155,46,37,68,52
339,133,179,151,44,41,68,45
337,126,182,150,49,47,63,44
333,146,180,155,40,38,67,41
329,136,176,160,51,38,59,51
334,129,175,165,49,38,53,58
317,144,209,138,38,37,65,53
306,148,188,159,49,38,65,47
331,139,192,140,52,36,65,45
326,132,182,160,50,38,71,42
323,130,174,173,49,37,69,45
336,132,191,142,48,35,64,52
312,137,192,156,50,35,67,51
341,142,179,152,45,35,57,49
327,141,177,153,40,46,66,50
329,134,197,164,37,36,58,45
320,152,197,148,48,37,58,40
301,162,174,164,33,37,75,54
316,160,181,139,42,43,62,57
308,152,199,157,39,33,63,47
346,137,195,148,37,43,55,39
339,125,188,153,51,34,63,47
311,143,179,158,59,37,74,40
322,140,185,154,52,36,60,51
313,136,184,167,42,39,72,48
319,128,196,146,46,39,69,57
310,155,198,139,42,39,60,56
328,142,197,151,34,37,57,55
326,140,172,146,61,42,62,51
325,143,189,153,44,43,57,47
310,155,188,137,49,42,69,51
318,145,196,146,44,43,65,44
327,139,177,150,58,42,61,46
326,149,175,147,47,43,66,47
316,142,194,144,45,42,66,52
334,142,174,159,48,40,65,38
324,148,180,154,44,44,69,36
328,136,176,163,56,39,65,35
332,146,182,152,39,42,67,38
325,132,190,168,43,45,65,33
324,127,190,151,56,42,65,46
315,144,184,165,51,41,66,34
328,144,182,155,42,39,69,41
327,142,210,141,46,32,61,41
350,135,175,150,45,35,65,44
320,148,175,157,43,41,61,55
331,135,189,146,51,34,65,49
330,131,189,144,55,35,65,50
328,134,184,152,51,39,67,45
317,147,184,157,49,39,60,48
334,140,192,135,44,44,69,41
325,143,185,152,46,45,66,39
310,153,180,153,42,37,74,49
354,139,183,129,47,39,64,46
324,148,182,154,45,44,71,32
324,150,191,142,43,35,66,50
325,140,203,152,38,36,64,42
323,138,181,160,36,45,62,54
311,159,171,156,48,44,65,45
333,137,192,130,51,43,68,47
317,154,184,150,53,40,62,40
324,143,187,152,56,30,64,45
311,149,185,148,56,40,64,48
349,129,179,157,42,38,60,46
314,170,182,136,42,43,64,48
340,139,183,140,44,42,64,47
322,143,183,146,55,41,63,48
334,142,191,134,48,41,66,44
337,139,180,158,45,38,69,34
317,154,167,159,47,43,64,48
313,134,191,148,57,38,66,52
307,160,182,149,49,40,66,46
315,146,207,138,41,41,67,46
325,144,202,141,44,42,65,37
330,152,189,141,42,38,57,50
311,150,187,152,43,36,70,51
335,139,185,146,53,42,60,40
328,154,181,139,44,45,57,52
305,155,202,155,39,38,59,48
318,154,181,156,52,41,60,39
339,143,191,137,47,47,64,32
326,142,197,131,50,42,60,52
316,143,198,131,54,44,67,48
343,126,178,159,44,45,70,36
321,136,187,151,55,33,72,44
337,127,185,153,46,36,73,42
316,154,170,145,50,38,78,48
323,146,194,136,45,43,62,50
320,142,192,155,38,39,69,45
346,136,174,146,43,38,67,49
331,151,186,143,40,46,58,46
315,134,180,164,52,44,70,42
320,148,191,154,42,41,65,40
320,154,181,131,55,38,68,53
327,148,182,155,43,42,64,40
305,153,203,148,48,41,59,43
344,129,191,146,41,37,67,45
310,148,189,151,42,39,75,45
307,136,187,180,45,38,67,41
326,143,177,158,48,33,69,47
329,144,179,149,53,46,63,38
333,147,178,137,49,37,68,51
318,162,176,141,53,45,64,42
344,128,193,143,44,36,64,46
328,138,188,149,40,42,68,45
320,136,193,156,51,39,60,45
300,153,200,165,37,36,61,48
325,136,198,137,47,43,69,44
320,134,189,158,48,42,67,41
314,145,169,159,59,46,64,44
331,138,180,150,44,40,66,51
331,135,201,147,46,38,60,42
331,142,181,142,40,47,68,49
318,145,197,147,53,38,62,39
329,146,194,131,44,42,63,51
337,144,188,150,35,42,58,45
325,144,194,148,40,40,63,44
333,139,192,141,52,37,56,49
318,149,170,141,59,44,62,57
307,143,188,158,45,41,69,49
335,144,172,171,36,38,66,38
324,139,180,147,55,43,71,41
328,138,183,143,36,48,72,50
318,131,189,157,58,28,67,52
325,135,205,135,51,44,60,45
323,152,184,149,46,38,66,43
347,142,171,148,43,36,67,47
330,147,186,143,44,33,67,50
339,131,197,134,46,37,66,50
346,142,171,154,38,37,59,52
363,118,189,128,48,39,66,49
309,144,199,157,39,39,62,50
333,149,186,143,45,40,65,39
322,144,179,150,46,38,65,57
324,146,176,142,56,42,71,42
316,143,198,142,44,36,62,59
332,139,182,166,34,42,63,42
310,141,181,165,50,38,59,56
313,154,181,143,46,36,71,55
328,145,180,146,50,44,67,39
335,137,182,154,42,36,62,52
346,138,184,137,41,45,69,39
348,131,171,153,48,39,67,42
314,141,190,150,52,39,67,47
318,144,191,152,42,44,63,46
343,139,177,152,57,40,54,38
329,129,192,167,41,42,62,38
324,134,195,155,41,42,61,48
319,141,196,154,43,39,66,43
341,135,183,146,38,33,75,48
315,148,199,161,44,38,58,36
327,151,169,141,51,41,73,48
316,159,168,146,63,41,64,44
306,147,210,143,51,40,61,42
337,140,174,140,44,42,71,53
332,147,183,143,50,43,60,42
343,136,192,141,34,38,69,46
344,143,183,135,47,39,62,48
337,136,169,153,50,39,69,48
311,151,177,159,38,44,70,51
313,137,191,151,47,44,68,48
329,151,184,144,44,45,55,49
332,137,196,150,45,36,58,46
330,137,181,148,59,38,63,44
305,160,187,157,42,39,66,44
322,151,158,150,53,46,68,52
316,146,207,144,41,37,51,57
337,152,164,154,42,33,71,48
322,150,177,152,41,42,71,46
332,143,186,131,55,37,70,45
321,144,197,145,46,36,65,46
328,144,175,151,46,38,66,50
321,151,187,148,42,39,60,53
323,146,193,141,49,42,64,42
333,131,183,156,46,49,54,49
334,141,184,151,42,40,63,45
334,135,180,157,45,40,71,38
332,137,198,142,43,32,64,51
314,144,185,149,57,38,68,44
326,137,193,149,38,39,62,57
328,141,192,145,48,37,75,35
326,154,170,149,49,42,64,46
328,132,188,145,52,39,64,52
338,151,183,129,46,38,70,45
319,133,197,141,43,42,69,55
334,149,181,138,47,38,65,49
341,129,174,153,51,43,62,48
322,154,179,144,47,41,66,47
327,133,187,150,47,43,64,50
324,134,193,152,44,45,61,48
344,128,184,158,42,49,59,35
336,151,188,140,48,39,63,35
316,147,195,145,50,35,68,44
335,138,186,140,48,41,66,46
340,128,175,145,49,38,67,57
326,134,190,150,49,39,69,43
313,144,198,154,41,37,64,49
328,136,195,142,57,34,63,44
320,140,221,151,34,37,63,34
332,138,177,150,47,41,71,43
305,140,194,160,53,37,70,42
317,152,180,158,41,38,65,50
310,143,189,154,41,37,78,48
328,136,184,154,44,42,66,46
334,120,193,151,50,41,65,47
337,146,190,132,33,46,62,55
312,145,179,158,46,46,67,48
337,146,189,153,39,33,61,42
323,141,188,154,41,38,65,48
325,133,166,168,52,38,74,44
312,162,180,152,43,45,60,46
323,139,184,161,47,35,64,46
324,146,177,145,48,37,73,50
327,137,190,157,43,42,63,41
339,136,172,156,45,42,69,41
329,132,171,163,57,35,61,53
326,141,190,152,34,43,63,52
339,133,177,144,51,36,67,51
323,149,191,161,35,32,61,47
338,137,184,148,40,34,68,51
335,140,181,159,36,38,60,50
314,144,200,148,41,46,66,41
321,149,176,147,55,36,64,50
330,135,193,148,40,32,75,46
338,137,190,145,47,30,62,50
319,153,180,152,36,47,71,42
320,145,184,155,48,39,69,40
316,142,191,149,48,41,70,43
318,127,195,155,47,41,75,42
313,160,185,151,46,36,62,47
325,152,175,142,45,42,70,49
326,142,182,155,45,36,67,47
330,146,166,168,41,41,64,45
330,136,203,141,45,35,59,51
321,147,187,151,40,37,66,51
312,146,179,155,50,44,63,51
313,150,191,145,49,40,63,49
320,146,182,146,47,41,66,52
329,138,190,159,40,42,60,41
329,143,179,159,35,44,70,42
334,124,188,160,49,41,58,46
321,140,196,137,46,41,67,51
322,124,195,153,49,41,68,48
329,136,183,151,46,47,67,40
318,150,181,155,41,39,66,49
317,137,186,145,54,40,76,45
315,133,183,178,40,32,75,45
316,148,190,142,49,41,65,47
341,122,207,135,51,42,63,40
308,143,197,158,42,42,63,48
340,125,192,148,51,40,62,43
315,144,195,142,52,36,65,52
337,144,180,145,40,44,69,41
328,135,186,152,46,35,67,52
343,134,181,147,44,41,71,38
322,157,174,140,50,45,69,44
318,152,180,151,53,41,63,42
301,153,197,159,44,36,70,41
336,137,181,148,50,41,67,40
333,139,170,145,54,44,72,43
335,146,190,154,38,40,62,35
335,142,185,138,44,31,70,56
325,157,173,141,48,39,69,48
328,144,181,159,45,46,65,31
331,134,198,138,45,41,63,50
328,143,193,149,49,35,57,46
341,138,174,155,37,30,61,64
337,138,186,151,45,39,64,40
329,147,177,146,50,44,66,42
323,157,186,140,38,38,69,50
337,131,190,147,41,35,72,47
326,140,179,146,53,40,68,49
333,139,174,155,49,37,67,45
324,154,168,166,46,42,63,39
324,148,178,149,58,44,59,40
342,121,187,164,44,37,62,43
327,150,179,158,33,36,68,49
331,147,191,135,50,40,60,46
303,150,203,144,48,39,59,53
325,135,187,153,49,43,66,43
320,138,189,149,56,33,60,56
341,142,180,145,43,37,62,49
334,130,209,133,45,35,61,52
321,145,196,135,50,40,67,45
330,152,180,146,46,42,60,44
340,138,185,138,51,41,71,35
318,145,201,157,32,36,60,50
323,145,178,153,39,52,58,52
318,135,192,154,42,44,65,49
327,157,166,128,48,39,75,59
313,153,178,157,42,45,65,49
323,129,171,164,41,37,77,58
335,140,169,164,51,34,66,41
337,126,189,161,42,31,64,50
323,127,198,150,50,33,70,49
326,132,190,147,51,41,66,47
321,137,197,152,46,35,62,50
323,150,191,142,52,39,55,48
325,144,180,151,52,37,60,52
326,151,176,145,48,42,71,41
300,150,198,156,49,37,60,50
331,141,190,152,32,42,58,55
324,144,186,152,44,36,57,56
327,166,172,140,47,38,64,45
346,123,188,158,47,34,64,39
322,142,187,140,53,38,60,58
324,147,198,151,42,37,62,38
324,151,202,147,40,38,62,36
331,134,176,158,44,40,60,58
326,124,193,157,54,42,62,42
324,153,183,158,39,35,58,49
325,143,200,143,43,45,63,37
330,138,175,152,56,38,70,41
343,128,180,154,52,35,65,44
321,141,197,131,54,45,60,49
330,137,162,154,54,46,67,49
322,154,194,152,38,37,60,43
331,145,183,136,44,41,67,52
325,146,183,170,43,38,58,36
326,129,185,159,51,35,69,46
321,141,173,169,53,38,62,44
326,142,182,158,46,41,63,44
320,156,202,138,47,33,61,44
328,150,158,148,58,40,69,47
314,142,179,157,56,38,61,51
315,141,184,159,51,43,63,43
329,135,178,157,43,36,68,54
312,146,202,152,47,32,67,43
331,141,184,144,50,38,63,48
331,154,185,139,52,37,58,43
318,140,191,145,47,38,63,57
338,138,184,144,47,39,59,51
315,139,181,166,45,48,65,42
336,146,186,144,41,39,54,55
307,152,172,165,49,36,70,48
314,143,180,174,37,41,72,40
330,148,205,136,37,36,64,44
322,146,174,152,57,42,65,42
346,123,171,157,46,37,70,49
317,151,175,153,44,40,66,53
332,152,187,143,45,37,64,39
313,144,183,150,49,41,75,44
300,141,198,163,44,37,65,52
304,158,191,151,44,36,59,57
327,154,183,135,48,41,67,46
336,135,177,144,59,33,64,51
330,144,186,155,35,37,64,49
320,135,199,155,46,29,64,52
339,148,181,139,43,37,68,46
324,157,182,162,34,36,65,40
318,129,207,162,35,42,58,49
327,125,185,158,44,40,66,55
325,135,186,142,55,37,71,49
340,129,196,162,40,39,61,33
327,142,176,146,55,38,64,52
342,129,183,153,47,40,70,36
338,125,196,167,38,38,57,41
340,146,175,154,39,41,63,42
336,146,190,146,40,40,62,40
324,146,199,141,46,40,64,41
337,140,199,141,43,42,57,41
338,120,189,152,40,46,66,50
330,141,185,154,47,35,64,45
328,140,191,160,36,44,57,43
320,151,173,152,43,38,69,53
308,159,191,154,47,43,61,37
316,139,179,148,52,42,68,57
333,133,182,162,42,31,68,50
326,139,189,150,53,37,56,49
317,145,175,166,51,34,67,45
311,157,190,155,42,40,56,49
321,142,171,151,53,44,62,56
331,139,178,154,43,43,64,48
343,129,185,157,49,41,60,35
332,142,184,154,47,33,63,44
335,135,177,148,43,43,65,55
318,147,200,148,47,42,64,34
336,157,174,139,41,44,63,46
330,133,205,131,46,47,65,43
327,137,180,153,46,44,73,40
338,141,178,151,48,38,64,42
340,120,190,146,57,39,60,49
342,129,188,142,49,35,68,48
341,129,179,152,53,42,62,42
332,132,195,143,56,40,68,34
327,161,185,137,45,35,75,34
321,142,187,156,46,37,65,46
317,160,180,131,48,41,73,51
326,142,189,145,44,36,68,51
340,131,174,147,51,37,66,53
322,144,188,162,44,38,65,37
323,152,174,151,43,38,63,55
310,145,172,146,59,39,69,60
324,151,200,145,36,36,63,44
313,151,173,157,39,46,71,50
325,147,191,137,52,43,69,36
306,151,185,158,42,43,71,45
346,134,195,134,44,38,67,42
319,139,191,141,57,45,57,51
334,135,180,153,43,41,69,44
315,146,193,153,41,42,67,44
334,157,176,135,43,42,69,45
316,135,190,157,47,37,68,50
332,143,198,146,34,40,67,41
319,143,183,152,49,39,66,50
347,128,183,154,43,38,63,44
321,149,183,154,40,47,61,45
332,148,188,143,44,37,65,43
325,135,182,166,51,41,59,42
311,155,193,159,49,38,55,39
327,151,174,150,49,40,66,42
324,154,182,144,51,34,71,39
321,135,198,148,45,40,66,48
328,127,178,170,44,40,72,40
342,124,186,150,53,31,65,50
302,162,177,157,51,38,62,52
311,130,199,160,38,30,66,66
316,147,191,152,43,33,67,50
324,140,186,155,50,36,69,40
317,139,177,166,47,46,67,41
333,138,180,157,35,36,73,48
317,162,185,143,53,33,61,47
304,152,185,166,37,46,62,48
305,141,205,161,43,35,63,46
307,144,190,148,57,39,69,46
328,150,178,152,48,40,61,42
327,130,183,152,51,46,73,38
341,127,204,148,41,37,55,46
333,145,178,144,56,45,60,39
322,139,188,158,42,39,65,47
321,145,176,149,51,41,69,48
317,140,201,151,40,41,60,50
329,141,189,157,48,37,69,29
334,139,190,140,43,44,67,43
323,141,194,152,37,42,67,45
334,136,193,146,48,41,67,35
325,151,184,141,47,46,65,41
320,149,186,142,46,40,63,53
325,155,175,141,45,39,68,53
311,141,181,163,41,42,63,57
328,138,191,155,41,43,62,42
317,153,192,150,44,39,68,37
319,141,181,177,36,42,68,35
311,136,182,155,55,39,71,50
306,158,185,153,37,41,60,60
313,144,178,164,46,40,65,50
333,129,195,157,43,40,65,40
308,150,177,157,51,45,73,38
334,130,180,154,42,36,70,55
341,135,187,143,47,36,58,52
330,144,192,143,44,40,67,40
337,137,183,141,52,34,69,47
322,144,189,149,46,36,65,48
340,136,175,145,55,42,67,40
321,153,187,153,39,43,67,37
320,145,185,141,47,45,63,55
340,124,183,149,44,42,64,54
325,149,172,156,41,42,68,46
338,134,170,157,48,48,62,45
315,148,172,175,48,35,58,48
332,150,180,129,52,37,62,57
330,144,203,146,41,35,64,37
316,154,190,148,45,35,69,44
328,147,178,142,56,39,63,48
322,137,196,152,46,36,66,45
301,141,193,155,49,41,66,54
335,142,182,146,43,41,69,42
339,125,182,159,38,37,65,54
344,136,190,143,46,44,66,32
319,134,199,161,44,37,61,44
311,159,181,150,41,41,63,52
325,131,183,151,51,41,58,60
323,144,184,148,59,41,59,42
332,156,188,141,46,40,63,35
310,144,197,159,42,36,74,38
323,137,191,140,53,44,61,51
334,146,174,159,39,37,64,48
325,118,188,166,50,35,79,38
343,133,186,147,44,39,62,46
337,142,185,149,41,43,62,41
320,138,190,152,43,38,73,46
315,145,176,163,46,43,70,41
330,139,199,142,39,35,66,49
327,153,177,147,56,38,61,41
337,151,187,143,41,36,69,36
348,137,194,133,39,41,59,49
320,142,185,159,44,42,64,43
318,149,169,158,50,43,70,43
336,148,183,136,46,44,68,38
337,140,173,148,41,43,70,48
326,137,178,156,56,40,70,36
326,129,194,164,37,39,66,45
345,133,191,127,46,41,64,52
337,136,193,147,37,42,61,46
330,152,173,151,40,40,68,46
319,149,172,163,51,34,66,45
327,147,185,142,49,42,60,48
333,138,176,159,46,37,68,43
341,142,178,153,38,36,61,51
311,152,181,152,50,37,67,51
322,145,172,145,58,35,63,61
320,151,178,148,44,43,63,52
326,144,196,148,44,40,62,41
329,141,183,154,47,42,70,34
334,140,191,147,49,35,63,40
335,141,182,160,45,34,58,46
319,149,204,129,38,40,72,49
326,145,185,135,49,43,63,55
321,140,186,142,56,42,64,48
325,141,190,154,43,35,66,45
311,153,175,148,46,44,71,51
315,129,198,152,50,42,66,47
328,145,178,144,50,34,70,51
300,160,182,158,44,42,65,49
313,154,189,143,56,39,67,40
318,144,181,153,45,44,61,54
327,150,176,149,47,38,72,41
338,134,188,139,46,50,67,39
323,154,183,132,48,36,73,52
324,138,199,148,46,40,65,39
321,146,201,151,32,40,66,44
316,143,185,152,41,41,73,48
321,146,193,144,45,37,63,52
340,122,190,161,46,42,64,35
325,135,179,168,45,41,63,44
318,146,184,164,53,38,63,34
311,140,192,159,42,39,75,40
298,158,192,164,43,35,62,49
341,129,196,155,35,42,67,35
307,154,178,144,56,38,70,53
322,133,183,174,43,38,61,46
323,143,202,139,43,44,60,46
310,147,206,150,43,33,62,49
316,149,182,149,55,46,63,40
342,127,187,151,49,38,62,43
323,143,185,153,53,37,63,42
335,123,199,151,42,43,64,43
322,146,181,155,44,33,65,54
302,150,202,148,52,39,65,42
309,152,185,145,51,43,62,53
325,146,206,150,37,36,65,35
315,156,183,140,54,39,67,47
318,137,194,158,44,43,65,42
340,123,185,158,47,43,59,45
332,144,176,149,50,48,60,39
318,161,162,158,47,49,64,42
331,140,201,150,39,36,57,45
334,139,198,137,38,34,73,48
316,144,197,146,41,49,57,49
321,137,185,152,42,37,68,58
331,130,187,151,43,45,73,40
326,142,170,154,47,37,75,48
327,154,187,138,41,33,68,51
329,139,191,147,48,38,61,48
319,132,184,170,47,38,69,41
313,147,174,147,55,42,74,48
339,136,186,157,42,37,56,46
318,141,193,145,50,42,65,47
332,148,182,142,40,40,69,46
317,147,186,147,47,39,68,48
325,137,192,157,35,42,71,42
332,148,186,141,44,41,66,43
326,131,186,158,40,43,60,57
337,137,182,145,45,42,71,41
313,155,181,145,61,30,73,43
333,147,182,144,40,38,67,49
312,140,190,155,58,37,65,43
324,150,176,148,42,40,65,54
323,141,183,146,55,41,69,42
316,130,185,158,57,37,68,49
337,139,190,149,36,38,63,48
338,125,194,144,52,37,67,43
327,136,197,141,46,36,66,51
341,136,188,149,40,40,65,40
328,140,196,142,44,39,69,41
324,153,187,152,40,44,62,38
326,140,193,153,48,40,62,37
316,152,189,157,41,38,60,47
339,155,169,153,49,40,64,30
309,140,217,142,53,41,63,35
303,139,210,157,39,39,62,50
309,145,198,160,46,34,65,44
329,144,185,148,51,39,64,39
322,152,179,138,49,46,66,49
323,155,179,155,42,38,66,42
316,152,176,151,49,39,70,48
320,165,169,145,47,42,64,48
337,146,175,150,42,41,65,43
315,143,182,160,35,42,70,53
340,134,180,142,52,34,67,51
336,149,172,152,47,41,60,41
341,131,189,151,46,35,60,47
336,134,185,159,36,35,66,50
322,136,189,157,44,38,62,52
335,125,203,155,37,34,70,41
330,138,188,151,51,41,56,44
325,123,189,174,40,40,60,49
341,128,185,151,41,39,76,40
311,143,193,165,47,41,61,40
328,147,184,152,39,42,65,43
332,148,179,150,36,43,63,48
312,149,186,160,50,37,66,42
328,136,194,139,59,37,62,45
323,135,174,167,43,38,66,55
314,161,174,161,44,35,67,45
339,139,188,153,39,34,63,46
323,139,195,144,49,38,67,45
321,136,196,154,40,44,62,48
301,154,192,168,43,46,65,31
327,146,180,152,45,42,61,47
298,146,193,168,45,37,68,46
300,148,213,142,56,43,68,30
326,141,177,157,48,37,57,56
333,142,189,141,42,37,60,55
323,149,168,159,48,38,74,40
330,136,183,145,55,38,69,43
339,146,171,134,49,39,72,51
327,150,199,144,44,34,57,43
323,152,173,151,43,39,69,50
332,140,177,161,44,29,69,47
321,144,183,149,50,37,70,45
330,150,169,149,53,37,75,36
314,154,186,156,39,41,70,39
338,128,185,150,51,42,59,47
350,135,189,138,48,32,66,41
323,135,191,162,37,48,65,37
317,159,187,131,44,42,61,58
341,131,173,150,49,46,67,42
307,154,190,151,47,47,67,37
328,138,187,163,32,39,69,44
334,131,197,156,39,36,64,43
314,146,179,175,45,38,62,41
335,139,198,150,50,36,53,39
313,146,185,154,38,45,63,56
327,150,177,150,56,37,66,38
328,143,180,150,44,31,68,57
335,136,179,151,53,37,57,52
344,131,178,159,35,42,65,45
317,145,185,155,54,39,67,37
326,134,190,158,52,38,57,44
322,141,184,146,53,45,69,39
330,141,193,137,42,42,62,53
311,145,192,150,53,36,64,49
331,138,184,149,50,46,65,37
323,133,194,145,54,37,63,53
319,150,178,140,52,43,72,46
318,128,210,146,33,45,62,58
315,150,186,157,40,39,75,38
320,143,184,156,47,39,66,46
324,144,176,144,49,38,73,53
327,144,181,155,44,39,68,42
316,148,187,155,48,45,64,37
301,156,193,152,46,32,64,57
359,122,181,146,44,39,71,38
326,139,169,168,37,49,60,51
336,136,181,151,48,34,65,49
329,136,189,156,38,37,68,46
313,153,182,161,45,40,64,42
324,148,183,147,47,44,65,42
315,164,196,155,46,32,58,32
326,138,178,151,48,45,61,52
319,153,186,152,38,44,64,44
317,150,181,159,45,42,63,43
339,142,175,160,37,40,63,44
323,130,202,151,51,39,57,48
333,142,195,149,40,34,62,46
316,151,185,152,40,40,63,53
335,145,163,145,49,39,74,50
333,144,173,144,56,40,68,41
323,145,193,152,34,39,62,53
307,162,190,142,48,36,68,46
324,137,183,162,55,41,63,36
330,149,193,132,40,38,66,51
319,154,188,137,46,42,61,53
344,139,186,135,53,40,65,39
330,132,211,146,49,34,60,38
323,132,179,160,46,36,70,54
316,151,185,154,49,40,67,38
310,147,194,153,35,44,60,56
331,136,167,154,43,46,71,52
330,136,186,157,52,36,62,42
322,141,194,143,46,42,70,43
312,145,189,155,47,42,67,43
339,122,191,151,43,41,62,50
333,140,182,151,46,40,62,46
339,138,179,157,46,37,61,42
312,137,193,157,50,36,72,43
310,142,202,146,42,39,75,45
332,135,163,170,50,39,68,42
316,147,182,146,50,41,63,56
341,135,192,157,35,44,65,31
327,135,187,149,51,41,57,52
329,135,182,156,39,42,70,46
320,149,185,145,49,40,62,50
322,140,204,140,47,40,62,45
335,136,188,154,46,36,61,45
317,132,200,152,42,45,60,51
343,139,185,135,45,39,66,48
317,142,187,164,50,37,63,39
320,155,187,155,42,37,62,42
309,160,197,142,46,37,56,54
327,138,175,167,50,36,68,40
332,148,180,149,46,37,64,44
322,142,194,154,46,34,71,37
315,122,176,165,53,43,67,61
320,149,176,158,46,39,66,45
333,148,182,154,38,40,68,38
323,149,191,147,41,49,58,41
334,138,179,148,53,38,61,50
329,140,178,142,45,45,69,53
309,156,195,143,55,37,56,50
341,128,196,142,45,42,61,44
327,142,203,143,47,38,55,46
332,140,176,159,40,40,69,44
337,149,173,152,49,30,76,34
326,149,185,141,49,40,68,41
317,138,199,159,56,38,61,33
318,143,188,154,48,29,66,53
322,154,190,146,45,36,64,42
339,143,174,159,55,31,62,37
307,143,185,154,54,42,66,48
336,118,211,147,36,41,61,49
326,136,177,165,50,38,69,37
313,135,184,161,55,42,65,46
327,137,198,140,49,40,59,52
335,132,184,147,44,43,57,57
327,129,190,166,44,34,60,50
331,153,193,142,35,45,59,42
318,150,190,146,44,43,64,44
310,155,176,144,51,42,74,47
